ano,id_municipio,avg_wage_dec,n_employ_dec
2017,3522406,1450.180699,19704
2017,3550209,1359.048161,4316
2017,3521606,1807.405536,690
2017,3516705,1449.332085,10409
2017,3556701,2265.215358,34648
2017,3522901,1393.830324,4170
2017,3518404,2239.638419,30731
2017,3536703,1995.353606,12650
2017,3521002,1689.518823,5704
2017,3515152,1920.655684,4325
2017,3523602,1549.026361,5047
2017,3534807,1318.444796,765
2017,3515400,1157.90377,3813
2017,3541802,1982.332485,942
2017,3506607,1425.510538,3985
2017,3532108,1544.285008,478
2017,3552106,1419.372415,7754
2017,3555356,2045.323318,1420
2017,3507100,1771.760911,4913
2017,3506706,1461.748746,2745
2017,3541901,1563.603464,1669
2017,3552908,1822.814885,828
2017,3514700,1365.312494,855
2017,3503158,1339.956219,354
2017,3526308,1354.162839,715
2014,1400027,647.3740755,686
2015,1600204,1165.985863,576
2015,1600709,1206.775848,763
2017,1400233,1057.750273,483
2016,1200427,1862.786737,658
2016,1600055,1665.292749,291
2016,1600238,717.2641105,764
2015,1200351,1272.748736,887
2014,1600204,1122.820725,536
2014,1600402,1221.158963,1055
2020,1600154,2842.958341,1982
2021,1400407,2585.461491,583
2022,1400175,1914.600553,1448
2022,1400308,1505.825984,1062
2022,1200807,1370.747439,1365
2022,1200450,1506.338254,3081
2014,1702307,954.6853242,697
2014,1705102,898.0076808,296
2014,1706100,869.797229,691
2014,1707553,1003.586562,440
2014,1708304,1000.209245,431
2014,1717503,999.493515,624
2014,1720002,742.6406128,172
2018,1709302,1435.875177,3088
2018,1712009,1258.000144,738
2018,1714302,1134.942139,276
2018,1706001,1387.636745,416
2018,1700251,1115.044531,272
2014,2800670,1271.674837,2132
2014,2801603,1154.987124,439
2014,2701357,837.2639099,624
2014,2708808,1121.430984,1993
2014,1100379,1090.897101,1061
2014,1100700,1386.169414,862
2015,1703701,926.6252149,607
2015,1712504,1050.26,665
2015,1716208,1200.948321,585
2015,1718899,900.4729712,257
2015,1101435,1002.956607,502
2019,1707553,1060.802659,370
2019,1700707,1333.234819,1577
2019,1720259,1338.784098,252
2017,1716505,2006.735939,2403
2017,1718758,1202.626388,310
2019,1100049,1307.015721,18166
2016,1707207,1998.681919,331
2016,1710706,1177.38044,364
2016,1712454,1029.315478,183
2016,1718006,1303.933077,208
2020,1711902,1341.312393,1969
2020,1720903,1482.426479,1174
2020,1722081,1392.360306,689
2020,1715150,827.5597357,110
2020,1703008,1342.610484,709
2021,1707553,1251.702337,387
2021,1716653,1510.402156,475
2021,1720101,1405.634095,415
2017,1101435,1197.410968,534
2018,1100015,1339.53955,2953
2018,1101203,1499.890641,842
2015,2800670,1381.856353,2201
2021,1100346,1324.51308,1463
2015,2201705,909.437134,298
2015,2201804,868.3969912,443
2015,2203305,1115.499655,1068
2015,2204204,1530.926037,317
2015,2205276,1399.050105,271
2015,2205607,964.8091479,339
2015,2206209,1780.691124,1268
2015,2207306,835.9034639,176
2015,2207504,1522.273528,589
2015,2207850,1020.057804,190
2015,2210300,1205.012774,252
2015,2210979,1360.154043,229
2020,1100155,1375.483211,5896
2020,1100064,1345.741922,2387
2020,1100940,1495.658167,1325
2020,1100056,1554.318815,2372
2018,2207702,1237.464682,21583
2018,2202208,1281.681226,4688
2018,2205557,1687.484728,372
2018,2200301,1409.115993,715
2018,2210409,1181.062915,617
2018,2203107,1498.366473,644
2018,2201507,1668.301638,1171
2018,2206696,1641.93863,446
2018,2206902,1682.924948,278
2018,2204204,1683.284865,355
2018,2205573,1503.586061,424
2018,2209401,1344.334866,373
2018,2202075,1585.219679,245
2016,1101757,1217.230876,626
2020,2804102,1942.205793,562
2016,2802809,1590.309846,909
2016,2803401,1178.658014,1295
2016,2804201,969.98575,180
2016,2804458,912.0300472,794
2016,2805208,1207.05737,411
2016,2805604,1595.176675,1488
2016,2807402,1216.607461,4035
2018,2801306,1030.841302,5043
2018,2803500,1455.715511,11914
2018,2803609,1604.605476,6828
2018,2806305,1475.418869,865
2018,2802502,1658.883397,343
2018,2800407,1544.894455,682
2018,2806107,2283.0897,2248
2022,1100098,1356.816787,5657
2022,1100254,1568.529893,3007
2021,2800407,2321.82791,713
2021,2801504,1990.834343,2493
2021,2802403,2212.360732,632
2018,2701209,1504.240033,1388
2018,2703601,1308.737758,806
2014,2203206,1061.252822,688
2014,2206696,1093.850219,399
2014,2211001,1577.693035,288912
2014,2210300,1088.519572,245
2014,2210391,823.827343,143
2014,2210706,1440.06876,670
2022,2803203,1709.060084,3245
2022,2800605,1600.630959,5505
2022,2800670,2053.434705,1861
2022,2806909,2282.352566,399
2022,2801702,1526.813766,1872
2022,2802007,2373.624035,486
2022,1716109,1510.422153,9843
2022,1718907,1652.661477,736
2022,1700400,1783.68527,1548
2022,1711803,1421.498553,240
2022,1716653,1317.428885,480
2022,1703701,1640.704196,691
2016,2200202,1096.943097,1546
2016,2201101,1237.810315,532
2016,2203305,1162.150842,855
2016,2203354,1423.020349,339
2016,2209377,1370.149221,190
2016,2210938,1010.280695,458
2016,2211506,1551.11621,123
2014,2100600,883.5314308,1200
2014,2101509,860.9854932,1044
2014,2101806,874.4187576,313
2014,2102325,1131.790058,2301
2014,2103174,728.4942639,466
2014,2103505,1027.415487,2138
2014,2103752,1223.175336,1426
2014,2106904,730.7129477,1219
2019,2801207,1631.785552,2403
2019,2803005,1549.795908,3132
2019,2805604,1772.542632,1264
2020,2700607,1058.78254,1418
2020,2705507,1645.164824,2871
2020,2703403,1814.94279,228
2020,2705903,1710.519167,271
2020,2210631,2055.391833,803
2020,2205805,1824.063893,1171
2020,2210359,1690.048921,236
2020,2201408,1380.240761,317
2020,2200277,1357.167788,239
2020,2203107,1738.055161,654
2020,2202075,1186.36875,276
2020,2205854,1998.934673,321
2020,2206704,1577.651056,370
2020,2211506,1210.333894,112
2019,2701407,1298.708208,4805
2019,2701704,1259.087503,1660
2019,2702207,1567.263424,636
2019,2703403,1667.486709,228
2017,2807006,1043.851352,537
2017,2804904,2046.976099,1106
2019,2209500,1215.324187,267
2019,2207553,753.0961538,211
2019,2203404,1485.387755,354
2019,2205276,1730.657368,238
2019,2202711,2214.521029,295
2019,2200459,1436.512367,390
2019,2202703,1779.466132,1173
2017,2207702,1209.778104,19734
2017,2208874,838.5263653,198
2017,2208304,1268.205185,1746
2017,2210508,1697.516919,718
2017,2206506,2025.879511,222
2017,2210359,1285.236581,326
2017,2202174,1762.81228,246
2016,1300706,1071.373156,1836
2017,2706703,1317.396098,7149
2017,2702603,1645.181254,891
2014,2500734,899.0016258,293
2014,2501203,1269.483333,438
2014,2501906,958.256911,1344
2014,2513984,1115.442581,237
2014,2514800,972.032809,256
2014,2514909,875.7257035,622
2014,2403202,1311.954862,418
2014,2403251,953.3642579,39157
2014,2404101,1293.064065,506
2014,2412203,966.183162,5232
2019,1301704,1247.454143,3048
2019,1303007,1259.41575,1000
2019,1303304,1529.945587,862
2019,1304260,1181.105281,391
2015,2500502,1288.015897,643
2015,2501708,1189.960192,391
2015,2505600,1241.55847,305
2015,2511202,954.9909531,5248
2015,2514206,1085.304761,440
2015,2516805,996.3851897,472
2018,2508802,1454.646264,421
2018,2505204,1191.844035,581
2018,2516904,1179.164654,1348
2018,2507200,1254.584728,803
2018,2503506,1355.311577,718
2018,2517407,1317.602869,236
2017,2501005,1592.242164,1177
2017,2513406,1234.298953,1392
2017,2508307,1437.396254,1862
2017,2514701,1403.318671,388
2017,2504405,1290.134128,1161
2017,2508208,1408.590166,584
2017,1300508,1567.353319,889
2020,1301159,1625.568898,966
2020,1303908,1640.573789,1044
2016,2701803,1623.264537,439
2016,2703007,1327.53949,759
2016,2708006,1305.907952,4379
2015,2100055,1071.709207,21159
2015,2100303,739.8687595,1651
2015,2101905,1300.199575,766
2015,2102036,1153.226735,1620
2015,2105658,1623.0225,4
2015,2110278,1623.023927,537
2015,2110807,1355.236582,292
2015,2111904,965.2949287,411
2015,2112456,1475.242008,332
2021,2209302,1508.13537,346
2021,2206704,2547.433865,468
2021,2207801,1867.65633,1358
2021,2210904,1699.883235,30
2021,2205300,1456.263397,455
2021,2209500,1686.186756,260
2020,2404705,1038.193648,1440
2020,2410256,1558.81187,710
2020,2407906,1933.720667,302
2020,2401909,1581.82701,180
2015,2401404,809.3027362,3276
2015,2405009,1171.952827,393
2015,2406809,1139.605596,370
2015,2409704,1102.026419,460
2015,2413102,1203.702764,304
2015,2414902,1252.31672,177
2021,1301704,1538.759176,3422
2021,1304104,1382.235595,1741
2021,1300029,1721.224464,1307
2017,2414506,1238.209563,656
2017,2410900,1407.540456,376
2017,2409209,938.5596471,301
2017,2405306,1594.872406,362
2022,2200954,1665.154342,187
2022,2206605,1895.384554,1185
2022,2200400,1485.848472,3556
2022,2206654,917.2733851,262
2022,2200202,1530.37275,1851
2022,2201101,1857.424428,534
2022,2202802,2072.825836,271
2022,2205532,2207.921528,290
2022,2200905,1732.707262,337
2022,2201556,2249.698382,235
2021,2708808,1662.141707,2084
2021,2706901,2225.728961,3853
2021,2707800,1313.085149,859
2021,2705606,1127.792127,1132
2021,2700805,1622.487843,657
2018,2408805,1527.81358,295
2018,2404804,1760.389524,275
2018,2405009,1395.939909,357
2018,2414753,1639.524984,288
2018,2411007,1506.751096,345
2018,2413508,1725.591631,368
2018,2413706,1357.142488,266
2018,2410702,1604.635035,252
2019,2408003,1717.893644,61678
2019,2404853,1141.825988,816
2019,2414001,1606.993424,1055
2019,2400703,2588.882807,2805
2019,2411809,1416.896039,426
2019,2402105,1791.138802,582
2019,2413102,1326.584167,245
2019,2404101,1510.093892,730
2019,2408607,2087.913484,210
2021,2404606,1602.489794,948
2021,2405801,2016.249688,3372
2021,2411908,1721.201695,439
2021,2414407,1612.224372,3059
2021,2403509,1392.450241,1082
2021,2414159,1799.748939,573
2021,2404309,1353.452601,1315
2021,2406809,2193.408967,313
2021,2410702,1883.801254,267
2021,2410009,1939.08375,228
2020,2504009,1704.56951,106339
2020,2506251,1943.356856,453
2020,2509305,1330.400028,1161
2020,2516409,1330.264815,317
2020,2514404,1702.929225,292
2020,2515906,1672.479296,365
2020,2517001,1809.558242,671
2020,2512721,1576.213858,303
2020,2111607,1433.532617,2549
2020,2111722,1258.321645,395
2019,2101772,1766.563249,545
2019,2107704,1417.115096,933
2019,2106631,2256.960894,273
2019,2110237,1490.51656,391
2022,2409100,1293.348549,1155
2022,2406809,2225.005802,317
2022,2405801,2101.418052,4182
2022,2409506,2737.103374,323
2022,2402907,2388.809189,238
2022,2406304,1389.536291,296
2019,5007406,1389.244197,3073
2019,5004809,1577.944658,545
2020,5003702,1880.260586,63290
2020,5000203,1742.660892,5220
2020,5005103,1852.592262,1101
2020,5003454,1389.443399,1491
2021,2501534,1954.702342,354
2021,2506004,1780.358503,3532
2021,2501005,3387.165003,1055
2021,2501906,1303.684206,1196
2021,2500809,1887.584106,1118
2021,2508505,3014.949026,502
2022,2702306,2812.751015,13721
2022,2701100,1768.920279,1021
2022,2703601,1555.184991,1846
2014,5002407,1186.719818,6345
2014,5004403,941.9230691,1585
2014,5006408,1137.824951,1002
2019,2505006,1610.4946,475
2019,2513927,3777.230143,315
2019,2503001,1398.922852,4211
2019,2502607,807.6240351,104
2014,1300086,1150.938305,396
2014,1300839,1007.045283,883
2014,1303304,1103.425022,668
2016,2401651,1410.371642,387
2016,2401859,1099.393208,301
2016,2405207,1102.581228,433
2016,2408805,1072.072341,352
2016,2410009,1310.489577,275
2016,2412609,1282.323866,1020
2016,2412906,1292.521853,568
2016,2413201,603.912766,20
2018,2100204,2811.997678,1982
2018,2102903,1418.539842,1645
2018,2110500,2140.712163,1257
2018,2104073,1527.496864,454
2018,2102101,1499.066105,1656
2018,2103752,1515.711571,2072
2018,2107100,1975.952643,866
2018,2110609,1328.447518,1151
2018,2111805,1236.93519,977
2018,2111029,2206.305977,420
2015,3502754,1689.528234,9301
2015,3506607,1154.3873,3930
2015,3511706,1461.603871,2706
2015,3515152,1608.167307,3936
2015,3517703,1148.495676,2420
2015,3518206,1470.668202,6703
2015,3518305,1823.576407,7331
2015,3518503,1098.065238,2158
2015,3519006,1396.313883,1209
2015,3519402,1274.892098,1970
2015,3525102,1497.901222,8753
2015,3526506,1386.515682,738
2015,3529104,1270.53695,324
2015,3531704,1264.272569,676
2015,3531803,1870.171376,13220
2015,3532009,988.6861547,8210
2015,3533007,1270.360725,2554
2015,3534500,1347.584841,442
2015,3536208,1687.138063,4613
2015,3538501,1622.417659,1338
2015,3538600,1273.995893,4308
2015,3539608,1851.163203,1051
2015,3539806,1200.232203,29940
2015,3540259,1307.970237,430
2015,3544707,1009.877939,414
2015,3547007,1147.35076,1070
2015,3550209,1219.913599,4424
2016,5001102,1183.505676,6154
2016,5003900,1493.045466,608
2016,5004106,1301.746634,1278
2014,5101407,1058.741988,2856
2014,5102694,1024.425533,403
2021,2102903,1729.225331,1696
2021,2108504,1776.789841,3233
2021,2109403,1340.224373,317
2021,2113009,1823.481329,2294
2021,2103158,1012.281642,793
2021,2104206,2728.62259,500
2021,2112274,2606.173158,344
2017,2114007,1418.046864,2741
2017,2103158,1105.420509,448
2017,2109239,1395.338328,442
2017,2104651,1546.127706,258
2017,2110104,1517.851697,912
2017,2106805,997.8511801,463
2017,2113009,1449.232631,1642
2017,2102507,1358.322632,717
2017,2111631,1379.558599,299
2017,2106672,1364.716366,344
2016,2500304,1357.348155,1676
2016,2502201,1162.949574,264
2016,2502805,1347.437521,734
2016,2503555,1310.373746,541
2016,2504504,1458.264397,353
2016,2505709,1794.339692,434
2016,2507309,1339.41774,1086
2016,2512077,1365.863235,464
2016,2513307,1418.187411,419
2015,2700201,1171.41005,1071
2015,2704708,1443.56571,9136
2015,2705101,915.1336609,4916
2015,2708204,1316.635516,412
2015,2708402,1396.457637,2123
2017,5003801,1436.864475,3122
2017,5006358,1460.710637,1094
2017,5002159,1542.520696,1462
2017,5007505,1327.310183,1331
2014,3200805,916.9410147,4814
2014,3202504,757.2805243,3872
2014,3204500,1173.221159,1127
2014,3205036,1146.988746,3619
2022,2509909,2147.373055,678
2022,2513505,2048.060797,807
2022,2500205,1409.992095,230
2022,2500601,1692.999909,5933
2022,2504355,2009.804157,486
2022,2504157,1962.206733,484
2022,2514305,2627.814551,323
2022,2506905,1761.508302,2409
2022,2511806,2039.786737,701
2022,2509404,1587.610062,1392
2022,2505402,1835.555479,289
2022,2502102,1193.105,20
2022,2504074,1370.584272,346
2015,3555356,1241.695495,1486
2015,3555703,1496.795485,266
2015,3557154,1430.130013,601
2018,5008305,1939.890891,35174
2018,5002159,1510.917373,1504
2016,2101301,1711.371689,814
2016,2102408,1571.049971,337
2016,2105948,975.8964271,469
2016,2107407,901.4194498,1075
2016,2108207,1204.079886,4158
2016,2111029,1705.067294,248
2016,2111805,1130.648074,958
2016,2112803,1198.753434,1977
2022,1303007,1425.243992,575
2022,1303569,2537.637909,2098
2022,2106409,1824.249381,920
2022,2104206,3179.78669,544
2022,2103604,1859.76919,5531
2022,2106904,2262.193207,2223
2022,2100154,2224.645444,612
2022,2111250,2609.381413,257
2021,5003207,2162.929845,18514
2021,5002951,1666.341349,9245
2021,5007208,1945.641694,10655
2021,5006606,1800.598664,14686
2022,5003256,2076.294401,6850
2022,5007935,2005.574175,4676
2022,5000856,2837.50331,6337
2015,5000807,990.3995942,1666
2015,5003504,1168.216748,570
2015,5003751,1167.444628,2035
2019,5101001,1338.341046,689
2019,5108956,1348.224266,1539
2019,5106851,1941.996656,482
2019,5106208,1657.215483,569
2018,3200904,1438.457171,6401
2018,3203163,1289.904461,866
2018,3204302,1571.590441,2920
2021,3546603,1565.111898,8871
2021,3530607,1880.451738,103090
2021,3514403,1586.099744,12265
2021,3516705,2205.976607,12498
2021,3505906,2095.373956,16238
2021,3520004,1696.750658,2464
2021,3525201,2514.601709,8777
2021,3551801,1442.75307,1859
2021,3552908,2166.813685,809
2021,3539301,2316.448203,23178
2021,3507308,1921.608333,1583
2021,3537008,1499.039563,3329
2021,3515400,1464.531546,3810
2021,3536703,1927.488325,14167
2021,3508009,1342.798171,4861
2021,3520301,1823.823541,2775
2021,3528601,1363.938184,2025
2021,3503356,2206.09606,319
2021,3521200,1712.208995,479
2021,3535705,2022.796116,1810
2021,3517802,1660.492479,1212
2021,3515194,1700.774162,584
2021,3523008,1184.629328,685
2021,3527702,2236.77298,578
2021,3519501,1504.446021,919
2018,5105200,1545.256515,1584
2018,5106208,1597.287015,548
2018,5106000,1884.959317,608
2018,5107198,1826.850505,318
2022,3548609,1770.943937,1952
2022,3551900,1131.688942,2667
2022,3554102,2261.01115,87270
2022,3556701,2610.603733,43177
2022,3518206,2101.727639,6925
2022,3539301,2386.361989,24589
2022,3505302,2166.993231,12007
2022,3509908,1980.659415,1741
2022,3503802,1898.646532,11017
2022,3544509,2170.087818,638
2022,3545506,1988.401686,2064
2022,3553856,1784.441306,1929
2022,3512902,2180.110686,2679
2022,3524501,2101.837853,3303
2022,3556305,2420.962274,6290
2022,3554656,2091.664383,265
2022,3555109,1669.232744,2704
2022,3532702,1439.539348,616
2022,3548104,1589.018102,1238
2022,3501400,2198.974032,396
2022,3516804,2128.445432,386
2017,3202108,1309.54303,2452
2017,3205176,1049.665897,1750
2017,3204658,1842.10422,1274
2014,1501402,2063.039775,423896
2014,1501501,1161.38452,8742
2014,1501576,975.5287851,1151
2014,1502152,1890.571652,16110
2014,1503077,1232.899608,1995
2014,1504455,1087.783463,1461
2014,1504703,1050.592732,9320
2014,1505502,1168.878944,18752
2014,1505809,1408.476523,2658
2014,1506351,889.2787213,1442
2014,1507201,1153.754281,1745
2014,1507979,1272.138497,930
2014,1508126,871.0738666,3913
2019,1508308,1436.586641,2310
2019,1504604,1869.454718,2003
2019,1501956,1319.028673,728
2020,1506583,1440.852631,1610
2020,1507979,1710.977129,1305
2020,1503200,1542.629005,2187
2020,1504109,1202.181888,184
2020,3204708,1200.076031,6283
2020,3203304,1621.225398,800
2020,3203403,1518.882204,2777
2021,3204104,1578.450874,4682
2021,3204955,1288.964281,2226
2021,3204005,1744.830801,1861
2021,3200300,1435.764407,3389
2021,3204302,1805.090831,2500
2021,3202553,1493.210267,711
2019,3202207,1215.638722,3089
2019,3200805,1263.16119,4659
2019,3204302,1610.679941,3053
2018,1500602,1657.141738,16409
2018,1507409,1127.803447,1191
2018,1500958,1569.458199,1608
2018,1507003,1560.086416,2386
2018,1507805,1824.959156,693
2016,3200706,1191.589345,2645
2016,3201159,937.3730561,1266
2016,3205309,2763.166208,212431
2016,3203007,1047.393176,2566
2016,5102678,1391.652113,10545
2016,5105176,1279.843244,1291
2016,5106257,1530.617662,3124
2017,1504208,1966.118187,45976
2017,1506161,1243.262819,2742
2017,1507151,1332.68589,1811
2015,5103254,1038.044721,2601
2015,5105606,1034.925194,3705
2015,5106653,1133.745862,637
2015,5108501,1057.089532,2542
2014,5205307,1082.220767,747
2014,5212600,822.9896715,230
2014,5214861,819.0730762,668
2017,5106216,1559.732084,2493
2017,5107776,1498.535805,803
2014,2300101,620.7052963,738
2014,2304103,1089.687904,4923
2014,2304400,1374.283362,838280
2014,2305332,700.6839425,904
2014,2306256,893.8985863,3758
2014,2308005,774.7152005,1260
2014,2310605,708.7621858,837
2014,2313005,996.9134774,1132
2014,2313302,833.281179,5157
2014,2314003,786.0809035,3142
2022,3200201,1811.654339,3973
2022,3204203,1599.029168,3631
2022,3201605,1500.237569,4201
2022,3201100,1615.592259,1581
2022,3202900,1807.20405,1791
2021,5107065,1794.170646,6587
2021,5100201,1683.587834,6757
2021,5100508,1515.903655,339
2022,5103205,1717.052052,7594
2022,5101852,1825.188706,1689
2022,5103437,1959.748216,535
2021,1508126,1706.614509,4408
2021,1501600,1197.287804,2263
2021,1507508,1046.394172,302
2016,1502004,1276.941541,809
2016,1503507,1140.372456,1726
2016,1504307,1347.51863,1947
2016,1504976,942.7952491,839
2016,1506112,1087.884938,696
2016,1506195,1153.213287,1709
2016,2300408,1267.716937,563
2016,2301802,999.6378686,417
2016,2305100,1050.503373,719
2016,2309607,1078.687731,7643
2016,2312700,1095.080858,2984
2015,1502103,1569.773053,6582
2015,1503408,819.7895581,959
2015,1505205,1222.517982,1573
2015,1506104,1454.336908,750
2019,2611804,1105.439518,3466
2019,2610608,1189.745147,4701
2019,2608602,1110.739228,779
2019,2602308,1043.035536,2625
2019,2609907,1459.484944,4049
2019,2604700,1304.45268,985
2019,2614105,1760.287368,4580
2019,2608453,1391.44263,1400
2014,2601201,928.8185477,9008
2014,2603207,1276.733122,1108
2014,2606002,1094.487024,19146
2014,2607406,1614.829728,692
2014,2608255,1195.801217,595
2014,2610103,1055.386223,675
2014,2610608,871.7124396,5842
2014,2613305,1051.48439,999
2014,2615706,1070.209155,1328
2022,1503044,1991.104332,1784
2019,2304400,2015.787548,781416
2019,2301000,1431.747182,17153
2019,2313401,1312.24588,8741
2019,2303402,1434.568614,996
2019,2302206,1267.544776,4989
2019,2302701,1275.101419,2000
2019,2311009,1506.407346,682
2019,2307908,1118.63963,841
2019,2311231,1367.849934,606
2020,5210208,1600.691873,5570
2020,5211305,1375.012371,984
2020,5200209,1363.315084,350
2020,5221502,1193.260443,510
2020,5202353,1149.916003,473
2020,5203939,1065.049209,469
2018,2313757,1216.776345,1226
2018,2313807,1128.616402,2777
2018,2303808,1446.915791,1361
2018,2302909,1114.311924,932
2020,2600708,830.4011714,3032
2020,2602902,1679.568044,39108
2020,2610707,1346.068087,34216
2020,2616308,968.041361,3037
2020,2602605,1470.426076,2131
2020,2603108,1357.585674,1258
2020,2610806,1356.725219,792
2020,2615201,1625.502885,386
2016,5201454,1187.686191,909
2016,5205109,1577.278746,23567
2016,5206206,1118.659558,13202
2016,5215504,2900.019018,1588
2016,5215900,1241.645784,521
2016,5216809,1104.642514,966
2016,5217104,1319.702075,3306
2016,5220280,1338.576633,1133
2016,5220504,1195.673848,1621
2018,5200308,1455.427209,5315
2018,5214838,1397.682401,2641
2018,5222203,776.9300985,802
2018,5218391,1268.424717,372
2018,5210604,1228.913674,467
2020,2300150,1176.943625,1429
2020,2313906,1528.24256,1165
2020,2307106,1793.047514,1534
2020,2305654,1106.732684,475
2016,2604155,1269.393707,657
2016,2605103,1326.179303,2073
2016,2609204,1062.478044,339
2016,2611408,1078.816849,738
2016,2612109,915.2938901,454
2019,5206404,2401.818546,4007
2019,5221908,1280.142659,183
2019,5214002,1688.362938,3873
2019,5219258,980.9919074,1386
2019,5218102,1264.80413,824
2019,5219902,1339.062776,835
2019,5203104,321.5988844,439
2019,5202155,1298.6711,769
2017,2305233,1214.034338,17721
2017,2314003,1045.575195,3207
2017,2302602,1038.41172,5432
2017,2308401,1110.873648,3025
2017,2312403,2365.983685,13243
2017,2303402,1435.925879,996
2017,2308351,915.1114852,589
2017,2303907,638.878814,1905
2017,2301307,1340.54351,935
2017,2307205,1215.610955,777
2017,2303931,1241.89962,559
2017,2311108,1051.197168,1043
2017,2300507,673.65593,594
2021,2307601,1316.792839,8536
2021,2313302,787.1219334,4191
2021,2308302,1904.41574,1729
2021,2309508,1677.381473,1211
2015,2300101,654.6282019,671
2015,2302107,1111.076428,3392
2015,2304806,712.5915157,498
2015,2305209,952.7579137,1238
2015,2312007,1025.521992,1617
2015,2312106,1111.866445,1025
2015,2313401,934.1011565,8098
2015,2313807,897.8327061,2948
2015,2314003,880.8987325,3249
2017,2607653,1083.451443,3615
2017,2608305,1455.748299,1058
2017,2601201,1326.184042,8484
2017,2603702,1284.763342,1296
2017,2605400,1301.111369,1452
2017,2610103,1166.624409,317
2022,2300150,1347.665249,1639
2022,2302206,1536.189215,6322
2022,2301406,1442.761322,848
2022,2303204,1833.465465,1850
2022,2301802,1295.952658,364
2022,2302909,1543.706298,1015
2022,2313005,1155.369448,2420
2018,2611606,2577.862284,655972
2018,2610905,1270.330448,5306
2018,2611903,892.714181,7887
2018,2600054,1462.231577,10241
2018,2613909,1306.124624,10509
2018,2609402,1274.048453,6407
2018,2610400,938.4073349,1614
2017,5212204,1267.337858,3432
2017,5201306,1034.5737,3181
2017,5207253,1414.564343,1025
2017,5214101,1565.518875,361
2017,5216007,1412.401522,456
2017,5208103,1124.894669,403
2017,5211008,936.7732418,1250
2015,2603454,1140.253669,11868
2015,2604304,1119.869666,545
2015,2612703,1085.270372,670
2015,2613909,1069.331255,11118
2014,2902658,1086.988164,667
2014,2906709,1567.932633,1473
2014,2911600,854.4187951,2525
2014,2918605,700.5684631,381
2014,2918902,595.7567453,947
2014,2919702,988.8967163,1654
2014,2928208,1208.963154,1641
2014,2929701,998.0652769,1572
2014,2932457,876.5055691,601
2014,2933455,1365.693496,795
2014,2933604,1191.578048,3183
2015,5208004,1042.798025,15560
2015,5200100,1015.28958,2342
2015,5204854,1296.139159,997
2015,5209606,741.7653881,394
2015,5210307,878.6212981,444
2015,5212600,1015.473939,293
2015,5214606,1355.676895,6993
2015,5215504,2955.664157,1575
2015,5219456,1018.815129,517
2015,5221858,994.70936,17394
2015,5222005,1071.047501,2260
2021,5221551,1965.958529,2569
2021,5215504,3013.701137,1678
2021,5221908,1489.124483,434
2021,5205307,1881.673744,877
2021,2610004,1532.785123,7224
2021,2605400,1256.949908,1753
2021,2602001,1831.25593,1476
2021,2606101,1587.940266,3305
2021,2615201,3513.090461,583
2022,2611507,1555.242442,933
2022,2608602,1460.393424,347
2022,2604007,1475.254051,12136
2022,2607505,2165.894953,992
2022,2615003,1462.252596,2651
2022,2605459,1438.899751,2269
2022,2609907,1760.127434,4729
2022,2601904,1225.918537,11799
2017,2925303,1203.986021,29635
2017,2917508,1568.176286,10459
2017,2918753,1415.311508,778
2017,2931400,1418.636571,1061
2017,2916807,1185.046125,2297
2017,2901155,1606.245045,551
2017,2906824,1679.713825,659
2017,2901403,1479.542582,1048
2017,2917201,1689.37711,1196
2017,2903508,1381.343417,910
2017,2921609,852.9057738,387
2017,2931053,1537.122162,1051
2017,2903102,1341.47709,525
2017,2920452,1768.777199,525
2017,2933505,1417.03845,1255
2017,2927804,1279.635946,586
2017,2913804,889.4541312,978
2014,4203154,806.27234,613
2014,4204756,986.5781285,269
2014,4205902,1221.534967,21330
2014,4207403,1005.780157,863
2014,4208203,1416.562983,87139
2014,4208401,1099.081667,5918
2014,4209607,1365.61428,3173
2014,4209904,956.3344936,2855
2014,4212650,975.9897359,490
2014,4214805,1232.657886,25823
2014,4215307,1181.045421,2137
2014,4216206,1857.785145,11605
2014,4218251,998.7171811,1594
2019,2905156,1208.047249,673
2019,2903102,1500.811118,592
2019,2910602,1452.719845,4010
2019,2912806,1212.150264,2040
2019,2902252,1365.113961,947
2019,2932200,1411.216993,2036
2019,2916708,1301.695816,481
2019,2911907,1246.721925,2072
2019,2929305,1455.690031,5784
2019,2930402,1116.884677,894
2019,2931806,1792.350255,782
2019,2922052,1583.399975,797
2019,2929503,2006.659771,4384
2019,2909901,1487.536924,2280
2019,2902302,1622.686916,533
2019,2913101,1594.325527,749
2019,2928505,1040.393191,597
2019,2923803,1800.065721,1850
2015,2900504,1125.861396,455
2015,2901205,1295.494699,1233
2015,2902203,787.4641296,733
2015,2911006,1124.106957,687
2015,2916807,965.2203855,2095
2015,2917334,951.958961,181
2015,2926608,1050.616728,4365
2015,2929404,1181.877849,690
2015,2932457,868.2872338,655
2021,2913606,1694.373757,32320
2021,2930402,1261.559579,1299
2021,2926202,1605.772701,3052
2021,2909604,1714.078664,1150
2021,2931202,2326.171362,1243
2021,2922656,2724.506063,748
2021,2919702,1673.716008,1805
2021,2927200,1786.641291,4374
2021,2927606,1269.774308,904
2021,2901403,4090.056513,973
2021,2928406,2171.134785,1393
2021,2909109,1926.937986,770
2018,2903904,1524.2606,7691
2018,2917706,2094.736354,3652
2018,2914802,1522.172764,41556
