ano,id_municipio,avg_wage_dec,n_employ_dec
2020,2920809,1920.048079,602
2020,2916203,1306.081003,848
2020,2911659,1535.79488,474
2020,2902005,1571.584195,875
2020,2922607,1669.725678,621
2020,2903805,1886.791007,876
2020,2904902,1681.779918,3026
2020,2930402,1304.024104,614
2020,2930105,1479.208361,8045
2020,2920205,1292.228711,1021
2020,2909000,1528.6021,563
2020,2908705,1445.747471,1550
2020,2930758,1258.551917,652
2020,2920700,1366.594845,1619
2020,2910701,1999.462925,3548
2020,2906709,1960.931679,1408
2020,2916906,1339.274094,750
2020,2932705,1557.459711,1519
2020,2919801,1569.626072,2336
2020,2900801,1301.074943,1697
2020,2904506,3518.027221,487
2020,2901403,1582.017183,933
2020,2907103,2006.178936,1169
2020,2931905,1939.445042,3185
2020,2901957,2598.978253,338
2020,2910859,2034.569587,1024
2020,2925253,1503.494362,828
2020,2920452,1810.539,512
2020,2907558,1449.770233,240
2021,2922904,2510.311712,1706
2021,2920700,1572.757041,2071
2021,2927002,1721.250419,3604
2021,2906006,2598.67583,4839
2021,2915205,2160.260896,3335
2021,2921500,1946.013302,2519
2021,2906303,2038.246818,3025
2021,2923407,1849.167433,1289
2021,2915502,1924.206754,2021
2021,2918902,1167.606496,695
2021,2926608,1699.424855,5018
2021,2907301,1505.58369,3174
2021,2908101,1769.654745,2525
2021,2930774,1889.843555,1778
2021,2933505,1987.515906,1504
2021,2906402,1892.335919,509
2021,2921203,1748.853363,1872
2021,2911857,2354.755281,810
2021,2904407,1783.036866,679
2021,2927101,1484.575794,595
2021,2926905,1780.902196,694
2021,2919405,1509.480947,1196
2021,2902401,2136.647968,1109
2019,4216404,1346.109601,997
2019,4217709,1270.614355,7265
2019,4203006,1701.09192,25290
2019,4210506,1444.709024,10119
2019,4219408,1541.180197,1282
2019,4200606,1578.396754,1265
2019,4209508,1615.662201,1911
2019,4203956,1759.823069,4230
2019,4212205,1414.878434,3516
2019,4216107,1466.868602,1452
2019,4212254,1355.840237,1046
2019,4209201,1663.539988,574
2019,4204707,1700.450002,2785
2019,4200051,1917.800672,500
2019,4206652,1571.453253,2439
2019,4202701,1993.56241,2221
2019,4214102,1441.947159,346
2019,4215695,2057.85461,247
2022,2915353,1531.705891,780
2022,2914703,1435.236562,12066
2022,2922904,1995.215289,1758
2022,2908705,1925.671961,1515
2022,2924504,1900.032605,945
2022,2910057,1827.647847,14215
2022,2913606,1654.700063,32009
2022,2904001,1967.9716,856
2022,2923308,3212.165383,459
2022,2914604,1549.903115,14717
2022,2918704,1210.079381,597
2022,2900702,1726.090326,33468
2022,2932101,1628.764561,2629
2022,2923035,2640.10709,1527
2022,2931400,1532.884138,957
2022,2908200,1430.026518,2605
2022,2916708,1709.80101,535
2022,2920304,1431.932642,594
2022,2916302,1477.96962,1039
2022,2910701,2152.321091,4316
2022,2931301,1705.768141,974
2022,2912509,1508.742193,1055
2022,2907707,2072.134511,499
2022,2921302,1391.104487,1343
2022,2907905,1752.228359,1166
2022,2910404,1960.13505,1568
2022,2915502,1682.136019,2225
2022,2902252,1627.574311,1024
2022,2924207,2170.260263,1101
2022,2925402,1547.642003,998
2022,2900900,1952.854303,505
2022,2914109,1569.758316,1004
2018,4205902,1649.881433,23097
2018,4205100,1240.801922,1141
2018,4202800,1331.903097,11447
2018,4210902,1283.826726,942
2018,4211405,1258.299528,1259
2018,4203907,1659.969454,8581
2018,4218954,921.898171,394
2018,4214508,1418.183117,1047
2018,4212650,1452.332279,550
2018,4216354,1397.183901,1305
2018,4214151,1636.594174,666
2018,4207700,1304.077322,3233
2018,4216800,1614.152048,763
2018,4215752,1569.179008,397
2018,4204194,1481.458902,239
2020,4208906,2201.903175,66245
2020,4212502,1322.515518,7633
2020,4201307,1774.757239,16588
2020,4209003,1842.725894,15286
2020,4214003,1330.765657,7061
2020,4208302,1313.557105,20842
2020,4218509,1749.0806,4061
2020,4202800,1338.738664,12224
2020,4217402,1823.940804,4081
2020,4205506,1221.009971,8594
2020,4201950,1181.563201,1101
2020,4207809,1450.442534,1570
2020,4213807,1443.424297,1414
2020,4217253,1803.099201,413
2020,4218756,1502.37121,846
2020,4218954,1001.976653,413
2020,4210902,1507.444041,915
2020,4211876,2006.4965,239
2020,4215208,1702.308697,359
2020,4308607,1798.935054,15274
2020,4304606,2103.542636,77825
2020,4320800,1561.259896,5230
2020,4304671,1898.072025,1135
2020,4311601,1652.924861,454
2020,4317608,1613.054679,9741
2020,4304408,1549.726492,8894
2020,4307500,1786.636597,2959
2020,4319158,1869.051722,1217
2020,4305702,1710.061086,1725
2020,4308706,1747.119888,1005
2020,4316972,2053.783763,388
2020,4315156,1641.188527,642
2020,4314159,1251.619878,1294
2020,4320453,1613.365296,184
2020,4321402,1756.340898,2535
2020,4311908,1683.937352,641
2020,4305116,2163.753431,185
2020,4314035,1491.527618,837
2020,4317954,1837.580311,266
2020,4319109,1566.154617,1106
2020,4313011,1903.615616,942
2020,4321956,1441.821784,2575
2020,4322541,1604.645048,1645
2020,4322525,1807.113609,376
2020,4302154,2002.558443,365
2020,4316428,1640.50671,324
2020,4310702,1716.207047,271
2020,4315354,1933.901134,652
2020,4320263,2072.163164,390
2020,4322152,1639.208537,284
2020,4319737,1791.526498,217
2021,4202057,1915.45638,1235
2021,4206504,1950.877126,15094
2021,4204558,1638.037466,3144
2021,4209409,1405.623102,7233
2021,4218905,1469.24646,1818
2021,4213807,1463.560023,1416
2021,4213500,1362.58901,8536
2021,4208104,1711.545099,4635
2021,4218400,1277.216522,2120
2021,4201604,1610.543964,846
2021,4213708,1533.088654,5136
2021,4201273,1957.422603,865
2021,4209177,1881.789,282
2021,4219358,1561.904015,1022
2021,4203253,1673.307571,693
2021,4215208,2017.608972,365
2021,4207809,1402.622875,1737
2021,4200507,1543.403112,611
2021,4212239,1527.613065,754
2021,4216404,1279.36462,1161
2021,4205555,1562.024394,315
2021,4215604,1793.492592,416
2019,4308052,1992.906192,288
2019,4311205,1724.040052,3196
2019,4302808,1689.66808,6313
2019,4321303,1581.306302,5241
2019,4314100,1841.160827,63268
2019,4321501,1415.130272,10030
2019,4312500,1341.423449,2283
2019,4312302,1142.722971,1276
2019,4320404,1562.592223,5917
2019,4316972,1603.31882,426
2019,4310009,1744.812743,6394
2019,4318804,1733.335423,5622
2019,4303673,1419.770867,541
2019,4306007,1463.07796,2435
2019,4318101,1699.817777,1921
2019,4309753,1718.105237,362
2019,4322327,1934.699807,447
2019,4306908,1633.14753,3748
2019,4304697,1495.669918,580
2019,4323705,1657.366342,458
2019,4303400,1621.472638,439
2019,4310850,1839.342813,405
2019,4318614,1963.910403,371
2019,4319125,2590.763548,299
2019,4315156,1632.976885,718
2019,4312104,1816.334156,513
2019,4302055,2021.944473,208
2019,4315453,1978.052492,265
2019,4301925,2232.753775,195
2019,4322152,1588.048918,345
2019,4305835,2333.493,132
2021,4318622,938.8761288,1041
2021,4303905,1855.399686,27576
2021,4316501,1707.762447,2508
2021,4301875,1471.179389,982
2021,4308607,1908.889214,15935
2021,4306106,1982.831022,13000
2021,4320206,1595.118159,3319
2021,4313706,2028.086267,5704
2021,4321451,1795.368152,11025
2021,4313508,1875.172281,11898
2021,4306767,2956.740216,17139
2021,4311106,1797.491263,1505
2021,4301305,1898.567524,2651
2021,4318051,1597.257652,557
2021,4314159,1554.994012,1463
2021,4304101,1766.113568,555
2021,4302378,1460.515081,368
2021,4312757,2396.192949,1192
2021,4318614,1811.310257,413
2021,4315008,2043.556816,470
2021,4305371,2000.092899,249
2021,4312955,1840.617545,574
2021,4305587,1816.436908,375
2021,4312104,1951.27272,547
2021,4322350,2162.867799,169
2021,4304689,1563.757651,1562
2021,4305157,1995.199716,304
2021,4323101,2685.566435,271
2021,4322558,1651.1482,404
2021,4301958,1628.338992,823
2021,4315313,1963.575955,334
2021,4307450,1937.481693,357
2021,4315958,2589.904301,224
2020,4108304,1898.419364,60558
2020,4109401,1858.505653,44503
2020,4117909,1697.133395,16615
2020,4119152,1714.924509,40634
2020,4100400,1469.2479,12475
2020,4120358,1484.466161,1223
2020,4111555,1817.657604,1851
2020,4101200,1586.02031,3209
2020,4107504,1580.029975,2120
2020,4103305,1541.3362,977
2020,4126504,1769.478452,3819
2020,4126603,1273.060691,6666
2020,4111803,1920.656642,10609
2020,4127403,1554.665993,2993
2020,4118105,1759.499076,2229
2020,4104709,1179.70456,2333
2020,4126405,1848.968454,1041
2020,4105102,2162.500966,1231
2020,4112959,1617.500808,1199
2020,4107751,1482.384461,1082
2020,4125308,1717.582743,925
2020,4111100,1558.023409,913
2020,4127965,1637.468569,2352
2020,4103503,1187.92557,1320
2020,4116802,1790.473835,761
2020,4113809,1680.828726,776
2020,4104600,1415.286844,3186
2020,4115309,1596.68352,1195
2020,4112207,1841.743188,741
2020,4114906,1823.002109,1197
2020,4101051,1633.100721,512
2022,4314704,1726.093153,1585
2022,4307906,2284.692375,27523
2022,4316907,2463.284248,74248
2022,4305975,2792.939956,1006
2022,4305116,2233.880487,264
2022,4318200,1495.382388,5697
2022,4313060,1618.854041,7916
2022,4303905,1910.164263,30196
2022,4312385,2330.567651,368
2022,4314787,2153.14979,222
2022,4301008,1833.854863,8100
2022,4302154,2408.506806,424
2022,4323358,2097.716066,487
2022,4305835,2718.177022,134
2022,4313508,1817.575336,13235
2022,4313953,1728.171281,3119
2022,4309407,1928.327474,8958
2022,4320354,1529.534558,644
2022,4312617,1236.37277,937
2022,4300901,2434.573059,1399
2022,4317301,1729.553869,6788
2022,4308854,1793.904862,209
2022,4306304,2007.267647,669
2022,4321352,1598.954725,642
2022,4313011,2222.735679,948
2022,4301305,1833.834992,2985
2022,4318499,2350.112398,854
2022,4306932,1656.20023,1420
2022,4304309,2410.565828,1369
2022,4303301,2669.242638,1028
2022,4315503,1663.283137,2881
2022,4302006,1506.546479,972
2022,4300455,2114.819982,423
2022,4319307,2017.319806,712
2022,4307815,2937.109557,481
2022,4319737,2028.551763,262
2019,4107538,1623.749948,1254
2019,4108403,1728.337391,26761
2019,4123303,1412.633603,1283
2019,4108452,1089.938019,889
2019,4122651,1315.524881,694
2019,4122404,1609.934953,20747
2019,4122602,1539.143897,2661
2019,4118105,1481.562715,2292
2019,4117909,1683.498802,15628
2019,4104055,1811.464586,467
2019,4127601,1410.871209,2251
2019,4111209,1478.092972,3396
2019,4117107,1341.43125,3572
2019,4109005,1287.076522,653
2019,4107256,2030.345296,2731
2019,4115309,1481.950641,1226
2019,4106506,1632.663501,4456
2019,4109658,1966.754935,728
2019,4126108,1686.449409,909
2019,4104105,1273.956465,1172
2019,4103024,1470.337376,481
2019,4119806,1463.750079,1932
2019,4108106,1755.045804,380
2019,4100103,1450.973401,1017
2019,4111605,1739.350715,831
2019,4101853,1859.22156,285
2018,3304524,2128.981224,26169
2018,3302007,2690.042793,26687
2018,3300936,1701.686086,2329
2021,4125506,2331.536396,103295
2021,4119301,1617.143179,3990
2021,4109609,1585.490226,7205
2021,4104402,1486.790751,978
2021,4112801,1719.061587,5316
2021,4103222,1749.20361,784
2021,4118451,1657.838399,1443
2021,4107801,1449.895924,963
2021,4117206,1477.241519,1050
2021,4106605,1593.079763,4708
2021,4117255,1449.022789,2096
2021,4114906,1941.029969,1259
2021,4118303,1176.915361,411
2021,4116307,1660.531504,538
2021,4113254,1375.305914,556
2021,4105706,1656.167064,2881
2021,4124400,1566.715882,4108
2021,4109757,1535.487672,1136
2021,4110656,1879.186876,379
2021,4103024,1675.700747,433
2021,4123600,1884.408831,250
2021,4106555,1856.339047,459
2022,4208302,1547.617762,25765
2022,4207601,1851.781574,536
2022,4209003,2093.715581,15755
2022,4207684,1218.340011,2371
2022,4215703,1588.987329,7459
2022,4204350,2045.849196,2196
2022,4204400,1844.903924,2253
2022,4209854,1855.290273,694
2022,4216909,2036.032336,10185
2022,4201109,1869.451432,541
2022,4201802,1928.018639,586
2022,4219150,591.2945324,328
2022,4214201,1988.35836,3450
2022,4213906,2153.513294,322
2022,4218905,1526.58173,2077
2022,4207650,1701.042635,2046
2022,4208450,2056.974422,5908
2022,4215000,1677.218082,13334
2022,4215109,1657.853201,2906
2022,4217501,1685.979852,8339
2022,4210852,1746.899661,545
2022,4218103,1597.256092,776
2022,4215653,1514.708682,1369
2022,4219408,1708.522198,1394
2022,4215695,2308.078942,252
2018,4110102,1313.841919,6460
2018,4100400,1508.84924,12003
2018,4105508,1574.513936,23201
2018,4108403,1678.523921,23868
2018,4124608,1321.524533,1781
2018,4122008,1754.773365,1792
2018,4119400,1577.230888,4002
2018,4120606,1474.569716,6911
2018,4111902,1344.224276,6028
2018,4124053,1564.333448,3524
2018,4116604,725.3247909,392
2018,4113429,1429.378921,448
2018,4103370,1402.08051,520
2018,4105003,1365.355396,1199
2018,4123857,1696.139036,884
2018,4103024,1499.705161,457
2018,4100905,1626.0644,665
2018,4122909,1227.370087,784
2018,4123105,1346.464493,429
2018,4116406,1567.0525,370
2022,4117602,1578.615477,12365
2022,4114302,1843.164978,5343
2022,4113908,2179.001912,3403
2022,4123501,2092.79442,5922
2022,4115903,1894.603213,487
2022,4111506,1768.30619,6656
2022,4104907,1990.364619,20863
2022,4102000,1736.629925,7562
2022,4118402,1817.354254,24859
2022,4105805,1870.596999,45214
2022,4103453,1812.88051,9773
2022,4123808,1554.868673,2564
2022,4123006,1490.790218,3027
2022,4112801,1824.590845,5765
2022,4115705,1553.143005,7788
2022,4120804,2775.987246,9978
2022,4128625,2146.09302,764
2022,4110508,1645.51964,1703
2022,4118808,1910.999455,1882
2022,4107900,1897.422343,1277
2022,4104709,1449.798221,2717
2022,4102703,1954.514077,463
2022,4100707,2257.17171,1212
2022,4123857,2045.649112,963
2022,4108551,2286.608043,313
2018,4314902,2970.070303,689598
2018,4302352,1440.733218,4917
2018,4311627,1287.098865,2302
2018,4313706,1777.178542,5767
2018,4303707,1586.725386,752
2018,4320701,1319.7737,2372
2018,4305207,1853.913538,3129
2018,4323358,1649.328242,478
2018,4314001,1653.243495,2445
2018,4316501,1604.61031,2694
2018,4304408,1579.942555,9439
2018,4300034,1690.408391,1188
2018,4316709,1838.219979,1794
2018,4313037,1420.510465,1810
2018,4314704,1475.465918,1292
2018,4312427,1913.402123,333
2018,4305975,2124.778081,668
2018,4301107,1574.048203,1643
2018,4306429,1866.008611,397
2018,4318101,1702.929465,1878
2018,4319356,1503.286848,657
2018,4312385,1963.388738,381
2018,4318051,1330.348917,621
2018,4305587,1524.130878,402
2018,4320321,2048.494354,291
2018,4323200,1690.502301,529
2018,4322186,1983.410396,175
2018,4322558,1550.72447,433
2018,4312104,1716.22288,514
2020,3303708,1347.967681,8951
2020,3301157,1544.124334,1431
2019,3301306,1764.708894,6605
2019,3305554,3411.813264,13903
2021,3300308,1591.288789,16209
2021,3303906,2064.812902,66953
2021,3304409,1964.113268,2480
2021,3302270,2864.449604,8351
2021,3304607,1892.561555,1545
2021,3300902,1507.692775,1777
2018,3131307,1563.4795,67739
2018,3103207,1279.311488,561
2018,3170701,1418.003286,40555
2018,3162104,1136.908666,7674
2018,3147105,1318.419314,27060
2018,3102605,1323.152433,10763
2018,3164704,1257.642214,17559
2018,3112703,1389.026035,2345
2018,3158953,1353.067779,4591
2018,3130408,1759.647905,1387
2018,3114402,1155.136506,3329
2018,3103751,1947.943093,3148
2018,3137502,1264.844835,3288
2018,3138625,1848.546506,2402
2018,3133907,1001.448818,475
2018,3145307,1133.504582,1775
2018,3170800,1263.757496,5678
2018,3135704,1052.136242,930
2018,3103702,1091.62368,492
2018,3151305,1057.803048,1941
2018,3145372,1076.01827,300
2018,3138674,1191.234016,463
2018,3112901,850.0319721,556
2018,3103801,1547.870917,599
2018,3112406,819.1174271,1160
2018,3171071,933.3877184,953
2018,3120151,1392.054924,414
2018,3113701,1186.739692,2993
2018,3114006,1230.212588,2074
2018,3150703,2001.691605,2545
2018,3132701,1229.666627,2324
2018,3119104,1230.533431,3029
2018,3135605,1173.974973,847
2018,3141603,1118.05565,1052
2018,3157906,1129.792273,1010
2018,3149606,1223.425962,554
2018,3129103,1244.687823,758
2018,3104700,1251.787578,994
2018,3136603,1197.345852,664
2018,3154101,1038.135552,1098
2018,3167707,1254.147245,483
2018,3168051,1201.110271,347
2018,3155702,1883.484709,2324
2018,3125200,1407.282205,309
2018,3119005,976.3453964,435
2018,3115706,1087.600401,594
2018,3128501,1117.923929,580
2018,3150307,1224.74786,564
2018,3160900,1209.044437,433
2018,3151909,1219.663915,392
2018,3145406,1289.420429,320
2018,3145802,1405.102474,391
2018,3166402,1335.917441,367
2018,3103306,1438.390042,217
2020,3118601,1613.571175,193255
2020,3138203,1974.176865,24296
2020,3137601,1957.946231,16808
2020,3106309,1983.409965,7129
2020,3102605,1363.508014,10273
2020,3109709,1418.161118,1940
2020,3150703,1554.135409,2798
2020,3145059,1207.923478,1302
2020,3104502,1536.201274,1381
2020,3114006,1469.304129,2194
2020,3134608,1263.940093,2319
2020,3123601,1348.466303,5331
2020,3124906,1070.477051,1191
2020,3146701,1534.664097,672
2020,3151305,1010.088009,1819
2020,3152105,1367.686733,16399
2020,3124302,1106.639263,2806
2020,3146008,1342.4481,5808
2020,3131158,1121.950355,1305
2020,3133303,1291.501888,2151
2020,3129004,1073.357749,927
2020,3142809,1296.043898,3429
2020,3101631,1271.907225,846
2020,3156205,1131.920361,444
2020,3131109,929.465726,730
2020,3102852,1181.994914,794
2020,3161007,1456.018661,1976
2020,3135803,1625.561113,1596
2020,3102001,1179.566113,1401
2020,3167707,1414.440091,414
2020,3101300,1559.674065,386
2020,3130804,1043.646943,534
2020,3135357,1370.740976,455
2020,3152131,1338.485743,413
2020,3128600,1330.043664,1357
2020,3154408,1548.670114,659
2020,3150307,1278.53978,693
2020,3141009,980.1683064,954
2020,3163300,2598.468793,284
2020,3168804,952.9371764,1913
2020,3169208,1054.303397,819
2020,3160900,2097.577092,412
2020,3123502,1641.653007,294
2020,3135456,1401.357338,435
2020,3163904,1365.434184,528
2020,3117836,1659.998214,354
2020,3134707,1182.04972,634
2020,3108206,1594.514052,1000
2020,3130655,1163.73677,399
2020,3105707,1413.557794,482
2020,3161809,1262.658901,1936
2020,3160454,1132.64735,276
2020,3129657,1354.312686,352
2020,3114907,1543.634851,268
2020,3165909,1512.788355,383
2020,3143708,1639.791722,324
2020,3103306,1717.205417,171
2020,3132008,1633.884883,518
2022,3305703,1895.373427,2287
2022,3302270,2339.513467,8685
2022,3302304,1891.739421,1377
2019,3106200,2500.515313,1230506
2019,3119807,863.1502167,624
2019,3139003,1222.232383,8992
2019,3144805,2385.00303,57354
2019,3118007,2086.470202,16863
2019,3134400,1594.96979,10477
2019,3113503,1127.255237,1564
2019,3119609,1175.273793,449
2019,3131604,1188.514217,1317
2019,3147907,1308.329204,23778
2019,3124302,1093.536088,2857
2019,3155801,2016.975002,3425
2019,3157005,1128.368896,5339
2019,3142007,1043.017903,1020
2019,3114402,1194.423242,3546
2019,3123007,1384.837568,2936
2019,3107604,1414.230418,631
2019,3164605,1345.376466,3901
2019,3131000,1425.624915,1078
2019,3162922,1612.820979,5847
2019,3124104,1448.33014,6651
2019,3143807,1221.337527,1040
2019,3156106,1167.089769,628
2019,3161502,1303.682464,2473
2019,3108404,1100.167686,2694
2019,3153608,1349.197338,1365
2019,3129202,1004.352869,937
2019,3134004,1665.7863,836
2019,3161809,1102.973679,2143
2019,3138609,1154.298237,2650
2019,3165404,1309.502146,1388
2019,3163508,1186.134635,450
2019,3150539,887.1281332,554
2019,3136959,1479.174331,400
2019,3104700,1317.177616,1047
2019,3123304,1252.891733,297
2019,3171501,2413.965351,647
2019,3122207,1283.970364,378
2019,3135076,1511.225185,432
2019,3167608,1171.76157,1143
2019,3121704,1226.588654,223
2019,3166303,1080.764222,613
2019,3117207,1456.709052,283
2019,3167707,1452.94878,467
2019,3110202,1157.336623,538
2019,3133907,1043.364309,477
2019,3122504,1163.49968,594
2019,3109253,1196.325816,339
2019,3160009,1298.998325,489
2019,3141702,1104.153009,448
2019,3136553,1271.002932,454
2019,3167400,1215.82202,1091
2019,3104452,1259.044005,325
2021,3152501,1976.27277,53970
2021,3115300,1862.965391,16151
2021,3152006,1616.909917,5980
2021,3157807,1771.706126,29991
2021,3134202,1556.747444,20491
2021,3153400,1359.447315,3750
2021,3139409,1417.597177,23051
2021,3141108,1393.217699,13420
2021,3125952,1263.135311,651
2021,3107109,1362.153013,7981
2021,3164605,1661.294328,4496
2021,3146107,2765.598896,18908
2021,3171600,1237.785835,1712
2021,3140852,1229.971359,1270
2021,3148905,1235.469013,1099
2021,3101904,1461.954065,2813
2021,3109501,1176.48847,1744
2021,3101508,1444.409149,5310
2021,3114105,1153.270684,2206
2021,3161205,1145.16263,901
2021,3116407,1628.386926,913
2021,3114550,1950.981464,2364
2021,3130903,1333.92222,2725
2021,3152402,1421.289023,1153
2021,3138500,1423.298675,638
2021,3136801,1276.342707,342
2021,3125408,1971.160412,441
2021,3111408,2209.785306,2194
2021,3170909,1573.334528,1000
2021,3134509,1327.484377,746
2021,3160009,1456.256467,533
2021,3120607,1406.828714,744
2021,3142254,1276.685519,307
2021,3148756,1611.844882,317
2021,3100500,1233.168197,472
2021,3162609,1234.264652,701
2021,3109253,1167.047307,406
2021,3158003,1279.258626,1756
2021,3164431,1508.242206,329
2021,3123007,1570.494761,3120
2021,3104403,1325.572483,478
2021,3164506,1312.205525,431
2021,3127503,1318.512315,286
2021,3150539,1280.210318,533
2021,3170578,1404.357384,621
2021,3103207,1717.385492,468
2021,3108701,1519.046878,312
2021,3119708,1305.077561,506
2021,3130002,1448.118882,373
2021,3115201,1674.534381,340
2021,3147956,1752.825553,283
2021,3170305,1751.672627,294
2021,3149408,1298.54629,267
2022,3140902,1388.334897,2479
2022,3107802,1281.065097,1182
2022,3135456,1428.915432,449
2022,3136108,1547.308969,388
2022,3130903,1425.399716,2973
2022,3102803,1431.616029,1997
2022,3128402,1521.983538,1532
2022,3124807,1369.436618,1315
2022,3112802,1421.292517,2890
2022,3135308,1355.832476,835
2022,3164605,1689.821431,4402
2022,3171154,1989.187878,356
2022,3119005,1288.879313,491
2022,3100302,1319.821717,2047
2022,3155603,1550.805079,2129
2022,3158201,1452.830404,1373
2022,3140803,1874.850286,5529
2022,3171501,3150.037096,820
2022,3120102,965.9580455,562
2022,3100203,1479.621122,4225
2022,3154457,1516.888954,778
2022,3139706,1319.491991,1693
2022,3132503,1379.310159,5488
2022,3167400,1417.888232,942
2022,3138500,1539.477305,681
2022,3142908,1361.689623,1864
2022,3103900,1388.07056,1830
2022,3104700,1522.286369,1085
2022,3102852,1311.936283,907
2022,3101102,1360.806374,3485
2022,3129103,1408.540977,792
2022,3158607,1705.877656,554
2022,3160603,1431.420435,448
2022,3163102,1400.847264,970
2022,3162302,1365.486829,405
2022,3135605,1558.746887,919
2022,3124005,1333.025267,2598
2022,3157609,1244.025919,603
2022,3145356,1358.213278,655
2022,3120508,1413.460165,1840
2022,3106002,1992.764217,1399
2022,3160207,1620.444908,412
2022,3146503,1888.062758,2893
2022,3146206,1521.191474,357
2022,3160959,1138.583166,745
2022,3120607,1479.166703,760
2022,3150406,1655.661982,518
2022,3111903,1314.617674,772
2022,3170909,1755.590566,1185
2022,3136801,1439.566756,352
2022,3126950,1630.335827,273
2022,3161056,1413.289156,452
2022,3140407,1404.888879,324
2022,3166105,1546.612846,361
2019,3509502,2576.055865,411949
2019,3552205,2056.731991,198658
2019,3524709,2507.696278,34490
2019,3539509,1572.110451,7831
2019,3504503,1474.015936,22410
2019,3502705,1326.442141,4800
2019,3506102,1391.993232,28967
2019,3516853,4409.293345,4194
2019,3555000,1527.989176,16584
2019,3527801,1576.904811,567
2019,3548005,1911.2367,7918
2019,3531308,1834.452539,13393
2019,3526001,1940.786533,5636
2019,3535507,1957.360035,12801
2019,3514403,1586.626837,11923
2019,3518503,1325.476891,2345
2019,3516408,2073.198735,17889
2019,3541307,1510.904914,5639
2019,3534906,1157.592113,2119
2019,3516002,1287.443091,1360
2019,3550209,1372.890817,4502
2019,3528809,1478.229172,2728
2019,3551405,1560.96178,845
2019,3535903,1585.411572,770
2019,3542107,1850.27,2595
2019,3519907,1700.263888,1064
2019,3554706,1412.346647,2091
2019,3543808,1446.615418,1860
2019,3511706,1586.311286,2321
2019,3546900,1463.263345,621
2019,3540309,1471.089143,592
2019,3515301,1618.299661,351
2019,3507704,2111.043017,505
2019,3536406,1553.114561,2022
2019,3528106,1850.392174,1754
2020,3529005,1873.564989,70926
2020,3541406,1906.751643,67440
2020,3555000,1531.977456,16087
2020,3510609,1583.938878,34175
2020,3556206,2144.249732,43631
2020,3552809,1686.943203,61074
2020,3510203,1387.297065,8179
2020,3524006,2205.712361,30269
2020,3517505,1830.376879,5067
2020,3515186,1629.835734,12265
2020,3512209,1470.537474,6070
2020,3509254,1760.256145,6428
2020,3544103,1910.035313,3508
2020,3549102,1757.018225,24030
2020,3551603,1350.648129,5920
2020,3514106,1365.203149,5170
2020,3520905,1689.040972,3421
2020,3502705,1435.797435,4923
2020,3536208,1756.162508,4305
2020,3512704,2155.362389,1168
2020,3544905,1644.192787,2494
2020,3522653,1444.494364,540
2020,3554706,1517.09778,2014
2020,3555356,2024.651999,1417
2020,3543709,1634.756689,1470
2020,3544202,1781.247395,1075
2020,3537503,1373.367754,2536
2020,3536570,1710.305102,354
2020,3522000,1455.228725,620
2020,3538204,1347.930173,2095
2020,3535903,1797.403391,737
2020,3528304,1640.711205,633
2020,3549300,2016.676794,227
2020,3536604,1859.649403,1010
2020,3532157,1869.571228,443
2020,3543105,1542.136309,669
2020,3540853,1468.405594,264
2020,3530201,2186.855774,3477
2020,3556958,1865.486264,225
2020,3527256,2213.401357,248
2018,3503208,1872.770665,73882
2018,3507605,1815.96703,44650
2018,3531803,2271.870449,12932
2018,3557105,1437.922714,28924
2018,3544103,1691.37053,3418
2018,3524402,2335.253632,49344
2018,3552502,2064.970664,57753
2018,3507001,2044.952732,22922
2018,3547007,1522.233327,1187
2018,3552106,1428.091335,7885
2018,3530508,1721.999835,16373
2018,3503901,2091.795965,23014
2018,3535507,1956.184654,12669
2018,3543303,1936.079777,21377
2018,3509106,1599.894535,563
2018,3544608,1423.077902,537
2018,3501152,3307.278022,6331
2018,3519303,1752.916203,5968
2018,3537008,1444.874768,3373
2018,3527207,1925.73557,16951
2018,3532504,1589.789367,1530
2018,3501004,1180.559226,3792
2018,3514908,1770.237056,5150
2018,3509908,1685.985926,1550
2018,3525508,1364.472948,2354
2018,3500709,1661.032043,8522
2018,3528007,2065.809414,3256
2018,3540804,2009.274793,4501
2018,3506706,1411.060915,3231
2018,3556800,1228.012253,2967
2018,3518503,1369.859597,2379
2018,3532207,2067.638199,1017
2018,3541653,1519.870854,566
2018,3535200,1406.575974,1131
2018,3528106,1523.269279,1800
2018,3537156,1698.574964,628
2018,3549300,2090.94284,229
2018,3536901,1671.270531,383
2018,3501103,1539.108915,493
2018,1400100,2695.389879,86846
2020,1600253,1906.545767,392
2018,1200203,1255.276822,8443
2018,1200138,1053.751673,1600
2018,1200179,1582.572208,618
2019,1200104,1284.827449,2319
2019,1200328,1049.847808,62
2019,1600105,1649.49813,619
2020,1200203,1347.476009,9177
2021,1400233,1452.678058,672
2018,1600402,1694.525474,821
2021,1200013,2576.986123,977
2021,1200500,2091.983089,3201
2022,1400456,1500.852438,636
2022,1400605,975.2740431,465
2022,1400506,1508.994703,1310
2022,1600402,1910.829285,1529
2022,1600279,2502.933544,3044
2022,1600550,2290.045719,283
2022,1200401,2770.656205,111153
2022,1200500,1583.460423,3352
2022,1200807,1370.747439,1365
2022,1200179,2060.797373,779
2019,1721000,3074.274423,121988
2019,1713304,1229.716532,1344
2019,1718907,1306.500575,570
2019,1715101,1108.096786,439
