Ano,Codigo do Municipio,Nome do Municipio,Nome da Unidade da Federacao,Valor adicionado bruto da Agropecuaria (1000),Valor adicionado bruto da Industria (1000),Valor adicionado bruto dos Serviços (1000),Valor adicionado bruto da Adm (1000),Valor adicionado bruto total (1000),"Impostos, liq de Subsidios, sobre produtos (1000)",PIB (1000),PIB per Capita (1)
2018,3161809,São Gonçalo do Pará,Minas Gerais,15442.157,80215.658,69763.629,54802.269,220223.713,25593.477,245817.19,20119.27
2018,3161908,São Gonçalo do Rio Abaixo,Minas Gerais,12485.207,2576122.033,849232.965,128170.775,3566010.98,84442.427,3650453.408,337442.54
2018,3162005,São Gonçalo do Sapucaí,Minas Gerais,60623.702,97523.603,285208.561,104201.783,547557.648,69821.567,617379.215,24371.51
2018,3162104,São Gotardo,Minas Gerais,62799.845,71971.919,457080.493,147262.477,739114.735,91189.313,830304.047,23625.1
2018,3162203,São João Batista do Glória,Minas Gerais,46459.006,7113.652,45337.526,42083.607,140993.791,6502.292,147496.082,19913.07
2018,3162252,São João da Lagoa,Minas Gerais,7361.575,1130.99,8656.384,23205.554,40354.502,1073.256,41427.758,8461.55
2018,3162302,São João da Mata,Minas Gerais,10394.212,1416.078,13913.245,15224.049,40947.584,2248.415,43195.999,15690.52
2018,3162401,São João da Ponte,Minas Gerais,16208.592,8101.302,63936.397,100485.102,188731.393,9885.108,198616.501,7870.68
2018,3162450,São João das Missões,Minas Gerais,4029.514,2345.179,18616.168,54011.324,79002.185,2503.467,81505.652,6318.76
2018,3162500,São João del Rei,Minas Gerais,93373.454,301323.089,1149961.319,372428.997,1917086.858,236580.176,2153667.034,24022.25
2018,3162559,São João do Manhuaçu,Minas Gerais,20609.354,11962.133,30728.167,48041.007,111340.661,4611.143,115951.804,10135.65
2018,3162575,São João do Manteninha,Minas Gerais,2910.623,6481.838,21412.669,25024.564,55829.694,2888.895,58718.589,10127.39
2018,3162609,São João do Oriente,Minas Gerais,4592.663,11838.523,31111.862,31869.667,79412.715,4334.092,83746.807,11087.89
2018,3162658,São João do Pacuí,Minas Gerais,3521.067,995.489,7267.419,21077.016,32860.991,829.727,33690.718,7676.17
2018,3162708,São João do Paraíso,Minas Gerais,34110.695,11582.152,68656.336,91963.529,206312.712,9905.75,216218.462,9191.4
2018,3162807,São João Evangelista,Minas Gerais,13898.418,8683.387,75470.437,62448.669,160500.91,10584.528,171085.438,10841.23
2018,3162906,São João Nepomuceno,Minas Gerais,10338.114,68810.954,181865.802,108496.185,369511.055,26404.248,395915.304,15069.86
2018,3162922,São Joaquim de Bicas,Minas Gerais,32799.207,183161.843,196030.443,134399.711,546391.204,78080.831,624472.035,20151.41
2018,3162948,São José da Barra,Minas Gerais,31943.818,428114.052,51024.083,37782.892,548864.845,7697.54,556562.384,75507.04
2018,3162955,São José da Lapa,Minas Gerais,8818.844,137125.8,160419.862,103017.571,409382.077,65473.953,474856.03,20306.01
2018,3163003,São José da Safira,Minas Gerais,1511.333,2246.209,11975.724,21317.947,37051.213,1520.737,38571.95,9065.09
2018,3163102,São José da Varginha,Minas Gerais,35875.364,2101.758,17080.633,23785.37,78843.126,3356.41,82199.535,16683.49
2018,3163201,São José do Alegre,Minas Gerais,4058.925,2675.708,20049.886,20120.309,46904.828,3408.46,50313.288,12028.04
2018,3163300,São José do Divino,Minas Gerais,3516.458,1426.723,11751.112,19789.841,36484.134,1050.826,37534.96,9711.5
2018,3163409,São José do Goiabal,Minas Gerais,6546.372,2403.163,16645.434,26075.4,51670.369,2162.331,53832.7,9870.32
2018,3163508,São José do Jacuri,Minas Gerais,10981.088,5172.303,16222.895,28171.569,60547.855,2342.574,62890.429,9709.81
2018,3163607,São José do Mantimento,Minas Gerais,4768.05,1364.666,9122.414,15840.032,31095.162,948.894,32044.056,11547.41
2018,3163706,São Lourenço,Minas Gerais,1327.977,59750.271,664667.085,224252.921,949998.254,97175.288,1047173.541,23020.87
2018,3163805,São Miguel do Anta,Minas Gerais,16906.478,4048.571,21968.748,30713.484,73637.282,3418.146,77055.427,11114.3
2018,3163904,São Pedro da União,Minas Gerais,31290.873,3859.569,28397.513,23251.121,86799.075,4356.278,91155.354,19357.69
2018,3164001,São Pedro dos Ferros,Minas Gerais,16145.536,16656.169,37548.436,33784.517,104134.658,8997.986,113132.643,14397.13
2018,3164100,São Pedro do Suaçuí,Minas Gerais,5313.832,7242.219,20631.441,23006.69,56194.181,3853.989,60048.171,11349.12
2018,3164209,São Romão,Minas Gerais,62256.67,8979.292,32577.387,49904.568,153717.918,7344.225,161062.143,13268.16
2018,3164308,São Roque de Minas,Minas Gerais,67246.691,22114.315,65769.809,33485.712,188616.527,17170.565,205787.092,29289.37
2018,3164407,São Sebastião da Bela Vista,Minas Gerais,10131.606,44461.714,212958.479,28830.557,296382.357,79202.01,375584.367,68851.4
2018,3164431,São Sebastião da Vargem Alegre,Minas Gerais,4879.701,12374.727,13686.296,17838.392,48779.115,1482.288,50261.403,16804.21
2018,3164472,São Sebastião do Anta,Minas Gerais,10576.808,3039.615,19698.659,29460.693,62775.775,2217.883,64993.658,10031.43
2018,3164506,São Sebastião do Maranhão,Minas Gerais,10997.693,2427.447,20729.961,40245.442,74400.544,2430.997,76831.541,7585.3
2018,3164605,São Sebastião do Oeste,Minas Gerais,56971.645,159637.279,100790.847,36056.891,353456.661,50361.8,403818.461,60415.69
2018,3164704,São Sebastião do Paraíso,Minas Gerais,99638.027,306821.447,848024.103,306602.659,1561086.236,208724.639,1769810.875,25121.52
2018,3164803,São Sebastião do Rio Preto,Minas Gerais,2406.462,554.45,5039.483,11163.217,19163.613,463.28,19626.893,12912.43
2018,3164902,São Sebastião do Rio Verde,Minas Gerais,3090.745,1447.037,8967.918,13659.071,27164.771,1170.704,28335.475,12700.8
2018,3165008,São Tiago,Minas Gerais,27630.455,22273.845,60811.726,45244.534,155960.561,13816.053,169776.614,15544.46
2018,3165107,São Tomás de Aquino,Minas Gerais,43546.633,7377.409,38662.575,32469.62,122056.238,4852.533,126908.771,18021.69
2018,3165206,São Tomé das Letras,Minas Gerais,11772.527,6809.842,38121.028,29929.819,86633.216,4989.119,91622.335,12985.02
2018,3165305,São Vicente de Minas,Minas Gerais,26945.703,25219.05,58799.212,34097.886,145061.851,16657.541,161719.392,21038.04
2018,3165404,Sapucaí-Mirim,Minas Gerais,9835.699,12026.232,40152.477,29703.003,91717.411,9755.212,101472.623,14772.55
2018,3165503,Sardoá,Minas Gerais,8572.086,2209.798,19833.357,28020.155,58635.395,2668.35,61303.745,9830.62
2018,3165537,Sarzedo,Minas Gerais,1899.321,362487.478,294806.996,155156.181,814349.976,94505.573,908855.549,28340.63
2018,3165552,Setubinha,Minas Gerais,23985.753,2292.554,16825.484,45322.423,88426.214,1958.152,90384.366,7448.85
2018,3165560,Sem-Peixe,Minas Gerais,3497.327,2020.33,8579.163,15112.104,29208.924,904.973,30113.897,11316.76
2018,3165578,Senador Amaral,Minas Gerais,7893.42,2717.679,21364.596,25599.665,57575.361,3193.431,60768.792,11354.41
2018,3165602,Senador Cortes,Minas Gerais,2416.662,2689.531,8657.308,12212.741,25976.242,1534.349,27510.591,13707.32
2018,3165701,Senador Firmino,Minas Gerais,4520.559,3194.523,35783.427,32799.674,76298.183,3984.398,80282.581,10340.36
2018,3165800,Senador José Bento,Minas Gerais,4288.631,770.622,6054.938,10869.242,21983.432,691.572,22675.005,14676.38
2018,3165909,Senador Modestino Gonçalves,Minas Gerais,58778.415,2324.813,13948.618,21103.566,96155.412,2238.543,98393.955,23377.04
2018,3166006,Senhora de Oliveira,Minas Gerais,12990.471,1862.202,25668.328,25692.307,66213.308,3298.764,69512.072,12013.84
2018,3166105,Senhora do Porto,Minas Gerais,7114.695,1189.738,7876.97,19188.677,35370.081,917.998,36288.079,10288.65
2018,3166204,Senhora dos Remédios,Minas Gerais,8362.782,5039.818,24659.851,41361.411,79423.861,2922.446,82346.307,7879.28
2018,3166303,Sericita,Minas Gerais,14988.218,7935.886,18193.288,31536.725,72654.116,1927.644,74581.76,10190.16
2018,3166402,Seritinga,Minas Gerais,7691.267,1825.297,11127.408,13045.501,33689.473,1762.472,35451.945,19183.95
2018,3166501,Serra Azul de Minas,Minas Gerais,2923.492,1210.68,7995.498,20443.844,32573.514,973.058,33546.572,7814.25
2018,3166600,Serra da Saudade,Minas Gerais,3608.298,817.695,4545.723,9280.474,18252.19,539.643,18791.834,23908.19
2018,3166709,Serra dos Aimorés,Minas Gerais,6219.888,16054.877,25137.135,35774.918,83186.818,4944.462,88131.281,10147.53
2018,3166808,Serra do Salitre,Minas Gerais,190545.21,70293.924,119811.008,57852.523,438502.664,38364.676,476867.341,41491.98
2018,3166907,Serrania,Minas Gerais,29232.148,15281.222,47880.923,33600.27,125994.562,7754.96,133749.522,17438.01
2018,3166956,Serranópolis de Minas,Minas Gerais,2686.156,1346.991,7697.851,22484.666,34215.665,1071.426,35287.091,7425.73
2018,3167004,Serranos,Minas Gerais,6521.466,758.5,8199.353,12332.661,27811.98,974.78,28786.76,14612.57
2018,3167103,Serro,Minas Gerais,15442.042,11608.571,108673.007,81337.475,217061.094,15903.106,232964.2,11097.23
2018,3167202,Sete Lagoas,Minas Gerais,20320.991,2682322.646,3474564.919,1079844.048,7257052.604,1280261.724,8537314.328,35979.01
2018,3167301,Silveirânia,Minas Gerais,4233.372,1282.171,7637.275,13165.584,26318.401,911.537,27229.939,12059.32
2018,3167400,Silvianópolis,Minas Gerais,20045.563,14440.141,27803.493,28102.921,90392.118,4193.523,94585.641,15189.6
2018,3167509,Simão Pereira,Minas Gerais,3174.18,33437.543,13680.589,17792.316,68084.629,3648.948,71733.576,27463.08
2018,3167608,Simonésia,Minas Gerais,36490.526,8359.49,59919.608,74058.403,178828.028,7611.4,186439.427,9547.29
2018,3167707,Sobrália,Minas Gerais,5011.788,2517.075,17315.535,26085.466,50929.864,1933.044,52862.907,9449.93
2018,3167806,Soledade de Minas,Minas Gerais,8347.463,2184.647,18578.708,27412.657,56523.476,1761.569,58285.044,9536.17
2018,3167905,Tabuleiro,Minas Gerais,3815.897,7487.851,17773.192,17931.613,47008.553,3522.726,50531.279,13325.76
2018,3168002,Taiobeiras,Minas Gerais,46615.606,32174.832,197046.747,139600.912,415438.097,27314.431,442752.528,13076.75
2018,3168051,Taparuba,Minas Gerais,5193.68,1875.968,9051.89,17514.714,33636.252,1060.304,34696.556,11124.26
2018,3168101,Tapira,Minas Gerais,48525.742,364428.336,114614.576,42142.811,569711.465,55336.498,625047.963,132678.4
2018,3168200,Tapiraí,Minas Gerais,16318.829,1413.341,7977.14,12815.878,38525.188,906.02,39431.208,20985.21
2018,3168309,Taquaraçu de Minas,Minas Gerais,3628.149,3595.836,16258.511,21735.316,45217.812,2066.542,47284.353,11660.75
2018,3168408,Tarumirim,Minas Gerais,12217.479,7313.517,59580.407,59244.538,138355.939,6474.258,144830.197,10092.7
2018,3168507,Teixeiras,Minas Gerais,15643.626,11732.404,59141.847,48222.621,134740.498,7361.81,142102.308,12197.62
2018,3168606,Teófilo Otoni,Minas Gerais,40101.653,246359.376,1438159.908,564001.623,2288622.559,235127.449,2523750.009,17996.58
2018,3168705,Timóteo,Minas Gerais,823.565,1391509.671,1033947.914,386689.719,2812970.87,407989.303,3220960.173,36154.0
2018,3168804,Tiradentes,Minas Gerais,1918.511,11478.268,101928.529,36726.564,152051.873,10927.789,162979.662,20666.96
2018,3168903,Tiros,Minas Gerais,54077.369,26983.708,66332.841,32888.911,180282.828,17798.14,198080.969,30292.24
2018,3169000,Tocantins,Minas Gerais,24285.189,33137.517,125356.137,68464.216,251243.058,24400.129,275643.187,16603.01
2018,3169059,Tocos do Moji,Minas Gerais,13787.247,1812.448,14333.424,19416.868,49349.988,2080.13,51430.118,12565.38
2018,3169109,Toledo,Minas Gerais,5776.048,11558.851,26073.631,26673.724,70082.255,4797.457,74879.712,12044.35
2018,3169208,Tombos,Minas Gerais,9439.983,3707.116,42524.629,36823.435,92495.163,5836.832,98331.995,11990.24
2018,3169307,Três Corações,Minas Gerais,113474.825,513739.142,1037998.638,323465.449,1988678.054,326857.599,2315535.654,29342.89
2018,3169356,Três Marias,Minas Gerais,61847.267,1501855.98,561444.438,158671.522,2283819.207,419365.234,2703184.441,84516.77
2018,3169406,Três Pontas,Minas Gerais,125161.758,180689.969,643559.014,243803.0,1193213.742,157353.863,1350567.605,23884.41
2018,3169505,Tumiritinga,Minas Gerais,7459.381,2384.122,16378.141,27900.082,54121.725,1826.092,55947.817,8352.91
2018,3169604,Tupaciguara,Minas Gerais,140816.732,79149.496,254610.022,122522.078,597098.328,54668.67,651766.998,25809.49
2018,3169703,Turmalina,Minas Gerais,109084.766,19186.573,131529.455,85456.005,345256.8,27436.026,372692.826,18825.72
2018,3169802,Turvolândia,Minas Gerais,37687.659,5050.682,29378.671,23584.74,95701.751,4760.871,100462.623,20060.43
2018,3169901,Ubá,Minas Gerais,18716.293,690639.269,1287028.865,436223.431,2432607.857,301505.646,2734113.504,23927.83
2018,3170008,Ubaí,Minas Gerais,7894.604,3549.693,34196.411,49129.552,94770.26,3717.822,98488.082,7900.54
2018,3170057,Ubaporanga,Minas Gerais,15758.756,9399.296,40595.372,51380.632,117134.056,5654.141,122788.198,9863.3
2018,3170107,Uberaba,Minas Gerais,601408.416,3911333.956,6810020.761,1449816.673,12772579.806,1959631.391,14732211.197,44594.28
2018,3170206,Uberlândia,Minas Gerais,474429.024,9166900.571,16778383.366,3024634.999,29444347.961,8069259.249,37513607.21,54904.9
2018,3170305,Umburatiba,Minas Gerais,4199.816,1305.229,8016.622,15487.183,29008.85,913.275,29922.126,11394.56
2018,3170404,Unaí,Minas Gerais,694970.736,271313.515,1541821.085,389351.47,2897456.806,370504.997,3267961.803,38993.44
2018,3170438,União de Minas,Minas Gerais,52843.419,6160.526,25263.954,23174.363,107442.262,3708.568,111150.83,25699.61
2018,3170479,Uruana de Minas,Minas Gerais,12279.958,1637.445,14736.019,19089.815,47743.236,2158.456,49901.693,15274.47
2018,3170503,Urucânia,Minas Gerais,20009.504,40017.058,52749.578,43251.666,156027.807,14853.787,170881.594,16476.87
2018,3170529,Urucuia,Minas Gerais,25305.521,4615.688,30816.882,65139.052,125877.143,5436.079,131313.222,7935.77
2018,3170578,Vargem Alegre,Minas Gerais,2212.496,3197.758,26709.29,27516.148,59635.692,5046.301,64681.993,9964.87
2018,3170602,Vargem Bonita,Minas Gerais,13371.096,2349.528,11734.937,14606.87,42062.431,1504.661,43567.092,20188.64
2018,3170651,Vargem Grande do Rio Pardo,Minas Gerais,7968.964,1825.029,11314.419,24226.684,45335.096,1502.904,46838.0,9392.02
2018,3170701,Varginha,Minas Gerais,51621.708,1077227.504,2795630.595,583089.136,4507568.942,1012669.912,5520238.854,41049.69
2018,3170750,Varjão de Minas,Minas Gerais,59476.794,13046.461,39254.877,32580.413,144358.545,5400.335,149758.88,21179.31
2018,3170800,Várzea da Palma,Minas Gerais,50539.433,179509.677,219534.407,157382.111,606965.628,110325.336,717290.964,18310.85
2018,3170909,Varzelândia,Minas Gerais,4870.534,5740.014,59277.804,79738.736,149627.088,8088.23,157715.319,8156.99
2018,3171006,Vazante,Minas Gerais,97133.706,219382.624,225762.398,93676.971,635955.699,82789.302,718745.002,34997.57
2018,3171030,Verdelândia,Minas Gerais,17968.861,3922.1,18257.677,39716.233,79864.87,3423.288,83288.158,8989.55
2018,3171071,Veredinha,Minas Gerais,33802.92,18229.751,18079.034,26931.126,97042.831,2473.354,99516.185,17422.3
2018,3171105,Veríssimo,Minas Gerais,59900.74,5392.646,22415.936,22022.685,109732.006,3328.516,113060.522,28615.67
2018,3171154,Vermelho Novo,Minas Gerais,8301.743,1524.369,11993.075,22712.079,44531.266,1672.457,46203.723,9562.03
2018,3171204,Vespasiano,Minas Gerais,512.883,635370.511,893723.001,528544.894,2058151.289,373399.75,2431551.039,19394.07
2018,3171303,Viçosa,Minas Gerais,22591.761,149111.915,986009.76,332283.432,1489996.867,144794.505,1634791.372,20882.3
2018,3171402,Vieiras,Minas Gerais,5834.769,1641.163,10370.122,19101.993,36948.047,1251.791,38199.839,10526.27
2018,3171501,Mathias Lobato,Minas Gerais,2567.892,1483.467,9630.583,17612.597,31294.539,1436.71,32731.249,10142.93
2018,3171600,Virgem da Lapa,Minas Gerais,4844.199,9488.675,40023.602,56131.854,110488.33,5791.156,116279.486,8448.09
2018,3171709,Virgínia,Minas Gerais,22445.989,4258.527,48962.352,35740.475,111407.343,4263.604,115670.948,13318.47
2018,3171808,Virginópolis,Minas Gerais,20217.276,4892.82,68940.798,44950.397,139001.29,9123.541,148124.832,14057.59
2018,3171907,Virgolândia,Minas Gerais,5780.426,1757.773,13747.764,24764.305,46050.267,1483.346,47533.613,8770.04
2018,3172004,Visconde do Rio Branco,Minas Gerais,11061.643,377500.728,423543.706,183978.446,996084.524,127440.767,1123525.291,26656.04
2018,3172103,Volta Grande,Minas Gerais,6026.093,3705.63,39447.314,25018.075,74197.111,10089.84,84286.951,16076.09
2018,3172202,Wenceslau Braz,Minas Gerais,3635.161,2241.235,6390.579,13563.331,25830.306,895.977,26726.283,10448.12
2019,3100104,Abadia dos Dourados,Minas Gerais,32756.932,12238.808,40877.724,33318.917,119192.382,8479.747,127672.129,18267.58
2019,3100203,Abaeté,Minas Gerais,91437.23,64942.446,221155.623,97561.097,475096.396,42594.537,517690.933,22278.73
2019,3100302,Abre Campo,Minas Gerais,27236.397,11144.891,94485.579,54108.791,186975.658,16558.936,203534.594,15128.18
2019,3100401,Acaiaca,Minas Gerais,2343.531,6103.707,23018.61,21054.75,52520.599,3414.572,55935.171,14004.8
2019,3100500,Açucena,Minas Gerais,10875.696,20630.322,21118.249,38272.125,90896.392,2738.295,93634.687,9887.51
2019,3100609,Água Boa,Minas Gerais,28548.814,8376.132,45104.33,58046.855,140076.131,6607.487,146683.617,10679.55
2019,3100708,Água Comprida,Minas Gerais,82325.859,6714.848,33000.055,18002.209,140042.972,4108.811,144151.782,72111.95
2019,3100807,Aguanil,Minas Gerais,10130.589,3202.392,21950.043,24242.144,59525.168,2636.046,62161.214,13856.71
2019,3100906,Águas Formosas,Minas Gerais,11376.351,25864.797,120593.082,82738.216,240572.445,18229.31,258801.756,13474.35
2019,3101003,Águas Vermelhas,Minas Gerais,44381.082,8864.412,87011.071,55816.192,196072.757,18048.505,214121.263,15815.15
2019,3101102,Aimorés,Minas Gerais,29339.177,102033.676,190207.337,114186.557,435766.747,26206.801,461973.548,18356.32
2019,3101201,Aiuruoca,Minas Gerais,19490.89,4392.692,41974.677,27882.988,93741.248,5538.411,99279.659,16538.34
2019,3101300,Alagoa,Minas Gerais,6776.746,2993.657,11073.004,16821.152,37664.559,1649.054,39313.613,14702.17
2019,3101409,Albertina,Minas Gerais,3445.371,4791.071,18162.622,17507.293,43906.357,3449.739,47356.096,15748.62
2019,3101508,Além Paraíba,Minas Gerais,6720.77,224427.156,392063.252,148591.717,771802.894,53307.98,825110.874,23333.26
2019,3101607,Alfenas,Minas Gerais,108669.681,427494.835,1391028.183,358480.802,2285673.502,298689.207,2584362.71,32306.15
2019,3101631,Alfredo Vasconcelos,Minas Gerais,22960.344,11229.683,46492.621,30884.227,111566.874,9988.96,121555.834,17598.93
2019,3101706,Almenara,Minas Gerais,13112.102,95256.202,288052.65,173811.071,570232.025,39289.33,609521.355,14548.44
2019,3101805,Alpercata,Minas Gerais,4980.881,8786.404,33670.609,32473.379,79911.272,5223.181,85134.453,11467.46
2019,3101904,Alpinópolis,Minas Gerais,54628.814,31092.527,199928.819,82370.47,368020.63,38319.493,406340.122,20467.44
2019,3102001,Alterosa,Minas Gerais,33048.568,12419.098,92777.544,63188.112,201433.321,12905.307,214338.629,14816.72
2019,3102050,Alto Caparaó,Minas Gerais,5281.241,2463.499,28953.37,28541.422,65239.532,3591.992,68831.523,11772.11
2019,3102100,Alto Rio Doce,Minas Gerais,62763.62,6714.881,48000.298,45578.197,163056.996,5496.773,168553.769,15323.07
2019,3102209,Alvarenga,Minas Gerais,4203.039,1885.159,13202.325,20972.504,40263.028,1584.446,41847.473,10710.9
2019,3102308,Alvinópolis,Minas Gerais,25183.821,62399.231,97899.768,63069.702,248552.522,39777.721,288330.243,18965.35
2019,3102407,Alvorada de Minas,Minas Gerais,5688.172,1905.868,12667.467,26397.652,46659.16,6498.57,53157.73,14741.47
2019,3102506,Amparo do Serra,Minas Gerais,5198.918,1996.96,14618.567,22137.849,43952.294,2031.315,45983.608,9756.76
2019,3102605,Andradas,Minas Gerais,66953.866,217126.036,441693.523,171574.592,897348.018,107231.776,1004579.794,24456.02
2019,3102704,Cachoeira de Pajeú,Minas Gerais,3649.302,4885.526,52497.126,41047.666,102079.62,8794.593,110874.214,11780.09
2019,3102803,Andrelândia,Minas Gerais,34171.828,16229.941,110488.487,53144.567,214034.824,19264.145,233298.968,19085.32
2019,3102852,Angelândia,Minas Gerais,16813.809,6384.821,25217.1,37424.51,85840.24,3930.883,89771.122,10536.52
2019,3102902,Antônio Carlos,Minas Gerais,20779.106,25830.916,51935.397,48333.733,146879.152,12328.302,159207.454,13910.66
2019,3103009,Antônio Dias,Minas Gerais,16035.432,137537.062,91280.493,50636.376,295489.363,26761.365,322250.729,34583.68
2019,3103108,Antônio Prado de Minas,Minas Gerais,2006.913,1029.46,7083.044,12824.233,22943.65,738.039,23681.69,14819.58
2019,3103207,Araçaí,Minas Gerais,9076.137,17065.106,11212.042,15572.716,52926.001,4111.017,57037.019,24302.1
2019,3103306,Aracitaba,Minas Gerais,2790.958,828.555,6739.616,12958.727,23317.856,622.029,23939.885,11604.4
2019,3103405,Araçuaí,Minas Gerais,14207.671,35920.502,235520.516,147682.916,433331.605,29294.187,462625.792,12602.86
2019,3103504,Araguari,Minas Gerais,204445.252,2346553.314,1928059.219,550892.384,5029950.17,506477.865,5536428.035,47212.16
2019,3103603,Arantina,Minas Gerais,19155.468,2854.351,14199.254,16468.747,52677.819,1506.591,54184.411,19386.19
2019,3103702,Araponga,Minas Gerais,12171.964,3003.318,19553.879,35680.085,70409.246,2921.4,73330.647,8689.49
2019,3103751,Araporã,Minas Gerais,36822.051,1034494.435,199354.923,55924.783,1326596.192,50370.668,1376966.859,200461.04
2019,3103801,Arapuá,Minas Gerais,10031.166,35712.03,46304.866,16116.635,108164.697,19011.541,127176.238,44875.17
2019,3103900,Araújos,Minas Gerais,121050.398,45468.01,109930.923,40784.783,317234.114,22107.679,339341.793,36594.61
2019,3104007,Araxá,Minas Gerais,80436.663,2599427.99,2310304.075,541936.207,5532104.934,912530.468,6444635.403,60667.38
2019,3104106,Arceburgo,Minas Gerais,13144.188,65056.062,123196.125,49662.829,251059.204,47553.236,298612.441,27721.17
2019,3104205,Arcos,Minas Gerais,33104.508,653781.38,621071.55,178743.769,1486701.208,204349.252,1691050.46,42179.25
2019,3104304,Areado,Minas Gerais,24286.907,12729.05,111349.546,62404.097,210769.599,14424.934,225194.533,14943.23
2019,3104403,Argirita,Minas Gerais,3956.797,1221.861,11404.921,16199.115,32782.693,1938.829,34721.522,12732.5
2019,3104452,Aricanduva,Minas Gerais,11945.439,1314.328,12956.569,25406.732,51623.069,1667.194,53290.263,10187.39
2019,3104502,Arinos,Minas Gerais,37900.375,10762.596,88311.551,80140.673,217115.195,16615.493,233730.688,13075.84
2019,3104601,Astolfo Dutra,Minas Gerais,19217.66,104506.22,94502.185,58872.353,277098.417,27981.632,305080.05,21516.33
2019,3104700,Ataléia,Minas Gerais,30076.848,18495.265,47607.601,54590.031,150769.745,7610.77,158380.516,12308.09
2019,3104809,Augusto de Lima,Minas Gerais,8878.276,3902.884,22564.864,24369.382,59715.406,4241.136,63956.541,13135.46
2019,3104908,Baependi,Minas Gerais,16279.589,24631.878,161095.458,85289.588,287296.513,19031.67,306328.183,15997.92
2019,3105004,Baldim,Minas Gerais,13318.673,56744.742,31893.469,36077.421,138034.305,6844.948,144879.253,18512.55
2019,3105103,Bambuí,Minas Gerais,106666.73,72541.607,244524.816,99039.702,522772.855,45785.164,568558.019,23859.92
2019,3105202,Bandeira,Minas Gerais,7228.927,2256.404,12676.764,24052.362,46214.457,1777.284,47991.741,10008.71
2019,3105301,Bandeira do Sul,Minas Gerais,2061.368,9291.307,30362.585,27876.8,69592.06,5141.952,74734.012,13006.27
2019,3105400,Barão de Cocais,Minas Gerais,14895.703,253184.802,298107.913,157799.341,723987.76,94168.213,818155.972,25185.65
2019,3105509,Barão de Monte Alto,Minas Gerais,5271.645,2474.914,15357.062,25032.083,48135.704,1556.327,49692.031,9207.34
2019,3105608,Barbacena,Minas Gerais,102186.127,433047.015,1652624.054,571701.646,2759558.843,366634.26,3126193.102,22766.91
2019,3105707,Barra Longa,Minas Gerais,9526.783,9357.57,22965.812,25911.53,67761.695,4974.903,72736.598,14175.91
2019,3105905,Barroso,Minas Gerais,2822.664,148653.765,164759.481,86891.778,403127.687,70306.64,473434.327,22750.33
2019,3106002,Bela Vista de Minas,Minas Gerais,5932.188,192313.011,98947.586,51712.833,348905.618,9681.402,358587.02,34967.04
2019,3106101,Belmiro Braga,Minas Gerais,7737.292,7472.976,14778.298,19018.252,49006.818,2833.13,51839.949,15118.1
2019,3106200,Belo Horizonte,Minas Gerais,2481.109,13017855.456,58618312.496,12112536.643,83751185.703,13446831.274,97198016.977,38692.4
2019,3106309,Belo Oriente,Minas Gerais,11080.912,1167445.646,297873.293,131433.819,1607833.67,143988.052,1751821.722,65611.3
2019,3106408,Belo Vale,Minas Gerais,17362.016,63203.465,51820.589,49712.181,182098.251,6006.979,188105.23,24381.75
2019,3106507,Berilo,Minas Gerais,4524.582,2965.589,41090.892,49442.316,98023.379,5306.799,103330.177,8659.92
2019,3106606,Bertópolis,Minas Gerais,5687.794,1004.516,9234.981,21604.748,37532.039,1026.572,38558.611,8375.02
2019,3106655,Berizal,Minas Gerais,4214.587,4505.017,12620.308,22926.993,44266.905,1895.254,46162.158,9749.14
2019,3106705,Betim,Minas Gerais,12976.86,11536349.65,9888177.63,2215714.807,23653218.947,4378607.375,28031826.322,63804.4
2019,3106804,Bias Fortes,Minas Gerais,4177.259,915.393,9407.458,16897.78,31397.89,1159.782,32557.672,9635.3
2019,3106903,Bicas,Minas Gerais,5371.052,30092.155,151484.954,62868.662,249816.823,19995.697,269812.52,18615.46
2019,3107000,Biquinhas,Minas Gerais,11138.107,1712.549,13171.535,15348.041,41370.233,2260.785,43631.018,17348.32
2019,3107109,Boa Esperança,Minas Gerais,78993.901,58132.813,392915.321,176136.706,706178.741,67284.388,773463.129,19275.38
2019,3107208,Bocaina de Minas,Minas Gerais,7906.736,4864.087,21492.625,24570.925,58834.373,2894.313,61728.686,12127.44
2019,3107307,Bocaiúva,Minas Gerais,76018.102,184856.667,342709.864,207250.378,810835.01,130963.395,941798.406,18843.88
2019,3107406,Bom Despacho,Minas Gerais,110202.284,204325.673,728490.117,216318.718,1259336.793,141824.859,1401161.653,27688.21
2019,3107505,Bom Jardim de Minas,Minas Gerais,23453.425,9004.705,41852.585,31426.079,105736.793,8671.153,114407.946,17671.91
2019,3107604,Bom Jesus da Penha,Minas Gerais,28856.835,8862.303,49932.8,23173.322,110825.259,13046.697,123871.956,29374.43
2019,3107703,Bom Jesus do Amparo,Minas Gerais,8505.15,5530.953,88241.475,28144.106,130421.683,18712.086,149133.769,24516.48
2019,3107802,Bom Jesus do Galho,Minas Gerais,20365.896,8231.317,48819.255,60537.363,137953.831,6041.746,143995.577,9641.48
2019,3107901,Bom Repouso,Minas Gerais,22330.351,7314.156,48810.934,45906.782,124362.223,8025.913,132388.136,12552.21
2019,3108008,Bom Sucesso,Minas Gerais,32263.507,32771.206,149808.804,77239.825,292083.342,26422.257,318505.599,18093.82
