NOME_MUN,COD_MUN,DISTANCIA
Fortaleza de Minas,3126307,188.67846393428303
Leme do Prado,3138351,188.77783848163017
Águas Formosas,3100906,188.87620685597705
Goiabeira,3127370,188.88714034619449
Mathias Lobato,3171501,188.89199586768837
Candeias,3112000,188.9341249232275
São Gonçalo do Rio Abaixo,3161908,189.11525223638307
Prata,3152808,189.23152753133127
Carmo da Cachoeira,3113909,189.31302772923885
Centralina,3115805,189.3721189310196
Itamogi,3132909,189.49105888540532
Natércia,3144409,189.57652522577646
São João do Manteninha,3162575,189.80041720885873
Pimenta,3150505,189.8097214916707
Bom Sucesso,3108008,189.87537253062075
Volta Grande,3172103,189.91085760592125
Ijaci,3130408,189.96633594467738
Rio Manso,3155306,190.08003832479045
Padre Paraíso,3146305,190.19535589010079
Rio Paranaíba,3155504,190.2699553206382
Corinto,3119104,190.57458420525631
Lagoa Grande,3137536,190.5994781774027
Joaíma,3136009,190.74063999705515
Bom Jesus da Penha,3107604,190.75270157100658
Sardoá,3165503,190.78787682137943
Fernandes Tourinho,3125804,190.85837786603963
Cana Verde,3111903,191.29035701202545
Ritápolis,3156106,191.46598312842417
Cruzeiro da Fortaleza,3120706,191.85443801572723
Guaraciaba,3128204,191.8623177372429
Itaverava,3133907,191.93970397652726
Campo Florido,3111408,192.0001860226608
Itambé do Mato Dentro,3132800,192.19165902211464
Santa Bárbara do Tugúrio,3157302,192.3541856070937
Carmo do Paranaíba,3114303,192.404445387708
Senhora dos Remédios,3166204,192.50055531937113
Alto Caparaó,3102050,192.57950872632688
Chiador,3116209,192.67968158445973
Mendes Pimentel,3141504,192.8146691314608
Riachinho,3154457,192.81608726241484
Virgolândia,3171907,192.8275764402047
Brazópolis,3108909,192.9063986712054
Cordisburgo,3118908,192.9670246977115
São José do Goiabal,3163409,192.9981162204158
Rubim,3156601,193.0488942276403
Santa Bárbara do Leste,3157252,193.23004236224017
Rio Doce,3155009,193.24055254820723
Divino das Laranjeiras,3122108,193.2474380797646
Conselheiro Pena,3118403,193.30698893322887
Santana dos Montes,3159100,193.39439965854575
Jacinto,3134707,193.40886812053122
Simonésia,3167608,193.6015852428053
Rio Preto,3155900,193.65485573793816
Vargem Alegre,3170578,193.68300531847848
Felisburgo,3125606,193.70760081298488
São Roque de Minas,3164308,193.80552177647382
Comendador Gomes,3116902,193.81227178263543
Serra do Salitre,3166808,193.96898713262013
Mesquita,3141702,193.97694850905185
Barra Longa,3105707,194.13748212277136
Ibertioga,3129400,194.26822180202907
Nova Serrana,3145208,194.3137589138565
Bonfim,3108107,194.34520696976998
Paiva,3146602,194.3544067514681
Coimbra,3116704,194.39677761345519
Japaraíba,3135308,194.6093311331586
Carvalhópolis,3114709,194.64723778652206
Santo Antônio do Monte,3160405,194.84081735718036
Arapuá,3103801,194.85888644249803
São João da Ponte,3162401,194.88658704430793
Buritizeiro,3109402,194.89163141150485
Munhoz,3143807,195.0828786447476
Santana do Deserto,3158607,195.13976467605414
Alpercata,3101805,195.2196443557168
Perdizes,3149804,195.2579702223922
Cachoeira Dourada,3109808,195.3396588614642
Aguanil,3100807,195.3480382712329
Biquinhas,3107000,195.3676662758988
Itanhomi,3133204,195.50321071317234
São Sebastião do Rio Verde,3164902,195.60734589958182
Varzelândia,3170909,195.62616314404448
Caparaó,3112109,195.67663491717772
Palma,3146701,195.74850148841858
Abre Campo,3100302,195.96986669751143
Passabém,3147501,196.04476788047072
Gonçalves,3127404,196.08371655855
Pavão,3148509,196.13174009336558
Senador Amaral,3165578,196.45239009868428
Bela Vista de Minas,3106002,196.48358337583332
Alto Jequitibá,3153509,197.10166221594483
Jacuí,3134806,197.13562453303427
Gonzaga,3127503,197.41703783389565
Nova Módica,3144904,197.4385451692224
Nova Porteirinha,3145059,197.48588889407847
Estrela do Indaiá,3124708,197.62361661857528
Aiuruoca,3101201,197.70480438675835
Queluzito,3153806,197.81587557357395
São Pedro do Suaçuí,3164100,197.94669780453796
Piranguinho,3151008,198.00234980158683
Alfredo Vasconcelos,3101631,198.01805559392537
Antônio Dias,3103009,198.06220962349096
São Gonçalo do Rio Preto,3125507,198.09393629109428
Jequitaí,3135605,198.11028490815306
Belmiro Braga,3106101,198.117699526379
Felício dos Santos,3125408,198.34062326155328
Araçaí,3103207,198.38321893482834
Rio Vermelho,3156007,198.51864782411022
Heliodora,3129202,198.5358369448364
Dom Joaquim,3122603,198.54983221328274
Chácara,3115904,199.29065678619526
Araguari,3103504,199.5340171494372
Santo Antônio do Aventureiro,3160009,199.61301510832442
Pingo-d'Água,3150539,199.76910211055352
Toledo,3169109,199.77341011470537
Inimutaba,3131109,200.069423134725
Tocantins,3169000,200.18119354500098
São Romão,3164209,200.20484592982416
Capitão Enéas,3112703,200.25511339341813
Baldim,3105004,200.36819119753335
Couto de Magalhães de Minas,3120102,200.64742030875317
Arantina,3103603,200.78616449806017
Martins Soares,3140530,200.91972759687954
Piedade de Ponte Nova,3150208,200.92153719554761
São João da Mata,3162302,201.00156318723037
Cuparaque,3120839,201.0498266050643
Nazareno,3144508,201.2331640831793
Francisco Sá,3126703,202.01782605697943
Datas,3121001,202.1074543721464
Galiléia,3127305,202.12633887657483
Andradas,3102605,202.3708200382946
Cambuí,3110608,202.69585072128461
Bom Jesus do Galho,3107802,202.7676079765064
Santo Antônio do Grama,3160108,202.8015068681202
Coluna,3116803,202.8515376877321
Leandro Ferreira,3138302,203.1312990219998
Turmalina,3169703,203.20523869939043
Divinésia,3121902,203.2547435403818
Itumirim,3134301,203.33704533984786
Vespasiano,3171204,203.55042548407673
Nova União,3136603,203.81158629207061
Planura,3151602,204.06795889126602
São Francisco de Sales,3161304,204.07303259237872
Alto Rio Doce,3102100,204.10502018949768
São Geraldo do Baixio,3161650,204.24992866264614
Santana de Cataguases,3158409,204.4391499267061
Alpinópolis,3101904,204.44952579682365
Grupiara,3127909,204.64589292029473
Jequeri,3135506,204.65614821336192
Campanário,3110806,204.75940739873215
Ipiaçu,3131406,204.79809216627558
São Domingos do Prata,3161007,204.98868942885665
Porto Firme,3152303,205.04377761697225
Paracatu,3147006,205.17100021565255
Itueta,3134103,205.71788365322783
Aracitaba,3103306,205.89364045690658
São Bento Abade,3160801,205.92169527615982
Luminárias,3138708,206.1659404726361
Divisa Nova,3122405,206.17987680700276
Doresópolis,3123403,206.43220395337175
Durandé,3123528,206.46763857979147
Raul Soares,3154002,206.47671677278362
Extrema,3125101,206.60099700843176
Serro,3167103,206.64312239270757
Tiros,3168903,206.71863726224052
Bom Jesus do Amparo,3107703,206.8100624992729
Tumiritinga,3169505,206.9262834332391
Francisco Badaró,3126505,206.9426499098708
Santana da Vargem,3158300,206.9819454151263
Capitão Andrade,3112653,207.2283120481089
Araxá,3104007,207.24858596625927
Senador Cortes,3165602,207.58196264688246
Funilândia,3127206,207.5874405597597
Augusto de Lima,3104809,207.8890962112312
São José do Mantimento,3163607,207.9109674777078
Resplendor,3154309,208.0987310205601
Antônio Prado de Minas,3103108,208.15438248672882
Lagoa Santa,3137601,208.50609326199196
Maripá de Minas,3140209,208.5222877597786
Morro do Pilar,3143708,208.5647445171739
Moema,3142403,208.68224798965065
Chalé,3116001,208.7343725385423
Carmo de Minas,3114105,209.0839829923545
Itambacuri,3132701,209.11712258706402
Joaquim Felício,3136405,209.44121828810933
Lima Duarte,3138609,209.5056700329098
Inhapim,3130903,209.61829154699888
Pescador,3150000,209.69626551286728
Casa Grande,3114907,209.77012761764973
Rosário da Limeira,3156452,209.78100565171988
São João do Manhuaçu,3162559,209.86590230003418
Bandeira do Sul,3105301,209.86623286969655
Formoso,3126208,209.8684014095772
Carbonita,3113503,209.89821058108907
Catuji,3115458,209.90732819149912
Varjão de Minas,3170750,209.9732561492978
Sapucaí-Mirim,3165404,210.13772951213167
Cedro do Abaeté,3115607,210.19351656473737
Piranguçu,3150901,210.27455590151516
Novo Oriente de Minas,3145356,210.27561874669948
Naque,3144359,210.35331237374174
Seritinga,3166402,210.4607315296925
Ipuiúna,3131505,210.6519868069032
Lagoa da Prata,3137205,210.80231030330003
Dom Bosco,3122470,210.87254426089805
Presidente Kubitschek,3153301,210.92977878358585
Açucena,3100500,210.94388433139952
Santo Antônio do Rio Abaixo,3160504,210.99897580272597
Santa Efigênia de Minas,3157500,211.27611547202292
Alagoa,3101300,211.7112403798178
Desterro do Melo,3121506,211.88535252703085
Marilac,3140100,212.05823130486306
Almenara,3101706,212.20903737783095
Araçuaí,3103405,212.51601224011316
Espírito Santo do Dourado,3124401,212.84217247554264
Ibiaí,3129608,212.84528293433073
São José da Safira,3163003,213.10559685509378
Silveirânia,3167301,213.1387123028323
Mercês,3141603,213.21977679209732
Miradouro,3142106,213.28258884748325
Senador Firmino,3165701,213.56314739211376
Cipotânea,3116308,213.6976220008696
Faria Lemos,3125309,213.77546420421618
Engenheiro Navarro,3123809,213.8900649484878
Cascalho Rico,3115003,214.0190820305122
