,,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,PROP_POP_EMPREGADA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,NUM_FIRMAS,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,FIRMAS_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM
ANO,,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2010,2010,2010,2010,2010,2010
NOME_MUN,COD_MUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
São Romão,3164209,-0.8289275663844261,-0.8597575558529794,-0.5681589265216498,-0.5114297940364124,-0.6172151125752153,-0.49345464402556066,-0.8077667834347836,-0.723295387999859,-0.7766421975244309,-0.7787786263319922,-0.7233531801860579,-1.1666058289124626,-0.7726091384817939,-0.7754064113603705,-0.8645974903618103,-0.8617024104658381,-0.7760146701167887,0.0905316273626363,-0.39942190470590416,-0.17318319807662183,0.10607773579746481,-0.06110895040364329,-0.19445105923072384,0.23768775166817063,0.8586300408671108,0.35442725038074013,0.7536390399080002,0.6928280303094464,1.207216630792672,0.2388237466003623,0.22398519850026327,0.18715167964330162,0.13089925600366165,0.029370462216054515,-0.4532708931436675,-0.44715614944131366,-0.39887408641677824,-0.33104673498489895,-0.3464057664007982,-0.3720834137337451,-0.39593358297475134,-0.5043134706987474,-0.48269191044900356,-0.4115522226934751,-0.3425190877164836,-0.3002009906784271,-0.4170671247747285,-0.45353754900495724,-0.18602685037246894,-0.3519193057425204,-0.3039580690040214,-0.1589308119051313,-0.15336829776343625,-0.155040246703027,-0.15497918427016674,-0.15258524914095478,-0.14862986153715316,-0.14651570092435656,-0.13963791842465167,-0.1425400621055236,-0.14371400826076083,-0.14039693712492943,-0.13865840963700102,-0.1346264696935926,-0.13702816312046867,-0.13313422421618018,-0.13219162761790537,-0.13109219713992007,-0.7356504839249846,-0.5775685770982909,-0.6485077320884493,-0.59492802277814,-0.562039002519954,-0.6583558198329715,-0.6872669275007627,-0.555914984746633,-0.8035942583136311,-0.9054088767828361,-0.8951363963404678,-0.8799341061341728,-0.7374960877899566,-0.842658238979538,-0.7683288480444938,-0.7976396186101192,-0.8577779709945869,-0.15335372422717364,-0.1537769181247045,-0.15462432914567503,-0.1550679135788089,-0.1554848651828009,-0.14230581217618174,-0.14279087775281127,-0.1418923976950208,-0.13534798756767882,-0.1342434123956657,-0.13309143930426595,-0.1318600208226066,-0.13078083654543196,-0.12975965142864634,-0.12879942047556833,-0.12789906170446785,-0.12517060921870254,-1.1897879323557101,-1.2332400069311031,0.1608816850027446,0.9109187026694611,-0.11274122908310429,0.574814039022095
São Roque de Minas,3164308,-0.5941792003217676,-0.5559497525759571,-0.6894034473386821,-0.5171662284548824,-0.15808802298371108,0.08556626689536938,0.02634379656933114,-0.08345933755051321,-0.009173915445126513,0.01863612921610979,0.08741059366458101,0.16612998594600875,0.16645890233623964,0.17138498061585986,0.1676358710427572,0.32694453328536277,0.3000711911320835,2.2057883370029905,1.859770594029055,0.36579176654462786,0.10348168703980665,0.046981749175741244,-0.4830757626632293,-0.49238299515202943,-0.21419075157057613,0.5326628678498434,-0.0573409332770461,0.0773616075335832,0.34586885515491816,0.608792802368615,0.07936902311454497,0.1536568352552516,0.7055146655504777,0.07714621850847737,0.07279642242131333,0.13803349571552784,0.16562148517834518,0.10670935442687966,0.14842261128081582,0.22773486088628628,0.2179329859172505,0.4548412497688448,0.0995762659106797,0.30503830001083176,0.10589401498742348,0.12119412592478308,0.24153901443757766,0.2401494739523757,0.567312753751728,0.438623837570007,0.4201697958719784,-0.14911430396646377,-0.14689127320202458,-0.1491686964310837,-0.14647443218052536,-0.14218306259598967,-0.1401159219835572,-0.13589015228071294,-0.13506051628518626,-0.13537185018523676,-0.13432815951392135,-0.12877417118063933,-0.12353347957503896,-0.1128047825647981,-0.11073507027661107,-0.10597331012214846,-0.09816954422545113,-0.11709815821601159,-0.12803040352345527,-0.055669291088446135,-0.16343118971223794,-0.0027357124242502356,0.156991719370587,0.23671057079971689,0.37921720531503844,0.438250685104673,0.2730745317865186,0.3485523206500442,0.5514577679933025,0.856652681711794,1.4298542119757398,1.645804951063916,1.8604496178357217,2.297235155666956,1.1627160200538957,-0.1709062944701317,-0.17163640049320453,-0.17311891438736923,-0.17389721844262995,-0.17464110175598477,-0.17325193533889854,-0.1764141092014559,-0.17704323278017614,-0.17374230617315262,-0.17404796569326184,-0.17433440862327879,-0.17464268778303382,-0.17490595525086394,-0.17516159024623107,-0.17539617580674302,-0.17561099139642014,-0.17625734559618633,0.8483230881322026,0.4754016702409014,-0.5735187287091594,-0.5215379284376006,0.5384714230200953,-0.7452432311174423
São Sebastião da Bela Vista,3164407,1.1517939565739999,1.2089098945205006,1.3289235335909864,1.2579809334576169,0.8766364935436171,0.8312713796966512,0.5687607954357025,0.6828213462628434,0.9624239231617501,0.8127767343156287,0.6877233627786479,0.8167195360558934,0.9061167437640504,1.1754545526748426,1.5480092290765002,1.5159246389707222,1.3495196817759183,1.6736902082678295,-1.0448767315885412,0.3362606910904896,0.3214853641357845,-0.7104268920623985,-0.38912692479038136,-1.0707794738833454,-1.2002280190161425,-1.2237931794622636,-1.158324970774802,-0.9038246872825221,-1.0026211090890784,-0.698331449350124,-0.4317497146236732,-0.36710190408727883,-0.3081318137042478,0.0831735450077926,0.009748096745813535,-0.016933076039333216,-0.03387100621323019,0.07959888483904153,0.10048897195990307,-0.04754814603100342,-0.07800340711264515,0.199792778225659,0.010356949669652924,0.042559138299761864,-0.023418592630284413,0.0016080805489420817,0.11963876735462048,1.4114982009465642,1.8389352720142638,2.245585985550589,2.208297428807334,-0.15603048001416134,-0.15747041331899694,-0.15545964315102292,-0.15622378213694352,-0.15686850242417572,-0.15258983342254664,-0.1499310558455277,-0.149525107045897,-0.14666178395968854,-0.14840693263418056,-0.14330262861100196,-0.14181636206752055,-0.14228904685332197,-0.15009097357792658,-0.14224409602411628,-0.14128664000994762,-0.13581307774075665,0.20769511143301178,0.09627646323843665,0.1123164243354347,0.14820622822447296,0.09886792588592658,0.12777590684926055,0.15709201222430932,0.13874468628648096,0.40922234809331787,0.32261204094729845,0.5067958492129813,0.6218131314468185,0.5909108566068774,0.11905991088401491,0.5772134120070842,0.5718739207168307,0.8267328615991045,-0.1925233149104649,-0.19253366397485128,-0.19252573988760857,-0.1925014718538954,-0.1924751243194237,-0.18648748376201355,-0.1888213208062295,-0.18845798227441768,-0.19228338028716024,-0.1922537243538832,-0.19221479613990602,-0.1921789022004795,-0.19214153999147368,-0.19211446115930442,-0.19208426960967284,-0.1920517271694387,-0.1919540525879773,0.6318865195848155,0.81042945007855,0.17528169311474276,-0.8754608932104769,-0.20074293882677985,-0.31316156991542204
São Sebastião da Vargem Alegre,3164431,-0.4970238131088092,-0.531765896093687,-0.6870224996837897,-0.4918642750469962,-0.5737358059267488,-0.418719461879566,-0.28856002808089687,-0.1890860799422105,-0.28229903053564914,-0.24425693523319125,-0.14346493543980324,-0.28613992589342757,-0.3075992201036334,-0.2812236988851789,-0.23049506824510602,-0.4331370940489221,-0.4410653146775092,0.5225135966090482,0.0029721337251494722,0.09356983015827904,-0.03898593626954766,-0.22491063123038266,-0.16445418914090404,0.03539918323313329,-0.685625081610915,-0.36896558942434915,-0.3133072096971673,-0.24015312073723322,-0.27468744793325517,0.8007240215409763,-0.027696986137009074,-0.5331776774172028,-0.33205632477972374,0.1039563644824467,-0.32081323760890806,-0.31157243746368685,-0.34177001044413013,-0.3264030754410843,-0.3099391883245516,-0.31256579875809526,-0.16378978613362685,-0.3296783103653945,0.1734560119275664,0.013035050676171384,-0.18421647244574166,-0.20622642939073274,0.043375887443115914,0.1453525334683252,-0.047805898183104704,-0.17857362343990546,-0.14413541287537826,-0.18369518420495168,-0.18359441238335725,-0.1818816193747676,-0.1840198011616251,-0.1829759510076176,-0.18090363240310994,-0.17630518551457167,-0.1733275981711172,-0.17354257866076425,-0.17326205061192215,-0.1655226223280271,-0.16608273337572338,-0.16910806691237473,-0.16566586296951102,-0.1665370875119459,-0.16554000638872687,-0.16430696422437754,-0.9374795569573692,-0.9579179687593776,-0.9310967093718366,-0.921067358398188,-0.9161799877816422,-0.9284276829359798,-0.7496182307193479,-0.5748607845999614,-0.6507397179923121,-0.5824802340398085,-0.03855885284956974,-0.09288205611246943,-0.42377118373706996,0.18236048522224482,-0.14061400566568935,-0.17405022596561875,-0.2942071610083974,-0.21212499854932954,-0.21190647319825226,-0.21145472525241948,-0.2112021758876847,-0.21094380960754022,-0.20903108692342104,-0.21236694282903537,-0.2123176933111175,-0.2152196917630615,-0.21537938518021701,-0.2155457498983353,-0.2157063174832822,-0.21584678703940907,-0.21598112886443138,-0.21610713038945922,-0.21622577154669453,-0.21657320346498102,-0.3781508003030008,0.10687111241948785,-0.0695184447892242,-1.108304948982105,0.16886424209665649,0.5670761213576915
São Sebastião do Anta,3164472,-0.7060240815642113,-0.6901535305865271,-0.7572131696187793,-0.7828248796971943,-0.7151268400143005,-0.6655937729100769,-1.1742314242124745,-0.719363840139188,-0.8275535892611724,-0.708955509984557,-0.9480238582643153,-0.7692993883570308,-0.7286472623322672,-0.801129916654704,-0.8446132393715439,-0.788289178002607,-0.7738395411989786,-0.4444476361482713,0.171792543035649,-0.1303428495963124,-0.07875413010933466,-0.3712429715638613,-0.3701898268966749,0.6477947730528522,-0.18421378550908019,1.5636696150099019,0.15285031019817524,1.0650882064559446,-0.049239456743990315,-0.5461040409674175,-0.5102790493896298,-0.5178102958128069,-0.32733865995722683,-0.5690344042866257,-0.38765746089858644,-0.41560236305149495,-0.37687212833171563,-0.3083197499189108,-0.20055065140372952,-0.231922278833886,-0.36010815670157675,-0.44676821708436515,-0.44806137054912143,-0.36887105636694895,-0.42580444768540426,-0.46388518684753854,-0.45896127182967694,-0.5246465546134763,-0.5946525507941293,-0.42205554449367055,-0.450252037067613,-0.1781176228761633,-0.1762537845470907,-0.1741227850868426,-0.1767596469387605,-0.1752253022094083,-0.1721916942552443,-0.1687155079119691,-0.16673613909028698,-0.16727039323051326,-0.16787387818318097,-0.16791554472832215,-0.1605978686279789,-0.1604460231665937,-0.16700563840104518,-0.16468137288440338,-0.16486630176709413,-0.1609349066523514,-1.046321479412622,-0.972653100245066,-0.9354661199065634,-0.9587209456032311,-0.959977217825797,-0.9581254315385336,-0.9386355618093147,-0.9435132216621207,-1.0844074415652185,-1.1654394572387041,-1.3754312365642145,-0.9662319347566493,-0.9258826522891693,-1.303100844107499,-1.2632308051605408,-1.3783965142254344,-1.2806441485527567,-0.1862183506153677,-0.18582383975790082,-0.18498889775153352,-0.18453893712776048,-0.18409757635368015,-0.18118062902434454,-0.1833717157090783,-0.18299785841886893,-0.18384495127439843,-0.18360148261418197,-0.1833694865134613,-0.1831158122666372,-0.18289194466146905,-0.1826883835561848,-0.18248112102008268,-0.18230060153864594,-0.18172271715857313,-0.9913877445206034,-1.9367983445901653,-0.9623189477331096,-0.4786946221756204,-0.7111528553400991,0.7293700245074042
São Sebastião do Maranhão,3164506,-1.1733889234621442,-1.2292700260180722,-1.2523873020580247,-1.3704282659172728,-1.1899288222502582,-1.276983178168371,-1.4376682808070607,-1.199674311232587,-1.0039017583750731,-0.9795733321958315,-0.9079484452303513,-1.121039929608809,-1.19001747014209,-1.206143616210654,-1.3085708714007551,-1.1789078312459171,-1.149382241162453,0.28339539059375407,0.1048357631250427,0.2205046110296537,-1.3717577020211942,-0.9268869882233626,-1.3530276374543189,-1.3473438797740755,-0.2561965409071735,0.2069968954646809,0.18896643377778788,-1.0375063028867773,-1.651116387757261,-1.8140558474479653,-1.2548251231030478,-1.307566604644169,-1.2091577158932334,-1.102391332615264,-0.5468071782930467,-0.541408600841583,-0.5133378333395507,-0.5148359965945802,-0.5101195695892935,-0.5591497135181843,-0.6105564374530867,-0.6908099173972349,-0.3318343941467425,-0.5144332846904371,-0.5587857863972575,-0.5322154605252835,-0.6094323012717847,-0.6856124919423187,-0.7045331115240943,-0.6102394003785009,-0.5608124063598906,-0.16450837323391967,-0.16286793378683997,-0.17118700995087094,-0.15975014275947774,-0.1623755423597455,-0.16486574626726638,-0.1622642819497569,-0.16234183303640018,-0.16673277733649175,-0.1650928859618952,-0.15526724061247704,-0.15876958037873073,-0.1616120675169873,-0.1557850191619467,-0.15270357847026514,-0.15021322624658165,-0.1560454231729135,-1.1553872241446335,-1.1038637388312027,-1.2566282667287305,-0.9614445669589072,-1.055862971484379,-1.2602941167559112,-1.2906486468215401,-1.3920377893786704,-1.570086598190506,-1.594514188309946,-1.3742305269802457,-1.5203288472527805,-1.5677128540766943,-1.377583756036352,-1.3037070658194903,-1.2613704319539525,-1.5307683814340978,-0.11435301651607248,-0.11707874189335679,-0.12257646006273926,-0.12550043940733346,-0.12832130056660207,-0.11486600375085343,-0.11657245323006672,-0.11731153822456926,-0.131486152798248,-0.13311946922849863,-0.13467284150208086,-0.13632544897182855,-0.13777615891522782,-0.13913548341554466,-0.14042112891437514,-0.14162618147625664,-0.14525360161431028,-1.5865883080259238,-0.2616594454019257,-1.8695194587889923,1.1605275304566467,-1.6791716625205302,1.110835926530497
São Sebastião do Oeste,3164605,0.5450671123968462,0.7125486786566487,1.1980805283898583,2.6644627558505563,3.6795075566649893,3.228356870540633,3.1195455243851478,3.5310061952524343,3.333364948829416,4.1890197366969275,4.136022409106883,4.384884295995619,4.478766995208552,5.205338412194364,4.962941219839485,5.112965147084641,4.818379946805802,-0.1255823834913406,-0.08957511071009401,-0.22459512549893176,-0.3542838039211436,-0.5002529114328965,-0.5154054089534875,-0.6853924688705567,-0.622246332560788,-0.40233410927001584,-0.49279210908000903,-0.41606913599058565,0.16932048712300754,0.729171431270548,0.48990588871847845,0.5452732922067178,0.5126619849663595,0.47146625157363264,0.24571872994721752,0.3836181339877721,0.2938274367035217,0.3353044716048934,0.35869278491636375,0.6161399270468074,1.1841340568753185,1.463581551665743,1.3333290626711192,1.2705014116302291,1.3005642699146986,1.736757894981627,2.2328627656852427,2.8452032533344584,1.5750094381093755,1.3875834610182936,1.8270195683328059,-0.1596001192645859,-0.15747041331899694,-0.15189477334305737,-0.15103795769204023,-0.14972974695214084,-0.15001585169704088,-0.14613621704422644,-0.14806033836126806,-0.14809542634374592,-0.14440925631608226,-0.15133601095484953,-0.1378273695237064,-0.13795802498043144,-0.1326738929679827,-0.13414643219483977,-0.13067579221923167,-0.1197958042736325,-0.041211150727860024,0.06674372859498659,0.3356639288278918,0.4918717661607941,0.6076574773513825,0.08376418901950027,0.16686986533990897,0.028232043812456822,-0.05020010310921548,0.14787805981853563,-0.4123386786050019,0.37372892599052915,0.3572704068709398,0.7226869842390707,0.5386007039572059,0.6799505794927083,1.1868570873689368,-0.19075567313487515,-0.19171023612733165,-0.19362260019847827,-0.1946233855494199,-0.1955849716703437,-0.18172816165600877,-0.18380851611762858,-0.1833481305152626,-0.1831408598523475,-0.1827426203826675,-0.18235738910685975,-0.181946053184267,-0.1815879033526487,-0.18124130980901076,-0.18091224034519646,-0.18061080402872265,-0.17967445176499125,0.4695590931742735,0.2743850023383122,-1.7687194020050052,-1.3225214802920038,0.5736721069175635,-0.5444108043789757
São Sebastião do Paraíso,3164704,1.220829665994915,1.3363465187362003,1.4657810134264406,1.5420456094490569,1.5236751544359046,1.7078854941498196,1.790323821677496,1.56247812516073,1.4283627794254807,1.2845697442240267,1.4040676992028849,1.293134891613511,1.321111740864806,1.3168343596359364,1.3946710374178435,1.2884011554024852,1.202857343134288,0.4121041806723749,0.2504270853865913,0.07872004416395674,0.03668077190160409,0.022625515006479087,-0.033415009720717585,0.18473670273842513,0.16381793840951206,0.3155569793633374,0.34223268128217427,0.2583457201790117,0.22173149958878688,0.2848027262701423,0.44653113731201827,0.2642820117388517,0.2650977359209664,0.2521454375449436,0.3030482866413564,0.20393237712806817,0.19959482716061613,0.1723419882043515,0.22543260545238453,0.3017893608260563,0.38417190156106495,0.46411528711968186,0.3820472342129997,0.20375787551592844,0.21871051769888591,0.20077923415678034,0.29467141904028477,0.4784785295627653,0.3230624343598417,0.44476492417562297,0.2317909954178657,0.5621363166806294,0.5653655277345426,0.5747095728099212,0.5836896496618565,0.5712845557233825,0.5673330553419859,0.5513551546349502,0.5332401960767656,0.5430994080699142,0.5185097644329137,0.5089396484979832,0.5042342220077151,0.5023669011499963,0.5069014036606299,0.5136666741472833,0.5246703784740332,0.5126335933598699,1.1767422060343546,1.1337601207419443,1.0973209559267354,1.042930187304238,1.0235930360227146,1.240278060049616,1.2605506216405067,1.2725826654135333,1.3841957556066755,1.287435294067489,1.3672972165448238,1.3624153134878987,1.3183052919396285,1.3485922322582893,1.4145780100823926,1.5185460713230885,1.4859712303749724,0.4366558274161707,0.43890196623256456,0.4434143203491089,0.4457873145372162,0.44805823056138666,0.4132081605419579,0.42618325442284566,0.4256205133061376,0.4487171831272599,0.44917852050088,0.4502456607443788,0.45138185764718347,0.4523682408337787,0.4533005283267946,0.45417465399696005,0.45499161935090177,0.45744599256253327,1.49763279377437,0.4083961142733717,0.8088820500426614,-0.14153642941830163,1.1016823653796168,-1.3047337174451574
São Sebastião do Rio Preto,3164803,-0.3941124063239951,-0.1299245970229194,-0.003435366359252524,-0.05593386107052032,-0.15215645292636382,-0.20922603597996925,-0.07757664236361624,-0.08597803034864393,-0.1343657657715397,-0.04050796480636759,-0.027266527232896975,0.1310659190064921,0.10736536651305847,0.41434596810162744,0.3304192425808305,-0.0034225770711924317,0.020763976868687094,-0.46621942582215314,-0.023423545471916395,-0.14602013043997947,0.1444415226856056,-0.6918306105327173,-0.9273831102587144,-0.414824803091885,0.4652987188284875,0.3899894312312223,0.09091554280349447,0.17845499953197924,0.1232056021132654,0.3999221500229927,-0.5166886821132693,0.9280205843919352,0.11991017355276616,-0.20594122905721637,-0.362412824644292,-0.29640022255294146,-0.32604419314571315,-0.28930838938535464,-0.3093467489420043,-0.3439284721268552,-0.3773520292395506,-0.4029675016370956,-0.2874861200029721,-0.334238661675685,-0.3275848579975183,-0.2833362161332549,-0.3321153431688123,-0.3773254180457635,-0.4080893098422298,-0.3580902209238943,-0.32003638052807853,-0.18726482345537623,-0.18683292466406307,-0.1852367909587352,-0.18775359476195547,-0.18787109761701293,-0.18506160288277307,-0.18275641147678384,-0.18083453767984048,-0.18017317468702962,-0.18125740324811876,-0.1769744652437247,-0.17788350298450695,-0.17793668842249769,-0.17923108921379424,-0.17699656995809476,-0.1764877064902592,-0.17442313694045597,-0.976576814169107,-0.9392635071414296,-0.8626853020178638,-0.8563883749426974,-0.9444910048928191,-0.9970277123497722,-1.0432106128216017,-0.9123071834001382,-0.8375446295540616,-0.9361203440415123,-0.7816159632314639,-0.9474631822485795,-0.8334556649882818,-0.7920865357805985,-0.6541963220940155,-0.8479811353297589,-0.8493601120036909,-0.22288847331024544,-0.2233899534501476,-0.2243781289151418,-0.2248874475502342,-0.22537180888187636,-0.22001332797776388,-0.223890153606981,-0.22406211066078838,-0.22782932904888256,-0.22826231865293395,-0.22866084545888027,-0.2290720864766254,-0.22943307788479295,-0.22976852595556158,-0.2300871562758657,-0.23038031068864037,-0.23127075660624422,0.1809770017777546,-0.496178891288276,-1.2215190937490763,0.4470933435723756,-0.11274122908310429,0.5412408912862424
São Sebastião do Rio Verde,3164902,0.23876662146467123,-0.005481422714022556,-0.4918772294608426,0.022273016346952796,-0.055598179455401596,0.15274621073319997,0.12383752673106008,0.25369988287937356,0.5703906965168182,0.43752974663792016,0.07714829684752707,0.24479737302034427,0.16646545784531327,0.21817734723894208,0.21251368813274174,0.3104862496842029,0.20519462575091577,-0.8493863488462055,-0.47331980425832015,-0.4133127275575797,-0.40178338634492544,-0.4305093581753467,-0.6313196879971772,-0.33610395888544004,-0.7052800250625629,-0.6489986046768197,-0.3262623127349966,-0.5642200268531901,-0.4835126988033751,-0.48906080435536353,-0.3649378727165092,-0.21588379093818813,0.4391657800077537,-0.47447472315594014,-0.29334665926631415,-0.28327412528260454,-0.288201461169493,-0.28926425255127136,-0.28016758244592327,-0.2874593253373745,-0.3321419798677897,-0.39454086833812413,-0.26503735953439306,-0.3078985386290088,-0.3093790958338636,-0.3318805885374269,-0.3483720719062985,-0.4019213030799643,-0.4274532491018902,-0.3470551907508182,-0.3296016493213662,-0.1781176228761633,-0.17582198290966328,-0.17496157798283446,-0.175929915027576,-0.17563323109352455,-0.17337968582086236,-0.17364879835366076,-0.17076425297301656,-0.17175052568069255,-0.17204536651510963,-0.16808646775691466,-0.16940689382890184,-0.17127357784882,-0.1726996839850653,-0.17041721809680757,-0.16941380796311523,-0.1661615958889919,-0.03383852989528032,0.17203325607298456,0.09183387495252865,0.2086006544201297,0.206649655681716,0.16619243323667196,-0.13881421394856353,0.1171104802394456,0.11461886516168544,0.17621126564688339,0.2936004331720995,0.10796123047453389,-0.13928814307472065,-0.14056447238143333,-0.03398259609527423,-0.07792332102065,0.12563879039186876,-0.21946577840719267,-0.2194508526660672,-0.2193933875023775,-0.2193576118588673,-0.21930020214912788,-0.2150644753454138,-0.218471748539012,-0.21834443379318544,-0.2225593114353499,-0.22274863519135962,-0.2229361695027903,-0.2231317447018062,-0.22330711638754397,-0.22346772568140807,-0.22361177616550731,-0.2237503404585295,-0.2241667727289919,-0.12564147033104672,0.7099211161272555,0.1608816850027446,-1.0226183364581458,0.5032707391226245,0.1549791980795365
São Tiago,3165008,-0.0070209600592202465,-0.006384894373783388,-0.09495912339820245,-0.08012756868589048,-0.11594251994526124,-0.10117536439207694,-0.15682388882998036,-0.1799427413922112,-0.07059254220457815,-0.012975399821831834,0.07901836438570806,0.10935946873754702,0.13139675728089092,0.144131836285859,0.22213295665863747,0.23562728645682843,0.20826726142628996,1.0351706904494051,0.775395922941342,2.0803290457115495,-0.1516169124200987,-0.35229957528944517,-0.4314329643050494,-0.6197961056739275,-0.6863812156967583,-0.6016737248346509,-0.723736272921868,-0.6324399231125535,-0.7094544295624843,-0.804000736106611,-0.7654666902813785,-0.7295974822286168,-0.688192647108004,-0.44846806072804174,-0.19575183106177527,-0.17943997020977384,-0.19341975045487986,-0.22111465773541875,-0.23256680855128725,-0.2805507572811766,-0.3246322952253019,-0.3558150957581113,-0.3283641530430667,-0.31512333392939723,-0.27199242959398917,-0.25920411710214614,-0.2653787320609234,-0.2703667930770825,-0.20416608294325164,-0.21821271490749242,-0.201073688934274,-0.09824694464791382,-0.09809768817272353,-0.09695383865558829,-0.1002168781319881,-0.09731088534319897,-0.09616023405568971,-0.09813150620776515,-0.09953987568293457,-0.09755953230572359,-0.0861822316829114,-0.08142849226051646,-0.07583177707192792,-0.0776568742886482,-0.07791057220402452,-0.07155823884772318,-0.0621263469680986,-0.06027898812737115,0.3852731488165349,0.3674932705567992,0.3613313072903753,0.2989965883290437,0.372647672375197,0.4748548175666856,0.43368105621002456,0.42569002376581716,0.5121188546383538,0.8932758117856102,1.072692556499573,1.30407685963175,1.2393155012914192,1.2994672163070091,1.5138108357859508,1.8754948707987131,1.9667575350051603,-0.12534166857324186,-0.12595840976255493,-0.1272028213739323,-0.1278474045554136,-0.1284693885356935,-0.1295756784899876,-0.13161086729586943,-0.13229082140564072,-0.1324889496720781,-0.13299223037938537,-0.13355531728229167,-0.13413850807870162,-0.13466263392982736,-0.13514598148757184,-0.13560456531376905,-0.13603990970815721,-0.13733031157962525,0.14490424035318974,0.03986555645195812,-0.34311859891718904,-0.6239893129771175,0.8024765522511219,0.7049926843465905
