NOME_MUN,COD_MUN,DISTANCIA
Toledo,3169109,285.98923482203605
São João do Manhuaçu,3162559,286.1323119526587
Olímpio Noronha,3145505,286.29444765805306
Poço Fundo,3151701,286.3521263555896
Piedade de Ponte Nova,3150208,286.99667195002417
Carmésia,3113800,287.1744856662227
Chalé,3116001,287.1943094248881
Cuparaque,3120839,287.2473719545277
Tumiritinga,3169505,287.3849951937933
São Miguel do Anta,3163805,287.52759439107217
Ibitiúra de Minas,3129905,287.59534568306435
Pingo-d'Água,3150539,287.66401148956135
Datas,3121001,287.8251039230332
Catuji,3115458,288.2274258813485
Araçuaí,3103405,288.25108783545824
Felício dos Santos,3125408,288.2632155661835
Santana do Garambéu,3158706,288.2823069802681
Andrelândia,3102803,288.298695728571
Joaquim Felício,3136405,288.59255290972044
Guapé,3128105,288.6283875815325
Moema,3142403,288.9439261384411
Reduto,3154150,288.9881542787617
Santo Antônio do Aventureiro,3160009,289.11941226194114
Dom Joaquim,3122603,289.1832990757272
Carmo de Minas,3114105,289.32827750784975
Florestal,3126000,289.51054216610413
Nova União,3136603,289.6401782096276
Itaguara,3132206,289.8680057252003
Santana do Deserto,3158607,289.9160686011947
Caldas,3110301,290.01404666077184
Divinésia,3121902,290.2851134637365
Santo Antônio do Jacinto,3160306,290.3203976776315
Iraí de Minas,3131604,290.42698921676697
Tombos,3169208,290.62576969046916
Senador Firmino,3165701,291.3469810245555
Água Boa,3100609,291.51785039708
Carvalhópolis,3114709,291.5197273351401
Bom Jesus do Amparo,3107703,291.55873293932626
Cachoeira da Prata,3109600,291.66057026931924
Pescador,3150000,291.92836958627385
Campanário,3110806,291.96514611022036
Santo Antônio do Grama,3160108,291.97609628430416
Capitão Andrade,3112653,292.0777062759814
Chiador,3116209,292.5394628653673
Espírito Santo do Dourado,3124401,292.5794647505908
Belmiro Braga,3106101,292.64232657394365
Presidente Bernardes,3153103,292.71316550962626
Gonçalves,3127404,292.7509411666091
São Sebastião do Rio Verde,3164902,293.03659820616144
Peçanha,3148608,293.3550889807343
Raul Soares,3154002,293.4691362825447
Jaboticatubas,3134608,293.99129617861735
Divisópolis,3122454,294.2616058091837
Vazante,3171006,294.27946678891243
Conceição do Rio Verde,3117702,294.48098200038316
Gonzaga,3127503,294.5347355101296
Sapucaí-Mirim,3165404,294.5391130011701
Passa Vinte,3147808,294.6195041797938
Coroaci,3119203,294.6347495929011
Itamogi,3132909,294.66251133288375
Simão Pereira,3167509,294.74479702373424
São Tomás de Aquino,3165107,294.7663282079576
Itambé do Mato Dentro,3132800,294.782815972558
Itaipé,3132305,294.87051274012424
Janaúba,3135100,294.98992361123936
