NOME_MUN,COD_MUN,DISTANCIA
Dona Euzébia,3122900,305.9421366337309
Simonésia,3167608,305.99618640567337
São Francisco de Paula,3161205,306.0217673403208
Tupaciguara,3169604,306.1660264901918
Pimenta,3150505,306.24921670064
São João da Ponte,3162401,306.6119068638085
Andrelândia,3102803,306.66731166980964
Santa Rita de Minas,3159357,306.6767394699376
Jacuí,3134806,306.8029555578132
Matutina,3141207,306.98796725281926
Varzelândia,3170909,307.25143114881416
Coronel Pacheco,3119609,307.340640569901
Madre de Deus de Minas,3139102,307.68024070658487
Andradas,3102605,307.8830904765955
Cachoeira da Prata,3109600,308.267474604071
Piranguinho,3151008,309.06783422111045
Itanhomi,3133204,309.2339502511403
Santana do Jacaré,3158805,309.2633808276472
Rubim,3156601,309.5186734329487
Machacalis,3138906,310.2510459847165
Cordisburgo,3118908,310.3439727901726
Aiuruoca,3101201,310.42750129639364
Piraúba,3151305,310.87401327929877
Volta Grande,3172103,311.1914004453537
Ipanema,3131208,311.20107241365446
São Francisco de Sales,3161304,311.31809579307327
Sobrália,3167707,311.3287296607777
São Roque de Minas,3164308,311.37384050940256
Crucilândia,3120607,311.7895569266829
Bocaina de Minas,3107208,311.87657876363716
Desterro de Entre Rios,3121407,311.8930477998572
Tombos,3169208,312.415932733257
Fortaleza de Minas,3126307,313.3219741016172
Maria da Fé,3139904,313.7760894590323
Baldim,3105004,313.8449848621399
Carvalhos,3114808,313.8660709586777
Marliéria,3140308,313.88385660879874
João Pinheiro,3136306,313.93494790407016
São Gotardo,3162104,314.02257895939414
Coronel Murta,3119500,314.1450278027064
Taquaraçu de Minas,3168309,314.25154385845894
Moema,3142403,314.3446297472758
Heliodora,3129202,314.4519171839636
Dores de Guanhães,3123106,314.5092972082714
Palma,3146701,314.71485650813725
Jeceaba,3135407,315.0830884320126
Rio Preto,3155900,315.2426979178989
Salto da Divisa,3157104,315.3969562826229
Bonfim,3108107,315.5513673469314
Pocrane,3151909,315.5723747207297
Córrego do Bom Jesus,3119906,315.69861594698693
Ipuiúna,3131505,315.75604878729956
São Francisco do Glória,3161403,315.90196654931987
Rio Vermelho,3156007,316.09301884851016
Planura,3151602,316.2477430331337
Coimbra,3116704,316.35928859478787
Bela Vista de Minas,3106002,316.55286041588386
Coronel Xavier Chaves,3119708,317.2048407392862
Ouro Preto,3146107,317.3642365721038
Guaraciaba,3128204,317.4018547037936
Comendador Gomes,3116902,317.41014010473
Lagoa da Prata,3137205,317.46314506161025
São João do Manteninha,3162575,317.740784424933
Nazareno,3144508,318.0281124854481
Senhora dos Remédios,3166204,318.3667312670073
Jaboticatubas,3134608,318.89144183135045
Alto Caparaó,3102050,319.0418371178822
