,,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,REMUNERACAO_MEDIA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,PIB_PER_CAPITA,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,POP,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_AGRO_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM,PROP_1_A_2_SM,PROP_2_A_5_SM,PROP_5_A_10_SM,PROP_MAIS_DE_10_SM
Chapada Gaúcha,3116159,340.14322580645154,482.6202000000002,499.105705882353,547.6166463414626,587.4303333333331,648.4842418032786,690.2593388429744,781.9043749999996,918.204131944444,937.4565301204816,1032.0592851711024,1260.367885496183,1321.658473227208,1502.448475862064,1652.3220481927694,1700.981457534249,1759.919457013577,3624.09,3909.61,4031.51,4725.39,4136.94,4625.06,5315.97,6325.18,6943.25,8369.2,10012.49,9580.01,9901.96,10700.79,13830.21,14073.48,14883.16,7877.0,8159.0,8750.0,9077.0,9402.0,10266.0,10995.0,11368.0,10792.0,11077.0,11339.0,11972.0,12239.0,12495.0,12739.0,12971.0,13397.0,0.4196596766298088,0.4193421814046942,0.4169962560690884,0.405236276862095,0.3580953629285153,0.4041339309924946,0.4146906941301605,0.4013838902716849,0.3934478052924781,0.4183256832501196,0.4229055124114181,0.3709703622473534,0.3326317711848027,0.3287981080750201,0.346811947676456,0.2970397456825597,0.3026872363151797,0.0516645070260308,0.0386631504899576,0.02782864921281,0.0371841700161268,0.043122522395589,0.0508746061809131,0.0442857450544984,0.0636387799727424,0.0605335862681945,0.0535544433238667,0.057597515165595,0.0529227853649987,0.0513854611654425,0.0503189693398268,0.046243248228757,0.0390153741710176,0.0360705382121056,0.2596922512093987,0.2708575211983301,0.2788096508653703,0.2833860355928777,0.2472659691058684,0.2097623745430164,0.2081904772605489,0.2144196448937295,0.2165780635445328,0.2163872066188099,0.2289710296819493,0.2479260468585594,0.2633650494429488,0.2720761828139199,0.315081602780182,0.3374136816955917,0.3514869702955716,0.2689835291407509,0.2711371790663865,0.2763654438527313,0.2741935423757597,0.3515161455700272,0.3352290882835758,0.3328330835547921,0.320557684861843,0.3294405586154039,0.3117326668072037,0.2905259336408933,0.3281808055290883,0.3526177182068059,0.3488067397712331,0.2918632013146049,0.3265311866858951,0.3097552551771431,0.573,0.82,0.546,0.5108,85.3,0.3829293749275194,0.1039081526150991,0.0343268004174881,0.0076539487417372,0.0030151919285631
Chapada do Norte,3116100,329.96942965779454,359.4707214428858,372.6880578512393,400.164667931689,462.87294540229874,560.6120078740153,588.9546649810369,702.7999596231493,740.5776296296298,770.874714611873,780.7411009174315,1002.5943922651936,1149.0965687121875,1250.4184905660386,1392.123062248995,1370.7159206174204,1464.2839027283487,1444.9,1563.15,1657.68,1932.53,2212.14,2450.63,2760.63,2908.84,3504.26,3828.92,4116.78,4713.15,5230.52,5468.45,5790.73,6092.64,6328.59,15106.0,15051.0,14935.0,14871.0,14807.0,15449.0,15963.0,16025.0,15165.0,15187.0,15184.0,15638.0,15648.0,15657.0,15666.0,15675.0,15368.0,0.0676223695108861,0.1049405841188017,0.0849385377766717,0.0636762384993514,0.0565361402387258,0.0605170992632308,0.0564818459506381,0.0628390241304974,0.0572475380817955,0.0674034418757785,0.0553967610346716,0.0857965397273149,0.0780453584243027,0.0565954107824058,0.0573260855371704,0.080090005262799,0.08340381329013,0.0305660229186961,0.0253497035155902,0.0218599469387576,0.0279708303788777,0.0363528099577784,0.0397039146661031,0.0362601882921988,0.029998282595116,0.0321386593078841,0.0325077134162927,0.0324152569338614,0.0259967757933143,0.0326740228852664,0.0330781543702585,0.0309154685152786,0.0235927174216715,0.0213455553422065,0.2549685264613602,0.2532783850656832,0.2585606048122237,0.2750702007629557,0.2729828380892498,0.250462836731248,0.25316812982214,0.2581199112515083,0.2658565201826095,0.2562316349333859,0.2637859704561175,0.2508567561051807,0.2507313677410608,0.2545770673185684,0.2497303104576605,0.2460165213607916,0.2544952027569118,0.6468430811090575,0.6164313713737184,0.6346409104723468,0.6332827303588152,0.6341281801051407,0.6493161222198134,0.6540898125868595,0.649042804321046,0.6447572824277108,0.6438572274375067,0.6484020115753494,0.637349914529976,0.63854925094937,0.6557493675287673,0.6620281354898905,0.6503007452011639,0.6407554286107515,0.571,0.798,0.469,0.4734,78.2,0.3796043107608171,0.1281968795238861,0.0258163101174199,0.0031365610423033,0.000482547852662
Chiador,3116209,340.0114801444042,435.01914754098345,463.09340764331233,467.5949147727272,584.4271182266007,695.1324352331611,821.3062213740458,810.9688181818179,1411.1572812920556,1146.5378388998035,1209.9121374045794,1252.774512195121,1302.3334615384629,1272.8282403433475,1478.8416863406417,1452.797991452992,1491.1124145785886,2597.43,2844.01,3001.62,3397.23,3694.92,5036.71,6148.96,6748.92,8561.81,8109.1,8401.22,8841.68,8988.01,9630.49,10074.79,10699.85,11450.3,2970.0,2976.0,2988.0,2994.0,3001.0,2893.0,2975.0,2974.0,2785.0,2772.0,2759.0,2827.0,2817.0,2807.0,2798.0,2789.0,2702.0,0.1451456923855269,0.1556044668143807,0.1735182248399077,0.1427312071791752,0.1366802306969675,0.1500470681619391,0.1567698631468743,0.1419312849724256,0.1290617636237726,0.1268827613764026,0.1123347896273278,0.1357904065229709,0.1382923958824014,0.1069653970388926,0.101840443990844,0.0900253546561186,0.0841186661450119,0.0421946855812691,0.0373927268132999,0.0301636815178978,0.0395096247393916,0.0395007038187214,0.0366014702186526,0.0309685262813616,0.0408243586271677,0.04318453185197,0.0431120554951204,0.0460818756084789,0.0372434873152437,0.0540132476628793,0.0530796271215081,0.0486435689485396,0.0336684535808585,0.0369880342684198,0.29245302816539,0.2911118962074821,0.278345521455994,0.2837567916228449,0.2715483712692372,0.2800296340876608,0.2803466021895434,0.291981192620183,0.2896294704793358,0.2898716848991461,0.2878822450366072,0.2923873806007621,0.2946631524238259,0.3042075525751573,0.3000759564896742,0.3090465164661545,0.3217512406201474,0.5202065938678139,0.5158907876211788,0.5179725721862005,0.5340023764585882,0.5522706007216199,0.5333218275317474,0.5319150083822206,0.5252631637802235,0.5381241777712451,0.5401334982293309,0.553701089727586,0.5345787255610234,0.5130312040308934,0.535747385051378,0.5494399569982089,0.5672596752968683,0.557142025328642,0.742,0.868,0.559,0.6223,89.7,0.3785475792988313,0.2090984974958263,0.0851419031719532,0.0171118530884808,0.0041736227045075
Chácara,3115904,373.7197569444442,418.7831847133755,477.10153354632587,499.6481944444446,652.869739884393,691.9395508274232,684.1446329113929,731.5425055928412,759.8248148148161,927.1702398081532,1097.9368907563028,1205.6989021956076,1234.5875395033856,1312.2776556016604,1559.2462660944198,1671.624109589043,1642.8407024793385,3673.63,4122.84,4530.5,5146.03,6378.12,4537.8,8059.05,6386.74,8386.13,7903.82,9446.45,10916.73,10369.52,11159.05,12219.61,11738.95,11905.91,2183.0,2097.0,1915.0,1814.0,1714.0,2613.0,2728.0,2762.0,2792.0,2825.0,2856.0,2977.0,3010.0,3042.0,3072.0,3101.0,3121.0,0.2027201572648587,0.2112895060706356,0.2249887236299854,0.1798873790609812,0.174548029056864,0.2179106600877239,0.2527820810083727,0.1719984483558185,0.2844442485434028,0.138558981376939,0.1285336618920855,0.1619654570454493,0.2038996785761448,0.1571966912497264,0.1544372169698284,0.1059602650923226,0.0983447706609036,0.0573836505808462,0.0522695462762435,0.0444600030182194,0.0560727617828192,0.09232752185824,0.1079146685615815,0.0528381292410114,0.0897257472447583,0.0745070907989716,0.0892845188384626,0.0645158893765308,0.0987117418596836,0.0565666750095816,0.0599462377128128,0.0733265752285872,0.0608450468949564,0.063354179997052,0.3007973292776084,0.3035805401248281,0.3037332066592134,0.3137026275213475,0.3119286113755674,0.2606222805272964,0.3760040078428108,0.3162627902138382,0.2876562962073766,0.3418816418152925,0.3998546197904773,0.3663930567776327,0.3239643188317145,0.3595418403513278,0.369676543427114,0.3844617472621215,0.3762964254090403,0.4390988628766866,0.4328605328653082,0.4268180666925816,0.450337231634852,0.4211958377093286,0.4135523908233979,0.3183757819078051,0.4220129552146143,0.3533923197919567,0.4302748579693057,0.4070957898391824,0.3729297443172344,0.4155692946673238,0.4233152306861328,0.4025596643744702,0.4487329407505994,0.462004623933004,0.65,0.878,0.512,0.4403,89.3,0.4114308877178759,0.1572760437778678,0.061613295500608,0.0162140251317389,0.0048642075395216
Cipotânea,3116308,383.082909090909,394.4933812949639,463.1623021582736,536.4268608414238,598.3816612377849,661.9703726708075,671.5241433021816,815.9995223880593,817.4499300699296,933.310476190476,1027.7854656862737,1100.2256540084388,1217.1082637362647,1310.121653944021,1322.3239088729026,1386.8084669811312,1387.2671572580643,1979.59,2158.14,2430.05,2759.95,2742.18,2989.83,3232.39,3445.41,4188.36,4406.0,4925.93,5581.52,5795.09,6690.16,6802.22,7008.26,7383.9,6367.0,6377.0,6399.0,6411.0,6423.0,6539.0,6770.0,6807.0,6547.0,6563.0,6578.0,6793.0,6813.0,6832.0,6850.0,6868.0,6774.0,0.2266147640704481,0.2023803223319328,0.2029450157817113,0.1927025599256527,0.1388693869725734,0.12626939748355,0.1219897886698049,0.1222940495355893,0.1117325401474081,0.1241338368663964,0.1093525745138715,0.1381702517688247,0.1275928217832923,0.1349377882719386,0.1257631236208067,0.0699882438342754,0.0755481254229113,0.0440723261453544,0.0404304925912249,0.0370132531118874,0.0434925284706112,0.0438543828747673,0.0499579770226648,0.0432910125814788,0.0481253735788591,0.075682691622294,0.05441500367673,0.0570986829658809,0.073657461816002,0.0564976437912856,0.073529274247885,0.0750903992797885,0.0675700331693418,0.0593951019232346,0.2600551141884333,0.2786063125241316,0.282863196210386,0.272788768294543,0.2842321027004432,0.2698626034783893,0.2747960170685258,0.263461835352082,0.2659174662888627,0.2654534017580731,0.2862790310125914,0.2573623497535403,0.2596939628117419,0.2695805904616454,0.2647754506278427,0.2900629108600902,0.3011296217644299,0.4692577955957639,0.4785828725527106,0.4771784681219713,0.4910161433091928,0.533044127452216,0.5539100220153957,0.5599231816801905,0.5661186978112711,0.5466673019414351,0.555997722320113,0.5472697115076562,0.5308099366616331,0.55621557161368,0.5219523693896885,0.534371026471562,0.5723788121362925,0.563927171422215,0.592,0.75,0.437,0.506,88.3,0.5186156266386995,0.0742877119384722,0.0258696032162209,0.0033210977101905,0.0012235623142807
Claraval,3116407,459.371300211417,499.7772131147536,524.2056250000004,618.2897203728357,634.6105502063275,669.5577574047957,751.2950132275126,775.8649120603009,817.4075709001232,942.2639094650206,1038.1579572446572,1188.817163841807,1234.0414316939905,1374.1273417721532,1509.2232429614162,1679.1363388937673,1745.917197106691,4277.1,5063.58,5932.02,5770.48,7106.66,8639.59,9473.72,9031.94,11497.94,12701.99,16711.64,14266.13,20887.32,23188.87,28492.02,25300.16,29344.61,4417.0,4499.0,4669.0,4764.0,4858.0,4295.0,4437.0,4453.0,4544.0,4566.0,4588.0,4751.0,4776.0,4801.0,4824.0,4847.0,4810.0,0.1810498617694361,0.2229484393791428,0.252335608043732,0.2227347191926837,0.2518753917586772,0.2215972208907036,0.2737789341411488,0.2601466333654425,0.2294876831509587,0.2435916521844608,0.2793031998166114,0.181885467538736,0.2693291575931058,0.1207597015218262,0.2717618102501193,0.1438523298409224,0.1713477244233253,0.1929438313284312,0.1895774374751505,0.1730081825495046,0.1694706879530164,0.2112991043938699,0.2452892295495163,0.2214451155407773,0.1842880287823237,0.2402923640045801,0.2352968898724233,0.2584365355032618,0.2584207086906187,0.2497496903739057,0.3639829983886432,0.262024995121294,0.3128959264557041,0.3130496247645289,0.3227637396426127,0.3134051948333936,0.3296548872790691,0.3153665196735681,0.2722809375810805,0.2820347838703061,0.2606304872122035,0.2860745433809292,0.2925471728763646,0.2776340516175539,0.2640887778954909,0.291507953931673,0.2817133969998933,0.3200925046375041,0.3003692746458077,0.3286889918283294,0.3222540901425414,0.30324256725952,0.274068928312313,0.2450013614884473,0.2924281128596231,0.2645445662663723,0.2510787656894738,0.2441454631058703,0.2694907944713044,0.2376727799680964,0.243477387466886,0.1981715009612449,0.2681858698389722,0.1992077550330952,0.1951647854501842,0.1658439199827789,0.2145627426309055,0.1933485685766228,0.687,0.848,0.584,0.4299,92.7,0.2898701298701299,0.2602597402597402,0.0779220779220779,0.0189610389610389,0.009090909090909
Claro dos Poções,3116506,285.9003105590066,321.61943729903527,361.6884673913037,401.27593014426753,522.409764309765,617.2210326086957,690.0746164290554,847.8834340659344,774.3032530120474,816.045751833741,863.7656211812637,947.9557025472484,1079.8241391941394,1119.0863225806447,1308.391130221132,1364.2190038809842,1396.947500000002,2117.8,2365.97,2597.27,3283.05,3554.13,3943.6,4680.89,5097.45,5773.82,6057.98,9217.4,6848.12,7177.55,7459.7,8015.0,7941.43,8576.54,8184.0,8179.0,8170.0,8165.0,8160.0,8131.0,8377.0,8389.0,7781.0,7743.0,7712.0,7909.0,7885.0,7862.0,7840.0,7819.0,7590.0,0.2962372985743212,0.3272174696446969,0.3150650156158233,0.3306115650196505,0.2941645385435277,0.346206918139929,0.3334674549245873,0.3285045868582566,0.3019640858496722,0.3056367963993732,0.4527955427054799,0.2689128727654292,0.206583630016345,0.1906882553875095,0.1951674489156866,0.1434775649909422,0.1356443222505488,0.040268374932401,0.0366570644652231,0.0429997749565007,0.0448350894498726,0.0475947780292452,0.0516847222442734,0.0465845044223,0.0506943070874483,0.0533932723754507,0.0533193829944206,0.0393212782511405,0.0427488888805826,0.0477632368883381,0.0485629587967393,0.048152060680446,0.0449342462442927,0.0457799237001538,0.2388939157991792,0.2305416860085519,0.2374624502767564,0.2403409350418936,0.254797939083295,0.2115279101879948,0.2292721979000676,0.2334327676067845,0.2536228548892347,0.2459776179402624,0.2111205160134324,0.2538769635892782,0.2874999758759761,0.2783225625520175,0.2681948157002971,0.267715161054791,0.293383491069676,0.4246003506194834,0.4055837798815279,0.4044727101431888,0.3842124104885833,0.403442744343932,0.3905804494278027,0.390675842753045,0.3873683384475105,0.3910197638384286,0.395066180590294,0.2967626484880328,0.4344612558869026,0.4581531754261513,0.4824262232637337,0.4884856747035702,0.543873027709974,0.5251922629796212,0.601,0.799,0.625,0.4279,84.7,0.5303390838786437,0.1048483045806067,0.0298929208804283,0.0055026769779892,0.0017846519928613
Cláudio,3116605,406.1212136728474,459.6546622082705,521.8611005552133,564.2098975039204,599.666229146996,668.4231964809406,735.6640808062573,795.5070680397841,864.0847537246572,933.0572768677596,1009.5314044896924,1133.6868734471427,1284.0004561375583,1380.5260276233491,1495.8839503904458,1615.8561751273533,1675.411502131843,4039.93,4748.73,5880.06,6514.5,7678.19,8866.55,10520.88,10535.44,12467.51,13317.73,14543.45,16206.04,17982.21,18773.47,20543.19,23205.2,24912.94,23372.0,23767.0,24595.0,25054.0,25509.0,24590.0,25640.0,25938.0,25777.0,26021.0,26262.0,27321.0,27579.0,27827.0,28063.0,28287.0,28366.0,0.0873777933368014,0.0922034142767728,0.0735282797122816,0.0714525641940437,0.0586162776131003,0.076607007451069,0.064742418400016,0.0707674219073779,0.0603749293103447,0.0736959089631516,0.0578714214316888,0.0582699804920259,0.0501367466594258,0.0479439395768775,0.0618059896488879,0.0516118138074418,0.0462132951124624,0.2116037948719957,0.2120131047338378,0.2735157538844982,0.3002633957702721,0.2825999924184169,0.2605338811761558,0.2954430094266477,0.2493367920664864,0.2504504900235049,0.2370671720076574,0.2306421834450248,0.2485728173326597,0.2572415674179011,0.2346737064697815,0.2202608276648832,0.2518762167727124,0.2755603057630342,0.428089699823711,0.4500385262802441,0.4414829548466235,0.4135715635003499,0.4548330733810904,0.4549581732070716,0.4395025336949051,0.4681365177183448,0.4871957085100263,0.4805871194847749,0.5013180155347409,0.488840839531693,0.4886161074712013,0.5006603069171478,0.5007353185781245,0.4962368118636701,0.4845235309445996,0.2729287236274315,0.2457449547091452,0.2114730038578702,0.2147124765353341,0.2039506508697579,0.2079009381657035,0.2003120343076747,0.2117592642137757,0.201978872156124,0.2086497995444159,0.2101683766078878,0.2043163651801979,0.2040055761826649,0.216722047036193,0.2171978641081044,0.2002751593296898,0.1937028665410647,0.701,0.846,0.602,0.4053,95.5,0.2987124852661166,0.275092936802974,0.1013691177803971,0.0188140357240003,0.0054402031009157
Coimbra,3116704,362.0624281609197,378.86094170403567,382.3156577415602,427.3463684210528,479.071140443506,545.667032057911,598.6745490981968,665.4426714431927,743.7117292490129,864.8237203495643,944.7752020202016,1076.2133919022162,1160.1377716098327,1309.7402835408018,1389.4805921938105,1514.386620784583,1617.437085561497,2345.95,2631.72,3429.59,3753.58,3885.05,4599.3,5048.56,5323.13,8277.01,7227.01,8205.38,9167.52,10058.64,11610.65,13517.61,14274.2,14210.66,6743.0,6845.0,7060.0,7178.0,7296.0,6886.0,7151.0,7209.0,7054.0,7095.0,7135.0,7392.0,7437.0,7480.0,7520.0,7559.0,7517.0,0.2190094318437154,0.2593708295478752,0.2951969021556473,0.2805413865975548,0.2493051115751934,0.2519842680660821,0.2538047834807528,0.2229267475073111,0.1773101617004225,0.2313640970475938,0.2040645446704708,0.2227317381275316,0.1774641454592467,0.1736366630780858,0.1785753106425418,0.1789436736881621,0.1579346356504626,0.0590550035447752,0.0453501677739321,0.0517668828273729,0.0618431636396072,0.0575526792670587,0.0585758349243391,0.0536940611306638,0.0688496697612596,0.0590862581710009,0.0595594446844405,0.0699552810159203,0.057768425798925,0.0662027655609244,0.0764371009258577,0.091326334501926,0.07794075234712,0.0706345289152443,0.2833372359670613,0.2652581083147778,0.2963464640053314,0.2958393328972853,0.3056150503099996,0.3109080134366047,0.2948166917239774,0.3144785624956884,0.4713699027071136,0.3551942554767011,0.3822791335479008,0.3808398530632374,0.4147118985109145,0.418757082829806,0.4145361646306078,0.4204532404124779,0.4406628733245037,0.4385982638345881,0.4300209512590783,0.3566897939185552,0.3617761168655525,0.3875271958054754,0.3785318835729739,0.3976844349949139,0.3937450202357408,0.292233696265316,0.3538822231894593,0.343701040765708,0.3386599830103058,0.3416211904689143,0.3311691531662503,0.3155621796088492,0.3226623235545292,0.3307679520232057,0.649,0.825,0.558,0.4543,90.8,0.4312633131246928,0.1515648041946583,0.063247583155825,0.0140914304440439,0.0022939537932164
Coluna,3116803,325.23929487179487,461.6584158415844,427.8993188010898,514.1105985037408,507.3028678304241,555.7356291390727,595.0942720306513,648.576328413284,776.5928097731232,809.2575993377485,952.3506634304204,1070.190588235295,1139.0321059972114,1262.7546164021176,1303.3132080536918,1353.716718547341,1410.9629986244845,1982.09,2253.34,2496.46,2828.21,3043.86,3352.61,3669.06,3789.54,4519.91,4926.76,5994.48,6520.46,7118.44,8389.28,9265.57,9336.61,9692.43,9164.0,9069.0,8870.0,8759.0,8650.0,9281.0,9559.0,9570.0,9024.0,8998.0,8972.0,9213.0,9195.0,9178.0,9162.0,9146.0,8907.0,0.1599339894305256,0.1833810632012187,0.2123348700599749,0.2027555979101255,0.1812505084647329,0.1865689891783551,0.175942742215749,0.1812055540305334,0.1580111521725406,0.1625546299677001,0.2026144177360006,0.1777035225751808,0.1578298049569393,0.1353481469616556,0.1275399745838985,0.1357905570277287,0.1267457611430991,0.0426262165527428,0.0374085732802518,0.031253703680926,0.0373614729289627,0.0612830294090801,0.0470714568065046,0.0396276495781904,0.0639262063069418,0.0480590042914587,0.0443450680990935,0.0415119441645626,0.0550980345884018,0.0565257946235135,0.0602567088819029,0.050869378337916,0.0471521176017087,0.0482077595377536,0.2996775726565906,0.318044678102196,0.3043317060259192,0.3062900516793377,0.2981916774252537,0.2998217499208794,0.2977020502224843,0.2669847798996827,0.3113743256504648,0.3001985187318889,0.3120280914164191,0.31167145694845,0.3253826729657281,0.3746383566605203,0.4005497717000094,0.3700640535022721,0.379188739656662,0.4977621629271604,0.4611656328117767,0.4520796725590889,0.4535928346818872,0.4592747847009331,0.4665378040942608,0.4867275579835762,0.4878834882768099,0.4825555178855359,0.4929017598054361,0.4438455466830175,0.4555269513104573,0.460261727453819,0.4297567737821804,0.4210408753781759,0.4469932718682902,0.4458577396624851,0.59,0.782,0.43,0.5078,81.5,0.505965005302227,0.079135737009544,0.0294273594909862,0.0059650053022269,0.0023860021208907
Comendador Gomes,3116902,417.23986985944833,502.0331399132325,810.4108159268927,634.2902928416493,633.3811816970236,643.1519814762843,629.4498358008061,710.3317773075898,774.9854595959598,889.5411028315939,1029.6794825646805,1309.0031987651396,1252.0474331180824,1244.7007793240557,1342.2630795625153,1503.385560789594,1583.0435424995665,14348.77,15131.05,13097.9,15766.78,16935.93,18321.29,19055.41,20996.1,25837.06,27761.5,24540.44,30560.06,31285.27,30491.32,32275.95,35427.32,36443.96,2816.0,2804.0,2779.0,2766.0,2752.0,3087.0,3217.0,3252.0,2972.0,2982.0,2992.0,3093.0,3105.0,3116.0,3127.0,3138.0,3103.0,0.4939253986904687,0.5281405103845837,0.6389683277210553,0.570792461773979,0.5355845689420597,0.4740105568310904,0.4722619836331198,0.5679384090628875,0.6132426960158077,0.615604874347678,0.524602206776493,0.5575083047311826,0.5568121809886083,0.5161688019909753,0.6012948970218399,0.5252222089069511,0.5023205919870145,0.0509092199924919,0.0382884037622223,0.028748372483536,0.0419812593155005,0.0367631833782301,0.0889472618186058,0.0835495294094554,0.0606160727885686,0.0571913084319408,0.0572558611364695,0.0620700545753427,0.0480151369765442,0.0462882299433708,0.0511906541920525,0.0544502479007183,0.0492826805177663,0.0563015585780373,0.3552247684033837,0.3284393857508724,0.2157084379836487,0.2568559780248776,0.2919939546125548,0.3121429398918118,0.3046798781957076,0.2558571891297155,0.219169147293882,0.2024917374324175,0.2598694282140167,0.253199646464068,0.2495979276745734,0.2663402477581074,0.1900790294223033,0.2392127918560838,0.252335756187982,0.0999405855021224,0.1051317259052539,0.1165748618117598,0.1303703008856427,0.1356583160356035,0.1248992414584919,0.139508608761717,0.1155883137746636,0.1103968482583692,0.1246475145487247,0.1534583104341474,0.1412769118282051,0.1473016721487174,0.1663002960588648,0.1541758256551383,0.1862823187191988,0.1890420743830868,0.703,0.85,0.566,0.451,91.8,0.2550575168583895,0.2629908766362555,0.0995636652122173,0.0360967869892899,0.0079333597778659
