NOME_MUN,COD_MUN,DISTANCIA
Cruzília,3120805,283.2673244121346
Patrocínio do Muriaé,3148202,283.5629690536556
Rio Pardo de Minas,3155603,283.69465319079956
Ouro Branco,3145901,283.9183409747861
Argirita,3104403,284.31691484194073
Nazareno,3144508,284.32719663842624
Mathias Lobato,3171501,284.7865374503007
São Bento Abade,3160801,285.08678689840997
Fernandes Tourinho,3125804,285.3811342304899
Berilo,3106507,285.4308457259673
Mendes Pimentel,3141504,285.4876590852769
Dores de Guanhães,3123106,285.51864090195704
Pimenta,3150505,285.79691757376463
Ritápolis,3156106,285.9460770217566
Galiléia,3127305,286.2193310721258
São João da Mata,3162302,286.2472803559473
Barra Longa,3105707,286.36255584268713
Serranos,3167004,286.542376590299
Joaquim Felício,3136405,286.56291261838584
Felisburgo,3125606,286.6093974689813
Paula Cândido,3148301,286.727127287547
Volta Grande,3172103,286.73821787968245
Rio Manso,3155306,286.7976796636796
João Monlevade,3136207,286.84437221960343
Ubá,3169901,286.85227256494125
Baldim,3105004,287.1257282836343
Bocaina de Minas,3107208,287.46128170036224
Córrego do Bom Jesus,3119906,287.6533541092985
Vazante,3171006,287.93794731726524
Carlos Chagas,3113701,288.21200537520275
São João do Manhuaçu,3162559,288.25977933586216
Divino das Laranjeiras,3122108,288.3328352690008
Arapuá,3103801,288.4695163589046
Senador Amaral,3165578,288.9019393101795
Inimutaba,3131109,288.9189208233215
Acaiaca,3100401,288.94025838850735
Bonfim,3108107,288.94688108811226
Bom Jesus do Galho,3107802,289.12250758499147
Iapu,3129301,289.14408266351415
Goiabeira,3127370,289.22732326205147
Itinga,3134004,289.2526141059066
Itamogi,3132909,289.2551366828445
Dionísio,3121803,289.2754555126124
Senhora dos Remédios,3166204,289.36972431172796
São Gonçalo do Rio Preto,3125507,289.55975314611646
Lima Duarte,3138609,289.7195070671441
Varzelândia,3170909,289.7258077643419
Itanhomi,3133204,289.89770617501307
São Romão,3164209,290.02158341734986
Salinas,3157005,290.0707493019878
Alto Rio Doce,3102100,290.1359534586842
Santa Bárbara do Tugúrio,3157302,290.16717709054626
