,NOME_MUN,COD_MUN,ANO,COD_UF,NOME_UF,VA_AGRO,VA_IND,VA_SERV,VA_ADM,VA_TOT,IMPOSTOS_INDIRETOS_LIQ_SUBSIDIOS,PIB,PIB_PER_CAPITA,POP,POP_RURAL,PROPORCAO_DA_POP_RURAL,VA_AGRO_PER_CAPITA,VA_IND_PER_CAPITA,VA_SERV_PER_CAPITA,VA_ADM_PER_CAPITA,VA_TOT_PER_CAPITA,IMPOSTOS_INDIRETOS_LIQ_SUBSIDIOS_PER_CAPITA,VA_AGRO_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,EXP_VIDA_AO_NASCER,MORTALIDADE_INFANTIL,IDHM,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,REND_MEDIO_FORMAL,TRANSF_PER_CAPITA_BOLSA_FAMILIA,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM,PROP_1_A_2_SM,PROP_2_A_5_SM,PROP_5_A_10_SM,PROP_MAIS_DE_10_SM,SIGLA_UF,REMUNERACAO_DEZEMBRO,REMUNERACAO_MEDIA,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
317,Ijaci,3130408,2020,31,Minas Gerais,11404.904,205577.508,77269.651,37820.195,332072.258,66186.01,398258.268,60250.87,6610.0,,,1.725401512859304,31.1009845688351,11.68981104387292,5.721663388804841,50.23786051437216,10.013012102874432,0.0343446455560283,0.6190746232104701,0.2326892690927527,0.1138914621407489,,,,,,,,,,,,,,,,MG,2475.4064835164854,2205.374720684448,1508.0,1231.0,277.0,364.0
318,Ijaci,3130408,2021,31,Minas Gerais,15808.559,273753.117,82706.383,38076.664,410344.723,84536.795,494881.518,74228.52,6667.0,,,2.371165291735413,41.06091450427479,12.405337183140842,5.711214039298035,61.54863101844908,12.679885255737211,0.0385250695669358,0.6671296148238759,0.2015534217068511,0.0927918939023373,,,,,,,,,,,,,,,,MG,2723.8508249370298,2255.9996228150844,1588.0,1279.0,309.0,385.0
319,Ijaci,3130408,2022,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,2873.8354434072367,2725.303918402042,1747.0,1411.0,336.0,354.0
320,Ijaci,3130408,2023,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,2904.5193774104687,2563.608756884348,1914.0,1616.0,298.0,486.0
321,Ijaci,3130408,2024,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3143.4540638606704,2683.2906302314145,,,,
322,Sete Lagoas,3167202,2002,31,Minas Gerais,6975.828,521829.326,543111.547,196187.704,1268104.406,414641.939,1682746.345,8558.98,193468.0,,,0.03605675357165,2.6972384373643186,2.807242267455083,1.014057642607563,6.554595106167428,2.1432068300700893,0.0055009886938284,0.4115034405140297,0.428286144603144,0.1547094254004193,,,,,,,,,,,,,,,,MG,569.2578045439711,543.71789878534,33275.0,29969.0,3306.0,7822.0
323,Sete Lagoas,3167202,2003,31,Minas Gerais,8134.171,619939.431,624357.318,210821.949,1463252.869,448290.877,1911543.746,9499.77,197457.0,,,0.041194644910031,3.1396173901153164,3.161991309500296,1.0676853644084534,7.410488708934097,2.2703215231670693,0.0055589646686009,0.4236721103603044,0.4266913335537768,0.1440775914173177,,,,,,,,,,,,,,,,MG,680.6855282548275,574.7300096291781,35265.0,30347.0,4918.0,8143.0
324,Sete Lagoas,3167202,2004,31,Minas Gerais,9856.166,1142923.661,829054.616,237846.354,2219680.798,489627.345,2709308.143,13162.65,205833.0,,,0.0478842848328499,5.552674551699679,4.0278022280198025,1.1555307166489337,10.783891786059572,2.3787601842270187,0.0044403528691515,0.5149045133110172,0.3735017290535664,0.1071534043157497,,,,,,,,,,,,,,,,MG,743.1938948601702,652.8127390828259,39189.0,34427.0,4762.0,8337.0
325,Sete Lagoas,3167202,2005,31,Minas Gerais,9993.277,1123499.039,882595.906,274818.885,2290907.107,531892.362,2822799.47,13412.01,210468.0,,,0.0474812180473991,5.33809908869757,4.1934921508257785,1.3057513968869376,10.884823854457684,2.527188750783967,0.0043621484998082,0.4904166718794854,0.3852604513309059,0.1199607282898005,,,,,,,,,,,,,,,,MG,801.7367704064407,698.7932413758173,41693.0,36561.0,5132.0,8558.0
326,Sete Lagoas,3167202,2006,31,Minas Gerais,9494.332,1147777.227,1026999.906,329101.034,2513372.499,529402.01,3042774.509,14147.9,215069.0,,,0.044145516090185,5.336785994262306,4.775211239183704,1.530211392622833,11.686354142159027,2.461544946040573,0.0037775268106011,0.4566681729256878,0.408614284754295,0.1309400155094161,,,,,,,,,,,,,,,,MG,875.1807662064565,784.4208191017365,43702.0,38340.0,5362.0,8569.0
327,Sete Lagoas,3167202,2007,31,Minas Gerais,10483.335,1457126.145,1300633.61,375827.152,3144070.242,755853.252,3899923.494,17930.19,,,,,,,,,,0.0033343195899247,0.463452160048783,0.4136782927510689,0.1195352276102233,,,,,,,,,,,,,,,,MG,952.231795136206,849.8054844306275,45248.0,39621.0,5627.0,8688.0
328,Sete Lagoas,3167202,2008,31,Minas Gerais,11344.105,2060491.736,1510992.409,443470.374,4026298.625,965025.325,4991323.949,22507.37,221764.0,,,0.0511539519489186,9.29137162028102,6.813515309067297,1.9997401471834924,18.155781032990024,4.351586934759474,0.0028175021419331,0.5117582991003307,0.3752807602540907,0.1101434382552784,,,,,,,,,,,,,,,,MG,1079.143291529684,940.804964442167,48365.0,42486.0,5879.0,8981.0
329,Sete Lagoas,3167202,2009,31,Minas Gerais,25896.309,1413076.709,1522103.813,467642.903,3428719.734,705323.184,4134042.918,18344.34,225358.0,,,0.1149118691149193,6.270364082925834,6.754159217777936,2.075111169783189,15.21454633960188,3.129789863239823,0.0075527634245534,0.4121295464857029,0.4439277430308627,0.1363899470588808,,,,,,,,,,,,,,,,MG,1177.236362418222,1026.9889560012634,49447.0,43547.0,5900.0,9228.0
330,Sete Lagoas,3167202,2010,31,Minas Gerais,15576.604,2217433.615,2004739.794,507066.378,4744816.392,1075811.143,5820627.535,27190.17,214071.0,5196.0,0.0235241919784135,0.0727637279220445,10.358402656128108,9.364835937609485,2.36868318455092,22.164685510881903,5.025487539180926,0.0032828675997374,0.4673381289819149,0.4225115638573691,0.1068674393502221,75.37,14.8,0.76,0.742,0.84,0.705,,,0.5353,96.3,0.2690887759934559,0.2321651526241012,0.1183213501528393,0.0334363025788952,0.0139169931545184,MG,1283.7210297975544,1099.908104969291,53802.0,47955.0,5847.0,9612.0
331,Sete Lagoas,3167202,2011,31,Minas Gerais,16923.155,2286526.047,2301205.661,584329.255,5188984.118,1214768.362,6403752.48,29592.2,216400.0,,,0.0782031192236598,10.566201695933456,10.634037250462107,2.70022761090573,23.97866967652495,5.6135321719038815,0.003261361880314,0.4406500376573324,0.4434790334041257,0.1126095670582278,,,,,,,,,,,,,,,,MG,1345.9155341698663,1164.6493497093156,56436.0,50509.0,5927.0,9976.0
332,Sete Lagoas,3167202,2012,31,Minas Gerais,15715.931,2354613.896,2550503.637,675843.881,5596677.346,1266281.582,6862958.927,31398.79,218574.0,,,0.0719021063804478,10.772616578367051,11.668833607839908,3.09205981040746,25.60541210756997,5.793376989028887,0.0028080823725227,0.4207163912500451,0.4557174693700844,0.1207580568286703,,,,,,,,,,,,,,,,MG,1474.505947871225,1285.921441928277,59832.0,55419.0,4413.0,9998.0
333,Sete Lagoas,3167202,2013,31,Minas Gerais,18974.933,2756462.871,3040209.693,742802.186,6558449.684,1581808.918,8140258.602,35770.19,227571.0,,,0.0833802769245642,12.112540134727183,13.359389786044794,3.264045884581076,28.819356086671853,6.9508369607726825,0.0028932040214154,0.4202918378293988,0.4635561511460396,0.1132588068506709,,,,,,,1288.14,36.14,,,,,,,,MG,1604.1440697576572,1453.551967488169,57890.0,53418.0,4472.0,10161.0
334,Sete Lagoas,3167202,2014,31,Minas Gerais,26365.815,2619422.201,3166114.836,819478.243,6631381.094,1422890.075,8054271.169,35035.78,229887.0,,,0.1146903261167443,11.394390291752034,13.772483159117304,3.5647002353330115,28.84626400796913,6.189519524810015,0.0039759161215837,0.3950040216162549,0.4774442595170206,0.1235758028959389,,,,,,,1289.51,30.12,,,,,,,,MG,1730.1206707554045,1525.0086809999214,56124.0,51553.0,4571.0,10244.0
335,Sete Lagoas,3167202,2015,31,Minas Gerais,24368.821,2469941.208,3084197.993,892412.895,6470920.917,1210030.337,7680951.253,33092.29,232107.0,,,0.1049895996243112,10.641390427690675,13.287828428267996,3.844834042058189,27.879042497641176,5.213243620399212,0.0037658968966812,0.3816985618710197,0.4766242753635555,0.1379112658687434,,,,,,,1309.88,27.42,,,,,,,,MG,2052.1519792463428,1785.888493587488,57407.0,52713.0,4694.0,10546.0
336,Sete Lagoas,3167202,2016,31,Minas Gerais,24308.346,2211013.182,2985213.306,949209.766,6169744.6,1098672.138,7268416.738,31032.3,234221.0,,,0.1037838024771476,9.439858859794809,12.745284607272618,4.052624512746508,26.34155178229108,4.690749924216872,0.0039399274323283,0.3583638100675999,0.4838471443372226,0.153849118162849,,,,,,,1307.22,28.65,,,,,,,,MG,2085.3633481791994,2026.9773041615065,53015.0,48440.0,4575.0,10454.0
337,Sete Lagoas,3167202,2017,31,Minas Gerais,19094.38,2773488.966,3237356.635,1025884.47,7055824.451,1209642.768,8265467.218,34989.36,236228.0,,,0.0808302995411213,11.740729151497703,13.704373042145722,4.342772533315271,29.868705026499825,5.1206578729024494,0.0027061869428021,0.3930779436564527,0.458820462085218,0.145395407315527,,,,,,,1351.54,32.34,,,,,,,,MG,2204.8694046447104,2169.6760796897825,54348.0,49761.0,4587.0,10179.0
338,Sete Lagoas,3167202,2018,31,Minas Gerais,20320.991,2682322.646,3474564.919,1079844.048,7257052.604,1280261.724,8537314.328,35979.01,237286.0,,,0.085639232824524,11.304175745724567,14.642941087969792,4.550812302453579,30.583568368972465,5.3954372529352765,0.0028001713793282,0.3696159849415362,0.4787845849546221,0.1487992587245134,,,,,,,,,,,,,,,,MG,2253.3200005367094,2084.713106425176,55984.0,51603.0,4381.0,9955.0
339,Sete Lagoas,3167202,2019,31,Minas Gerais,22871.377,3158099.256,3809338.731,1110833.366,8101142.731,1447919.42,9549062.151,39847.7,239639.0,,,0.0954409632822704,13.178569665204746,15.896155179248789,4.635444839946753,33.805610651855496,6.042085887522481,0.0028232284949726,0.3898338001026882,0.4702223942337302,0.1371205770451694,,,,,,,,,,,,,,,,MG,2298.9632135894644,2325.2250173899606,58723.0,54444.0,4279.0,9830.0
340,Sete Lagoas,3167202,2020,31,Minas Gerais,30007.251,2676000.261,3810041.266,1194018.638,7710067.416,1538379.403,9248446.819,38242.8,241835.0,,,0.1240815059854859,11.065396906982032,15.754714024024643,4.9373276738271965,31.881520110819363,6.361276916079144,0.0038919570194326,0.3470787110689513,0.4941644554356773,0.1548648764759387,,,,,,,,,,,,,,,,MG,2633.9538028318807,2107.282262061526,57936.0,53889.0,4047.0,9933.0
341,Sete Lagoas,3167202,2021,31,Minas Gerais,36540.813,4826058.955,4366716.745,1241783.798,10471100.311,2188639.579,12659739.89,51894.81,243950.0,,,0.1497881246156999,19.782984033613445,17.900048145111704,5.090320959212954,42.923141262553806,8.971672797704448,0.0034896822601931,0.4608932024011053,0.4170255861662139,0.1185915291724875,,,,,,,,,,,,,,,,MG,2661.657930241287,2307.7959114007526,64139.0,60044.0,4095.0,10390.0
342,Sete Lagoas,3167202,2022,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3006.940402134904,2789.6190557802524,68182.0,64252.0,3930.0,8958.0
343,Sete Lagoas,3167202,2023,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3168.1865971464977,2675.3262281753323,72000.0,67972.0,4028.0,11957.0
344,Sete Lagoas,3167202,2024,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3151.607474446496,2667.6492625541387,,,,
345,Conquista,3118205,2002,31,Minas Gerais,24674.275,6536.537,15390.619,8094.564,54695.995,3787.045,58483.04,10033.12,5902.0,,,4.180663334462894,1.10751219925449,2.6076955269400206,1.371495086411386,9.26736614706879,0.6416545238902067,0.4511166676828897,0.1195066841731282,0.2813847522108337,0.1479918959331483,,,,,,,,,,,,,,,,MG,507.13961732124926,462.1534582542696,807.0,567.0,240.0,345.0
346,Conquista,3118205,2003,31,Minas Gerais,24048.587,7532.791,17245.973,9056.829,57884.181,4431.512,62315.693,10890.54,5809.0,,,4.139884145291789,1.2967448786365985,2.9688368049578244,1.5591029437080393,9.964568944740918,0.7628700292649336,0.4154604346911292,0.130135571927674,0.2979393109146694,0.1564646651906502,,,,,,,,,,,,,,,,MG,661.4199158957101,540.8129380817487,1028.0,649.0,379.0,352.0
347,Conquista,3118205,2004,31,Minas Gerais,31953.172,8775.651,19818.78,9722.825,70270.428,4348.705,74619.133,13289.25,5615.0,,,5.6906806767586815,1.562894211932324,3.5296135351736417,1.7315805877114872,12.514769011576137,0.774479964381122,0.4547171962578625,0.1248839839142576,0.2820358515533732,0.1383629682745066,,,,,,,,,,,,,,,,MG,837.9985326485701,576.7229155915954,1001.0,689.0,312.0,365.0
348,Conquista,3118205,2005,31,Minas Gerais,31254.711,9326.645,21235.661,11168.247,72985.264,5002.369,77987.633,14158.97,5508.0,,,5.674421023965142,1.6932906681190996,3.855421387073348,2.0276410675381262,13.250774146695717,0.9082006172839504,0.4282331704657532,0.1277880559560626,0.2909581994524264,0.1530205741257577,,,,,,,,,,,,,,,,MG,919.674581196582,580.9394446280992,1113.0,722.0,391.0,395.0
349,Conquista,3118205,2006,31,Minas Gerais,32940.514,9224.135,24146.535,11974.585,78285.769,5156.627,83442.396,15449.43,5401.0,,,6.098965747083874,1.70785687835586,4.470752638400296,2.2171051657100533,14.494680429550083,0.95475411960748,0.4207726949709084,0.1178264596212882,0.3084409249400104,0.1529599204677928,,,,,,,,,,,,,,,,MG,816.7828944995495,654.4866470818631,1061.0,681.0,380.0,406.0
350,Conquista,3118205,2007,31,Minas Gerais,33366.544,7753.128,22204.27,14743.181,78067.122,4071.986,82139.108,12483.15,,,,,,,,,,0.4274084037579866,0.0993136137387003,0.2844253692354638,0.1888526260773389,,,,,,,,,,,,,,,,MG,877.5686604886268,701.5263424556202,1150.0,765.0,385.0,432.0
351,Conquista,3118205,2008,31,Minas Gerais,31424.929,7425.841,23393.525,16710.133,78954.427,4230.445,83184.873,12142.0,6851.0,,,4.586911253831557,1.0839061450883083,3.4146146547949208,2.4390794044665016,11.524511312217196,0.6174930667055903,0.3980135148089923,0.0940522435809711,0.2962914923060616,0.2116427619695093,,,,,,,,,,,,,,,,MG,1180.593853211009,812.5349968213601,1119.0,772.0,347.0,439.0
352,Conquista,3118205,2009,31,Minas Gerais,38834.87,10173.612,25364.802,17225.081,91598.364,3235.511,94833.875,13700.36,6922.0,,,5.610353943946836,1.4697503611672926,3.664374747182895,2.488454348454204,13.23293325628431,0.4674242993354521,0.4239690350801462,0.1110676168845111,0.2769132645207506,0.1880500944318175,,,,,,,,,,,,,,,,MG,1036.8526443768997,926.9248423662794,1191.0,818.0,373.0,451.0
353,Conquista,3118205,2010,31,Minas Gerais,46462.866,15535.316,31348.357,18289.541,111636.08,6203.238,117839.318,18054.13,6527.0,855.0,0.1268451895259995,7.118563811858435,2.3801617894898115,4.802873755170829,2.802135897043052,17.103735253562128,0.9503965068178336,0.4161993685195682,0.1391603503096848,0.2808084715980711,0.1638318095726758,77.59,11.6,0.729,0.714,0.877,0.618,,,0.4478,90.4,0.2869318181818182,0.2208806818181818,0.1454190340909091,0.022372159090909,0.0074573863636363,MG,1097.8937147595352,1044.9525281743065,1158.0,782.0,376.0,476.0
354,Conquista,3118205,2011,31,Minas Gerais,75178.552,15882.573,35034.882,20022.661,146118.667,6332.918,152451.586,23243.11,6559.0,,,11.461892361640494,2.421493062966916,5.341497484372617,3.052700259185852,22.277583015703613,0.9655310260710472,0.5145034070150668,0.1086963994819361,0.2397700630542981,0.1370301372924515,,,,,,,,,,,,,,,,MG,1374.8766421291082,1241.9570836363614,1498.0,1136.0,362.0,460.0
355,Conquista,3118205,2012,31,Minas Gerais,69078.703,25262.07,42269.126,22700.394,159310.293,8182.779,167493.072,25412.39,6591.0,,,10.480762099833106,3.832812926718252,6.413158246093157,3.444150204824761,24.17088347746928,1.2415079654073735,0.4336110473414294,0.1585714866521524,0.2653257690010023,0.1424916970054157,,,,,,,,,,,,,,,,MG,1690.2620682302772,1542.2202640776682,1470.0,1105.0,365.0,437.0
356,Conquista,3118205,2013,31,Minas Gerais,74083.738,28491.323,48565.777,25708.535,176849.372,8946.316,185795.688,27226.8,6824.0,,,10.85635082063306,4.175164566236811,7.116907532239156,3.76737031066823,25.91579308323564,1.3110076201641268,0.4189086857486833,0.1611050278425642,0.2746166212001024,0.1453696708631795,,,,,,,1698.35,53.29,,,,,,,,MG,2083.906317204303,1600.2839772045593,1626.0,1255.0,371.0,456.0
357,Conquista,3118205,2014,31,Minas Gerais,65858.342,26174.331,51289.021,27691.821,171013.515,10029.137,181042.652,26391.06,6860.0,,,9.60034139941691,3.8155001457725946,7.476533673469388,4.036708600583091,24.929083819241985,1.4619733236151604,0.3851060660322665,0.1530541665084189,0.2999120917431584,0.1619276757161561,,,,,,,1603.45,52.01,,,,,,,,MG,2105.0646258907364,1735.190853709075,1546.0,1271.0,275.0,460.0
358,Conquista,3118205,2015,31,Minas Gerais,58715.547,171209.073,61154.162,30758.283,321837.065,13349.651,335186.716,48613.01,6895.0,,,8.515670340826686,24.830902538071065,8.869349093546047,4.460954749818709,46.67687672226251,1.9361350253807104,0.182438734954285,0.5319743796445571,0.1900159075835469,0.0955709778176109,,,,,,,1559.29,46.75,,,,,,,,MG,2270.1665987780016,1857.0149200193905,1400.0,1116.0,284.0,456.0
359,Conquista,3118205,2016,31,Minas Gerais,96431.045,211569.706,68021.104,31717.811,407739.667,14698.481,422438.148,60975.48,6928.0,,,13.919030744803695,30.538352482678985,9.818288683602772,4.578205975750578,58.85387803117783,2.12160522517321,0.2365015052607084,0.5188842860363645,0.1668248382613213,0.0777893679890605,,,,,,,1486.76,49.71,,,,,,,,MG,2351.0959815078227,1952.8215885416712,1329.0,1081.0,248.0,449.0
360,Conquista,3118205,2017,31,Minas Gerais,107786.958,210464.916,70594.383,35528.724,424374.981,13255.958,437630.939,62878.01,6960.0,,,15.486631896551724,30.23921206896552,10.142871120689655,5.104701724137931,60.97341681034483,1.904591666666667,0.2539898976749526,0.495940914103982,0.1663490690088537,0.0837201192122115,,,,,,,1607.9,62.49,,,,,,,,MG,2615.780389078497,2102.051359272359,1470.0,1111.0,359.0,455.0
361,Conquista,3118205,2018,31,Minas Gerais,89116.474,119665.959,70561.772,38778.972,318123.177,12144.262,330267.44,47809.42,6908.0,,,12.900473943254198,17.32280819339896,10.214500868558194,5.613632310364794,46.05141531557615,1.7579997104806022,0.2801319754203259,0.3761623410418788,0.2218064482613915,0.1218992352764036,,,,,,,,,,,,,,,,MG,2572.57492075472,2087.836562156213,1336.0,1000.0,336.0,451.0
362,Conquista,3118205,2019,31,Minas Gerais,79762.524,173347.544,69780.409,40002.15,362892.628,16254.799,379147.427,54640.07,6939.0,,,11.494815391266751,24.98163193543738,10.056263006196858,5.764829226113273,52.297539703127256,2.3425275976365474,0.2197964848158888,0.4776827376057911,0.1922894090865907,0.1102313657360931,,,,,,,,,,,,,,,,MG,2374.1429489164093,2107.127278911565,1319.0,975.0,344.0,437.0
363,Conquista,3118205,2020,31,Minas Gerais,91184.388,162987.621,82212.163,44033.956,380418.127,20048.647,400466.774,57464.02,6969.0,,,13.08428583727938,23.38751915626345,11.796837853350551,6.318547280815038,54.58718998421581,2.876832687616588,0.2396951709927324,0.4284433612176425,0.2161100041376314,0.1157514662806801,,,,,,,,,,,,,,,,MG,2507.406791044777,2238.751766848812,1306.0,994.0,312.0,410.0
364,Conquista,3118205,2021,31,Minas Gerais,158527.457,179933.329,85330.164,45567.204,469358.155,20778.957,490137.112,70049.61,6997.0,,,22.65648949549807,25.71578233528655,12.195249964270404,6.512391596398456,67.07991353437188,2.9696951550664568,0.3377537075072233,0.3833603977755537,0.1818018140113065,0.0970840785753472,,,,,,,,,,,,,,,,MG,2619.686852505301,2337.625437392796,1445.0,1098.0,347.0,394.0
365,Conquista,3118205,2022,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,2912.416535174229,3080.1148435094947,1611.0,1257.0,354.0,381.0
366,Conquista,3118205,2023,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3215.382981795351,2796.037718518518,1573.0,1220.0,353.0,444.0
367,Conquista,3118205,2024,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3116.506376811595,2886.1047483588623,,,,
368,Fortaleza de Minas,3126307,2002,31,Minas Gerais,3015.15,29722.894,12813.025,4917.842,50468.911,4249.869,54718.781,14603.36,3750.0,,,0.80404,7.926105066666667,3.4168066666666665,1.3114245333333332,13.458376266666669,1.1332984,0.0597427196318937,0.5889347206243464,0.2538795616176461,0.0974429981261137,,,,,,,,,,,,,,,,MG,1163.2721071428562,1094.757858391608,836.0,667.0,169.0,158.0
369,Fortaleza de Minas,3126307,2003,31,Minas Gerais,4066.957,44505.838,15648.276,5441.608,69662.68,6095.695,75758.375,20240.01,3746.0,,,1.0856799252536038,11.88089642285104,4.177329418045916,1.4526449546182596,18.59655098772023,1.6272544046983448,0.0583807140351189,0.6388763395264151,0.2246292562961976,0.07811367578738,,,,,,,,,,,,,,,,MG,1439.0781397970682,1313.665994718309,866.0,673.0,193.0,177.0
370,Fortaleza de Minas,3126307,2004,31,Minas Gerais,4364.143,75713.736,22015.446,6389.806,108483.131,11261.333,119744.463,32034.37,3738.0,,,1.1675074906367042,20.25514606741573,5.889632423756019,1.7094184055644728,29.021704387372925,3.012662653825575,0.0402287706832502,0.6979309621880291,0.2029388882590418,0.0589013788696788,,,,,,,,,,,,,,,,MG,1501.7773017507714,1299.38125,1011.0,778.0,233.0,197.0
371,Fortaleza de Minas,3126307,2005,31,Minas Gerais,4974.319,61932.262,20159.54,9372.017,96438.138,8903.601,105341.739,28219.06,3733.0,,,1.3325258505223685,16.59048004286097,5.400358960621484,2.5105858558799894,25.83395070988481,2.3851060809000804,0.0515804131348948,0.642196783185507,0.2090411575553231,0.097181646124275,,,,,,,,,,,,,,,,MG,1758.9127448979575,1457.5428943560055,1012.0,708.0,304.0,198.0
372,Fortaleza de Minas,3126307,2006,31,Minas Gerais,7469.802,59999.619,23371.354,10796.744,101637.519,29760.37,131397.889,35236.76,3729.0,,,2.003164923572004,16.090002413515688,6.2674588361491015,2.895345669080182,27.25597184231697,7.980791096808796,0.0734945330572266,0.5903294333660387,0.2299480962340294,0.1062279373427051,,,,,,,,,,,,,,,,MG,1857.939886246124,1623.8371539548011,1130.0,730.0,400.0,210.0
373,Fortaleza de Minas,3126307,2007,31,Minas Gerais,5460.139,75999.98,30812.691,12895.547,125168.357,34923.699,160092.056,41723.24,,,,,,,,,,0.043622358964095,0.6071820532085437,0.2461699724955245,0.1030256153318366,,,,,,,,,,,,,,,,MG,1817.8576744186053,2000.6666183924704,988.0,662.0,326.0,214.0
374,Fortaleza de Minas,3126307,2008,31,Minas Gerais,7624.426,79485.094,28815.013,14262.688,130187.221,10974.511,141161.732,35575.03,3968.0,,,1.921478326612904,20.03152570564516,7.261848034274193,3.594427419354839,32.809279485887096,2.765753780241936,0.0585650875825976,0.610544517268711,0.2213351877293701,0.1095552074193211,,,,,,,,,,,,,,,,MG,1883.0774797570843,1690.784357090377,966.0,679.0,287.0,201.0
375,Fortaleza de Minas,3126307,2009,31,Minas Gerais,7608.949,114752.342,39884.547,15184.638,177430.478,33826.939,211257.416,52999.85,3986.0,,,1.908918464626192,28.78884646261917,10.006158304064224,3.809492724535876,44.51341645760161,8.486437280481686,0.0428841148700506,0.6467453804638907,0.2247897173562255,0.0855807760378124,,,,,,,,,,,,,,,,MG,1913.2404435872688,1646.851640287772,1014.0,709.0,305.0,230.0
376,Fortaleza de Minas,3126307,2010,31,Minas Gerais,8644.921,178104.541,50654.181,16323.337,253726.981,17888.734,271615.715,66280.07,4098.0,1148.0,0.2830723708543952,2.109546364080039,43.461332601268914,12.360707906295753,3.9832447535383113,61.91483186920449,4.36523523670083,0.0340717450147723,0.7019534946502201,0.1996404986192619,0.0643342577745013,73.31,18.1,0.67,0.683,0.805,0.546,,,0.4256,91.8,0.3254757171258165,0.2218119852314683,0.1136040897472309,0.0153365521158761,0.003976143141153,MG,2125.7356640625,1829.325552282767,1037.0,719.0,318.0,222.0
377,Fortaleza de Minas,3126307,2011,31,Minas Gerais,13161.362,225708.86,62565.119,17347.274,318782.615,16927.253,335709.868,81384.21,4125.0,,,3.190633212121212,54.71729939393939,15.167301575757577,4.205399757575758,77.28063393939394,4.103576484848485,0.0412863229696512,0.7080337803239364,0.1962626443728746,0.0544172523335377,,,,,,,,,,,,,,,,MG,2318.9273080757725,1944.483454545452,1030.0,724.0,306.0,229.0
378,Fortaleza de Minas,3126307,2012,31,Minas Gerais,10905.977,201291.417,63512.5,17950.777,293660.671,17320.061,310980.732,74935.12,4150.0,,,2.627946265060241,48.50395590361445,15.30421686746988,4.32548843373494,70.76160746987951,4.173508674698796,0.0371380238384049,0.6854558232620807,0.2162785359841393,0.061127616915375,,,,,,,,,,,,,,,,MG,2244.2411378353336,1995.451425561799,1084.0,798.0,286.0,220.0
379,Fortaleza de Minas,3126307,2013,31,Minas Gerais,12007.585,30309.774,18418.115,18882.16,79617.634,18564.987,98182.621,22822.55,4302.0,,,2.791163412366341,7.045507670850768,4.281291259879127,4.389158530915853,18.507120874012088,4.315431659693166,0.1508156471969513,0.3806917196258306,0.2313321066536591,0.2371605265235588,,,,,,,1466.52,54.67,,,,,,,,MG,1925.9700930232573,1970.0296598639457,879.0,577.0,302.0,211.0
380,Fortaleza de Minas,3126307,2014,31,Minas Gerais,14279.084,30604.752,22494.382,19504.68,86882.898,12234.027,99116.925,22890.74,4330.0,,,3.297709930715936,7.068072055427252,5.195007390300232,4.504545034642033,20.06533441108545,2.8254103926097,0.1643486155353611,0.3522528910119918,0.2589046005348486,0.2244938929177984,,,,,,,1268.6,50.98,,,,,,,,MG,1793.7776573426572,1902.6726245551588,593.0,328.0,265.0,220.0
381,Fortaleza de Minas,3126307,2015,31,Minas Gerais,12088.914,24660.207,22198.205,20737.83,79685.155,14187.479,93872.635,21545.25,4357.0,,,2.774595822813863,5.659905210006885,5.094837043837504,4.759658021574478,18.28899586871701,3.2562494835896256,0.1517084832174826,0.3094705281052662,0.2785739075239297,0.2602470937027104,,,,,,,1181.3,43.89,,,,,,,,MG,1886.900418181818,1706.0885639686694,604.0,343.0,261.0,217.0
382,Fortaleza de Minas,3126307,2016,31,Minas Gerais,15785.894,23449.018,24991.86,21674.108,85900.88,13312.385,99213.265,22641.09,4382.0,,,3.6024404381560933,5.35121360109539,5.703299863076221,4.946167959835692,19.6031218621634,3.0379701049748973,0.1837687111005149,0.2729776225808163,0.2909383466153082,0.2523153197033604,,,,,,,1228.67,27.91,,,,,,,,MG,2117.723154875716,1750.1127757125166,561.0,347.0,214.0,213.0
