NOME_MUN,COD_MUN,DISTANCIA
Cachoeira da Prata,3109600,305.47733915908714
Gonçalves,3127404,305.6680694366681
Engenheiro Navarro,3123809,305.72648681959504
Conselheiro Pena,3118403,305.7650201026771
Piedade dos Gerais,3150406,306.03179361576224
Santana de Cataguases,3158409,306.2276311453595
Tocos do Moji,3169059,306.25650622137397
Coroaci,3119203,306.32182301321564
Dom Joaquim,3122603,306.3663076856301
Casa Grande,3114907,306.41810003226885
Tombos,3169208,306.5862418105078
Felício dos Santos,3125408,306.77195213957816
Quartel Geral,3153707,306.8134820805743
Catuji,3115458,307.1929778706043
Maripá de Minas,3140209,307.73985639234115
Divisópolis,3122454,307.853714942667
Santana do Deserto,3158607,308.15934876459147
Simão Pereira,3167509,308.2115393143274
Senador Firmino,3165701,308.22325097959117
Chiador,3116209,308.57587632475173
Chácara,3115904,308.62064080968315
São Sebastião do Rio Verde,3164902,308.71379019265976
Botelhos,3108404,308.78697942003294
Dores do Indaiá,3123205,308.8576574687393
Capitão Andrade,3112653,308.9145512101175
Ibituruna,3130002,309.17295200183116
Vargem Bonita,3170602,309.2465733397174
Conceição da Aparecida,3117108,309.3665343759535
Santo Antônio do Jacinto,3160306,309.4616956821877
Itaipé,3132305,309.5602981899151
Presidente Bernardes,3153103,309.57318094888666
Claro dos Poções,3116506,309.6393763472644
Santo Antônio do Amparo,3159902,309.8030067231647
Naque,3144359,310.41726523933255
Orizânia,3145877,310.74220838189615
Rio Doce,3155009,310.7996248404975
Jaboticatubas,3134608,311.0295656324671
Uruana de Minas,3170479,311.12246696204147
Ibirité,3129806,311.26061144376376
Itambé do Mato Dentro,3132800,311.4477081550716
Paiva,3146602,311.67671117033115
Areado,3104304,311.7199777578604
Virginópolis,3171808,311.8518123883469
Senador Cortes,3165602,311.9467347503813
Rosário da Limeira,3156452,312.05158054174467
Piranguçu,3150901,312.13641423755075
Marilac,3140100,312.5996880995391
Francisco Sá,3126703,312.6827693609687
Couto de Magalhães de Minas,3120102,312.7626294321779
São João Nepomuceno,3162906,312.7751339968926
Centralina,3115805,312.8320273330049
São Sebastião do Anta,3164472,313.03609771299097
Gonzaga,3127503,313.06289380733864
Cristiano Otoni,3120409,313.29547328395614
Janaúba,3135100,313.43450969981484
Bandeira do Sul,3105301,313.66609088155457
São Geraldo do Baixio,3161650,313.97116791997246
Martinho Campos,3140506,314.0809616801239
Novo Oriente de Minas,3145356,314.1481264715551
Dores do Turvo,3123304,314.1607665749244
Ponto dos Volantes,3152170,314.1630497988817
Santa Efigênia de Minas,3157500,314.56400411664475
Ouro Branco,3145901,314.67020517025037
Desterro do Melo,3121506,314.99247743738493
São José do Mantimento,3163607,315.0277640221592
Angelândia,3102852,315.0672573162537
Queluzito,3153806,315.17984235985836
Alvarenga,3102209,315.20558193161725
Cipotânea,3116308,315.2601369974718
São José do Divino,3163300,315.55538121440645
Grupiara,3127909,315.7910221396669
Barão de Monte Alto,3105509,315.9181832482579
Francisco Badaró,3126505,316.09676306381044
Douradoquara,3123502,316.6085601651839
Lontra,3138658,316.6138731459144
Seritinga,3166402,317.83564396456194
Brás Pires,3108701,318.24677796043795
Raposos,3153905,318.4277485473018
São José da Safira,3163003,319.15445198954046
Planura,3151602,319.19036144606207
Campanha,3110905,319.406438524805
Aracitaba,3103306,319.70172705028364
Passabém,3147501,319.8049395704069
Conceição de Ipanema,3117405,320.22860177963423
Conceição da Barra de Minas,3115201,320.237865300719
Morro do Pilar,3143708,320.3597088399623
Caiana,3110103,320.89518738973163
Oratórios,3145851,322.3239230005468
Chapada do Norte,3116100,322.37651246964117
Mata Verde,3140555,322.62964839106905
São Sebastião da Vargem Alegre,3164431,322.63034200279753
Santa Rita de Ibitipoca,3159407,322.8216561857097
Bela Vista de Minas,3106002,323.0642622314575
Rio Espera,3155207,323.4072118213053
Itutinga,3134509,323.4918150892204
Recreio,3154101,323.76824391889306
Presidente Kubitschek,3153301,324.21917246990165
Santana de Pirapama,3158508,324.6271167441661
Doresópolis,3123403,325.09453361346857
Alagoa,3101300,325.24592985575686
Japonvar,3135357,325.35396236429034
Araponga,3103702,325.93087314848617
Silveirânia,3167301,326.54417988171144
Diogo de Vasconcelos,3121704,326.63187519052656
Amparo do Serra,3102506,326.70466623871005
Extrema,3125101,326.9244973646374
Frei Inocêncio,3126901,327.04320747117526
Rio do Prado,3155108,327.2858363182895
Bias Fortes,3106804,327.50626093269057
Mato Verde,3141009,327.909980723797
Lagoa Grande,3137536,327.9867124128226
Pedra Dourada,3149002,328.2309626629731
Catas Altas da Noruega,3115409,328.73084310098074
Goianá,3127388,328.79958618787634
Cantagalo,3112059,328.91957493915777
Novorizonte,3145372,328.9953796234078
Matipó,3140902,329.21530999856736
Santa Maria do Salto,3158102,329.223994618521
Lambari,3137809,329.3250563341461
Turmalina,3169703,329.5433121160592
Central de Minas,3115706,329.60889932365694
Ladainha,3137007,329.7018010560911
Monte Sião,3143401,329.73702070977413
Antônio Prado de Minas,3103108,329.75815792072063
Lajinha,3137700,329.88505047659805
Dom Viçoso,3122801,329.8883839927129
São Félix de Minas,3161056,329.9879861468381
Nanuque,3144300,330.0773470381038
Veredinha,3171071,330.37751167679255
Camacho,3110400,330.46532899218505
Congonhas do Norte,3118106,330.5743057223798
Ouro Verde de Minas,3146206,330.9157011768483
Carmo da Cachoeira,3113909,330.9324385811811
Vieiras,3171402,330.93643680655043
Berizal,3106655,331.278924693331
Santo Antônio do Rio Abaixo,3160504,332.0388676075339
Materlândia,3140605,332.15846641458415
Ipanema,3131208,332.23292881070057
José Raydan,3136553,332.2406500460125
Itapagipe,3133402,332.6478832890882
São Geraldo da Piedade,3161601,332.9036822557612
Natalândia,3144375,332.9666265014214
Campo Belo,3111200,333.42387255255215
Canaã,3111705,333.5665313609227
Dom Silvério,3122702,334.0971642152681
Santo Hipólito,3160603,334.1211988363321
Chapada Gaúcha,3116159,334.172796679161
Guanhães,3128006,335.18093912393635
Espera Feliz,3124203,335.2454653669722
Pedra do Anta,3148806,335.6532217507188
Oliveira Fortes,3145703,336.00228083542913
Lagoa dos Patos,3137304,337.2068241551292
Ingaí,3130804,337.2626611804527
Nacip Raydan,3144201,337.3961388803877
Taparuba,3168051,337.40499437993026
Engenheiro Caldas,3123700,337.57094750158717
Riacho dos Machados,3154507,337.6083786220903
Luislândia,3138682,337.71579562665755
Itajubá,3132404,337.76513960818534
Senador José Bento,3165800,337.8243220901086
Caranaíba,3113107,337.83318145641226
Jampruca,3135076,338.14073542095025
Guaxupé,3128709,338.23711591025057
Cedro do Abaeté,3115607,338.27536355020356
Rio Pomba,3155801,338.4607680141831
Verdelândia,3171030,338.59916247062586
Santa Bárbara do Monte Verde,3157278,338.6744356919273
Diamantina,3121605,338.7032350296997
Tiros,3168903,339.08229340211915
São José do Jacuri,3163508,339.34389338531196
Senhora do Porto,3166105,339.46096782184395
Corinto,3119104,339.7451365095216
Paulistas,3148400,339.8127118645617
Ervália,3124005,339.89316887143156
Comercinho,3117009,340.1997025854344
Tapira,3168101,340.47145755674467
Rio Novo,3155405,340.628573059416
Santa Rita do Itueto,3159506,341.52633428295854
Vermelho Novo,3171154,342.0342436129929
Ponto Chique,3152131,342.60087962196604
Pedro Teixeira,3149408,342.75681084880665
Sem-Peixe,3165560,342.77995678352704
Cachoeira de Pajeú,3102704,342.83973681536645
Juvenília,3136959,342.86994705163
São Sebastião do Rio Preto,3164803,342.93492623331394
Miravânia,3142254,343.03554297984476
Vargem Grande do Rio Pardo,3170651,343.5324294261611
Ponte Nova,3152105,343.6636005559218
Cajuri,3110202,343.77427559441537
Comendador Gomes,3116902,343.777409539361
Senador Modestino Gonçalves,3165909,343.80667382587336
Jenipapo de Minas,3135456,343.94060872559373
Imbé de Minas,3130556,344.0664293315034
Bom Jardim de Minas,3107505,344.64574398018044
Pratinha,3153004,344.68402789644495
São Francisco de Sales,3161304,344.8174228082634
Santa Maria de Itabira,3158003,344.83517383681743
Santa Cruz de Salinas,3157377,345.2618163737759
Mantena,3139607,345.314390297832
Montezuma,3143450,345.585825499528
Pintópolis,3150570,346.06293329502
Santo Antônio do Itambé,3160207,346.08598938636715
Santa Helena de Minas,3157658,346.1459818521711
São Sebastião do Maranhão,3164506,346.3894531845681
Wenceslau Braz,3172202,346.78505530918346
Córrego Novo,3120003,347.069346831996
Morada Nova de Minas,3143500,347.8542989814518
Onça de Pitangui,3145802,348.07836678470494
Consolação,3118502,348.27182306794725
Joanésia,3136108,348.96375636412705
Santa Cruz do Escalvado,3157401,349.03164292918177
Nova Belém,3144672,349.28637983493934
Moeda,3142304,349.4618454111858
Morro da Garça,3143609,349.65245213990397
Santo Antônio do Retiro,3160454,349.865405777142
Alpinópolis,3101904,349.91105253087574
Icaraí de Minas,3130051,350.03043389653465
Ouro Fino,3146008,350.0777900030443
Rubelita,3156502,350.48063552588474
Juramento,3136801,350.7519389446238
Indaiabira,3130655,351.4796714509696
Padre Carvalho,3146255,351.84100555999163
Carbonita,3113503,351.99012249779923
Umburatiba,3170305,352.07840031345665
Pedras de Maria da Cruz,3149150,352.1235028550825
Cônego Marinho,3117836,352.3042328105415
Pedra Bonita,3148756,352.4405264570077
Marmelópolis,3140407,352.5754832246603
Curral de Dentro,3120870,352.8260167680673
Cristália,3120300,352.98141527298856
Francisco Dumont,3126604,353.774246857389
Fronteira dos Vales,3127057,353.9792541643976
Santana do Riacho,3159001,354.11377161240597
Capelinha,3112307,354.28467687159036
Bugre,3109253,355.29712027445953
Cabo Verde,3109501,355.6235801210571
São Roque de Minas,3164308,355.89480443769276
Santa Luzia,3157807,356.4911880354032
Campo Azul,3111150,356.8919694391511
Carangola,3113305,357.0599130461147
Lagoa Formosa,3137502,357.28434567484453
Dom Cavati,3122504,357.36461839266553
Luisburgo,3138674,357.39444462992765
Aricanduva,3104452,358.08700576288095
Frei Gaspar,3126802,358.1329242253063
Ibiracatu,3129657,358.6042182574491
Patis,3147956,358.64403447526826
Monjolos,3142502,358.8509904691541
Bandeira,3105202,359.5449502819261
Gurinhatã,3129103,360.3955652939919
Santa Fé de Minas,3157609,360.55386819913883
Serra Azul de Minas,3166501,360.5757383397912
Presidente Juscelino,3153202,360.73080027534854
Olaria,3145406,360.7725688327323
São Gonçalo do Abaeté,3161700,360.9239014816179
Ninheira,3144656,361.1959244963505
Piau,3150109,361.3591336160281
Veríssimo,3171105,361.74342786948677
Guaraciama,3128253,361.9247420897233
Fruta de Leite,3127073,362.7058147797582
Serra da Saudade,3166600,363.22450526010834
Palmópolis,3146750,363.7232774544192
Várzea da Palma,3170800,363.874887140672
Catuti,3115474,365.0369415659841
Tapiraí,3168200,365.05439252393967
Franciscópolis,3126752,365.33953766084056
Lassance,3138104,365.35411497326686
Muzambinho,3144102,365.8665359396598
Abaeté,3100203,366.0417333397204
Bertópolis,3106606,366.1424737704239
Limeira do Oeste,3138625,366.6382760808815
Teixeiras,3168507,367.08787262888336
Araújos,3103900,367.1401597037212
Alvorada de Minas,3102407,367.60031972225164
Glaucilândia,3127354,367.9394354319253
Setubinha,3165552,368.310040065492
Mamonas,3139250,368.6665566066167
José Gonçalves de Minas,3136520,370.0503120036264
Matias Cardoso,3140852,370.1281801887343
Monte Formoso,3143153,370.52640085758856
Bonito de Minas,3108255,371.4971012765063
Timóteo,3168705,372.28154117722636
Periquito,3149952,372.8651732634589
Santa Cruz de Minas,3157336,372.88993955840624
Conquista,3118205,373.0686130717281
Oliveira,3145604,374.67655949571986
São João das Missões,3162450,374.85396183446437
Gameleiras,3127339,376.079185038034
Crisólita,3120151,376.58825515330557
