NOME_MUN,COD_MUN,DISTANCIA
São João do Manteninha,3162575,359.2493459921052
Bela Vista de Minas,3106002,359.49533790113003
Santa Maria do Suaçuí,3158201,359.6835719436501
Guiricema,3129004,359.6927784383862
Carmésia,3113800,360.1356067208511
Coqueiral,3118700,360.2513275238338
Santa Rita de Minas,3159357,360.5666514695075
Extrema,3125101,360.5936171845458
Moema,3142403,360.64252075652996
Fortaleza de Minas,3126307,360.86517573095375
Aiuruoca,3101201,360.94005631582326
Crucilândia,3120607,360.9708228736726
Peçanha,3148608,361.2079450480921
Bom Repouso,3107901,361.7756145167666
Piranguinho,3151008,361.90364275230536
Baldim,3105004,361.9865398173125
Tombos,3169208,362.4473781183643
Raposos,3153905,362.5380651041529
Rodeiro,3156304,362.6476759647021
Olímpio Noronha,3145505,362.7988909132396
Sobrália,3167707,363.3099509914783
Urucânia,3170503,363.46952033582886
Resende Costa,3154200,363.65184689563085
Córrego do Bom Jesus,3119906,363.73805852302957
Mathias Lobato,3171501,363.89443559931317
Ipanema,3131208,364.03824545877967
Salto da Divisa,3157104,364.0793512702251
Acaiaca,3100401,364.13105561881093
Araçaí,3103207,364.146035994204
Itanhomi,3133204,364.4162877768039
São Francisco de Paula,3161205,364.61226118959985
Padre Paraíso,3146305,364.61710247338
Conceição da Aparecida,3117108,364.8192388022993
Salinas,3157005,364.8436654738497
Virgínia,3171709,365.00676451842656
São Sebastião do Oeste,3164605,365.13078991505904
Alpercata,3101805,365.2655438610162
Joaíma,3136009,365.2881386147291
São José do Goiabal,3163409,365.30516633874845
Piracema,3150604,365.4536859773806
Nova Resende,3145109,365.72236237420213
Belmiro Braga,3106101,365.99086996382266
Carvalhos,3114808,366.4856500923569
Santana do Garambéu,3158706,366.54466792706387
São Sebastião do Rio Verde,3164902,366.7794377518351
Andrelândia,3102803,366.8037611523613
São Francisco do Glória,3161403,367.1462790963394
Rio Novo,3155405,367.4014090846167
Gonçalves,3127404,367.43394463657404
Goiabeira,3127370,367.6485433654087
Maria da Fé,3139904,367.69365040804394
São Tomás de Aquino,3165107,367.7576471287016
Jacuí,3134806,367.8091235500843
Palma,3146701,367.9889587151879
Pingo-d'Água,3150539,368.03491223586786
Matutina,3141207,368.08091493470977
Jacinto,3134707,368.11432492706115
Senhora de Oliveira,3166006,368.1725787160012
Serranos,3167004,368.69140289400855
Galiléia,3127305,369.0472881748944
Itinga,3134004,369.07900227431344
Santana da Vargem,3158300,369.2175534165865
Machacalis,3138906,369.37459619503966
Centralina,3115805,369.6860272852608
Andradas,3102605,369.8017687301347
Morada Nova de Minas,3143500,369.98556563558657
Sapucaí-Mirim,3165404,370.04475355192585
Coronel Xavier Chaves,3119708,370.0583773368999
Ubaporanga,3170057,370.0669235024777
Fervedouro,3125952,370.09044399042835
Aguanil,3100807,370.2494626575712
Couto de Magalhães de Minas,3120102,370.28306746867213
Santana dos Montes,3159100,370.64557557831927
Passa Vinte,3147808,370.79958638679807
São Gonçalo do Rio Preto,3125507,370.8941983158839
Pimenta,3150505,370.9624619065593
Carrancas,3114600,371.0436815428967
Tiradentes,3168804,371.06546878429845
Capela Nova,3112208,371.08987179776886
Jaboticatubas,3134608,371.12614514653376
Fernandes Tourinho,3125804,371.2380522602432
Rubim,3156601,371.3519351155642
Rio Doce,3155009,371.36228784696414
Desterro de Entre Rios,3121407,371.4537676410247
Nazareno,3144508,371.53271110490357
Bonfim,3108107,372.06779615434266
Coimbra,3116704,372.07709140026395
Lamim,3137908,372.28559123887385
Dionísio,3121803,372.5480827532769
Varzelândia,3170909,372.5487003595209
Mantena,3139607,372.7427750430872
Ritápolis,3156106,373.06478270678576
Coronel Murta,3119500,373.0844738524505
Heliodora,3129202,373.2535709601394
Novo Cruzeiro,3145307,373.5551303455694
Inimutaba,3131109,373.5964863333385
Ibitiúra de Minas,3129905,373.7404051148744
Senador Cortes,3165602,374.3855003794852
Itambé do Mato Dentro,3132800,374.9418001278101
Mendes Pimentel,3141504,374.9639304296547
São Gotardo,3162104,375.11883331828324
Bom Jesus do Amparo,3107703,375.17214328476484
Passabém,3147501,375.1942220455785
Leme do Prado,3138351,375.36235504117457
Biquinhas,3107000,375.3922069303791
Rio Manso,3155306,375.4634169363162
Araújos,3103900,375.4728799599963
São João da Ponte,3162401,375.92362917449867
Antônio Dias,3103009,376.01063009303704
Capitólio,3112802,376.14893353558693
Miradouro,3142106,376.42291048792606
Munhoz,3143807,376.7103023465482
Campanário,3110806,376.81234545712294
Alfredo Vasconcelos,3101631,377.08238013105574
Guaraciaba,3128204,377.8363705046242
Recreio,3154101,377.95183072567295
Santa Bárbara do Tugúrio,3157302,377.95254493897573
Toledo,3169109,378.4012758774854
Entre Folhas,3123858,378.6462005109418
Conquista,3118205,378.6734981155664
Barra Longa,3105707,378.740171956131
Ibertioga,3129400,378.741298136322
Cordisburgo,3118908,379.1580709751336
Natércia,3144409,379.2060043584238
Divinésia,3121902,379.34504653297535
Morro do Pilar,3143708,379.528823366779
Paiva,3146602,379.5416540716148
Goianá,3127388,379.6055796554881
Cana Verde,3111903,379.6485168992835
Felisburgo,3125606,379.67531889490715
Rio Vermelho,3156007,379.72648096343727
Pequi,3149606,379.9484600101464
Nova Módica,3144904,380.04280833934814
Limeira do Oeste,3138625,380.2191492388552
Pavão,3148509,380.26681886294864
Alto Caparaó,3102050,380.3221775273739
Mesquita,3141702,380.8249805143412
Bandeira do Sul,3105301,380.8284520143875
Nova Porteirinha,3145059,380.85622864060866
Ipuiúna,3131505,381.20912441955204
Simonésia,3167608,381.4016559652675
Divinolândia de Minas,3122207,381.5423685449364
Lajinha,3137700,381.9064353964005
Tupaciguara,3169604,382.1135733593527
Aracitaba,3103306,382.20040759466315
Vargem Alegre,3170578,382.29738231546764
Mercês,3141603,382.8720480279244
Rosário da Limeira,3156452,383.05752892780504
Dom Joaquim,3122603,383.6143102159323
Cristiano Otoni,3120409,383.6457161891925
Sardoá,3165503,384.0967243447154
São Pedro da União,3163904,384.54124099690773
Senhora dos Remédios,3166204,384.7172715650063
Leandro Ferreira,3138302,384.9429047634661
Dom Silvério,3122702,385.16963178077833
Lagoa Grande,3137536,385.29139015691857
Funilândia,3127206,385.33636534078045
Bueno Brandão,3109105,385.36546285071984
Queluzito,3153806,385.49937636673144
Piedade de Ponte Nova,3150208,385.6220275389245
Nova União,3136603,385.7057094798014
Ouro Fino,3146008,385.74850972369904
Jequitaí,3135605,385.7780985472181
Divino das Laranjeiras,3122108,385.9317871205013
Santo Antônio do Grama,3160108,386.29180519178385
Chácara,3115904,386.48775709329584
Felício dos Santos,3125408,386.58245794007394
Pocrane,3151909,387.1658721552985
Arapuá,3103801,387.4890116810885
Santo Antônio do Aventureiro,3160009,387.596567625824
Luminárias,3138708,387.7083355622593
Santana de Cataguases,3158409,387.8892540017808
Cuparaque,3120839,387.9743808245506
Virgolândia,3171907,388.07644500911147
Presidente Kubitschek,3153301,388.11564476537933
Datas,3121001,388.1774813859873
Desterro do Melo,3121506,389.06187767962854
Itaverava,3133907,389.7579862834525
Senador Firmino,3165701,389.86259023316927
Carvalhópolis,3114709,389.88716621894855
Caparaó,3112109,390.26553619649513
Maripá de Minas,3140209,390.42510631598793
Planura,3151602,390.4657716600858
Santa Bárbara do Leste,3157252,390.8339368162342
São Geraldo do Baixio,3161650,391.0012624048629
Cruzeiro da Fortaleza,3120706,391.2176067977059
Fortuna de Minas,3126406,391.3223903584715
Silveirânia,3167301,391.50178317073204
Jequeri,3135506,391.5468441705416
Joaquim Felício,3136405,391.5873412195026
Senador Amaral,3165578,391.8440955393013
Coluna,3116803,392.315571508588
São João da Mata,3162302,392.8344263575862
Augusto de Lima,3104809,393.0953411970203
Gonzaga,3127503,393.3062164055341
