ANO,COD_UF,NOME_UF,COD_MUN,NOME_MUN,VA_AGRO,VA_IND,VA_SERV,VA_ADM,VA_TOT,IMPOSTOS_INDIRETOS_LIQ_SUBSIDIOS,PIB,PIB_PER_CAPITA
2011,31,Minas Gerais,3137205,Lagoa da Prata,33336.556,231921.839,373952.335,110074.444,749285.174,104676.221,853961.395,18349.37
2011,31,Minas Gerais,3137304,Lagoa dos Patos,7056.827,2338.279,6711.649,12431.229,28537.984,1148.583,29686.567,7054.79
2011,31,Minas Gerais,3137403,Lagoa Dourada,27500.819,7175.247,31305.869,30933.288,96915.222,4541.877,101457.099,8237.83
2011,31,Minas Gerais,3137502,Lagoa Formosa,66024.933,10265.646,51753.034,42678.19,170721.803,6829.074,177550.877,10305.95
2011,31,Minas Gerais,3137536,Lagoa Grande,56532.283,14656.854,25570.884,22189.166,118949.186,5913.698,124862.884,14335.58
2011,31,Minas Gerais,3137601,Lagoa Santa,2148.751,290049.379,490180.329,147203.238,929581.697,167369.583,1096951.28,20448.34
2011,31,Minas Gerais,3137700,Lajinha,48937.782,10205.58,91327.996,50793.627,201264.985,18827.71,220092.696,11220.06
2011,31,Minas Gerais,3137809,Lambari,65212.13,26572.295,94977.896,47582.728,234345.049,14898.219,249243.268,12680.91
2011,31,Minas Gerais,3137908,Lamim,1835.213,1344.633,6897.843,9993.634,20071.323,956.66,21027.983,6109.23
2011,31,Minas Gerais,3138005,Laranjal,10059.073,4441.861,14305.03,17506.863,46312.828,2197.968,48510.796,7472.4
2011,31,Minas Gerais,3138104,Lassance,47853.609,3213.272,17953.258,19672.584,88692.723,4594.71,93287.433,14398.43
2011,31,Minas Gerais,3138203,Lavras,56985.229,335340.08,800606.724,244480.58,1437412.613,206371.512,1643784.124,17631.3
2011,31,Minas Gerais,3138302,Leandro Ferreira,5454.256,1467.921,7177.957,10014.682,24114.816,860.351,24975.167,7795.0
2011,31,Minas Gerais,3138351,Leme do Prado,2518.708,1709.531,7572.062,13883.864,25684.165,1085.572,26769.738,5565.43
2011,31,Minas Gerais,3138401,Leopoldina,40540.381,96751.569,326658.021,120370.195,584320.166,58752.455,643072.62,12557.56
2011,31,Minas Gerais,3138500,Liberdade,10868.665,5257.971,16233.707,14041.613,46401.956,2881.275,49283.231,9277.72
2011,31,Minas Gerais,3138609,Lima Duarte,22780.889,16169.372,56221.042,38650.624,133821.926,9527.534,143349.46,8858.03
2011,31,Minas Gerais,3138625,Limeira do Oeste,92502.369,21801.607,41232.042,21850.934,177386.952,8345.753,185732.705,26739.52
2011,31,Minas Gerais,3138658,Lontra,2129.288,1611.086,9918.664,20111.362,33770.4,1082.109,34852.509,4123.09
2011,31,Minas Gerais,3138674,Luisburgo,43391.342,3761.057,12324.367,16168.905,75645.67,1016.775,76662.445,12305.37
2011,31,Minas Gerais,3138682,Luislândia,3647.606,1602.113,8080.473,16084.323,29414.515,1261.429,30675.944,4776.7
2011,31,Minas Gerais,3138708,Luminárias,16096.612,2330.362,12885.657,14546.084,45858.715,1413.104,47271.818,8724.96
2011,31,Minas Gerais,3138807,Luz,44954.455,36281.764,131313.604,43643.114,256192.936,24410.77,280603.706,16000.67
2011,31,Minas Gerais,3138906,Machacalis,5801.175,2084.804,13479.26,16353.02,37718.258,1628.173,39346.432,5636.22
2011,31,Minas Gerais,3139003,Machado,99867.099,122158.568,341801.429,92354.096,656181.191,88077.411,744258.602,19092.86
2011,31,Minas Gerais,3139102,Madre de Deus de Minas,21652.523,4934.602,16290.702,13253.294,56131.121,2443.517,58574.638,11910.26
2011,31,Minas Gerais,3139201,Malacacheta,14098.888,8115.912,35489.388,45390.565,103094.753,5175.817,108270.57,5777.51
2011,31,Minas Gerais,3139250,Mamonas,2556.748,953.805,6323.893,15415.266,25249.712,813.095,26062.807,4113.45
2011,31,Minas Gerais,3139300,Manga,16141.53,6180.524,36642.727,47612.891,106577.672,4405.474,110983.146,5648.28
2011,31,Minas Gerais,3139409,Manhuaçu,159307.139,250509.269,696893.623,193510.765,1300220.797,144194.463,1444415.26,17936.36
2011,31,Minas Gerais,3139508,Manhumirim,48534.6,12699.242,148322.195,53501.673,263057.71,26988.143,290045.853,13498.67
2011,31,Minas Gerais,3139607,Mantena,19430.217,21379.381,113664.688,67461.849,221936.135,15560.083,237496.218,8754.01
2011,31,Minas Gerais,3139706,Maravilhas,10349.791,18698.703,25247.571,19561.362,73857.428,8378.615,82236.043,11366.42
2011,31,Minas Gerais,3139805,Mar de Espanha,8093.152,25794.178,36438.643,27633.47,97959.444,8252.281,106211.725,8970.58
2011,31,Minas Gerais,3139904,Maria da Fé,10441.085,9118.472,35372.546,34175.07,89107.174,4634.787,93741.961,6608.06
2011,31,Minas Gerais,3140001,Mariana,10447.41,4194096.363,1210494.438,183247.943,5598286.153,123251.031,5721537.184,104415.23
2011,31,Minas Gerais,3140100,Marilac,3047.683,1354.349,6955.314,13129.061,24486.406,872.018,25358.424,6031.98
2011,31,Minas Gerais,3140159,Mário Campos,7526.123,10709.178,31912.374,31431.449,81579.124,6094.381,87673.505,6544.75
2011,31,Minas Gerais,3140209,Maripá de Minas,4785.645,5237.657,8799.457,9240.428,28063.187,2017.308,30080.495,10731.54
2011,31,Minas Gerais,3140308,Marliéria,2409.353,1071.291,6843.427,12593.774,22917.845,971.626,23889.471,5957.47
2011,31,Minas Gerais,3140407,Marmelópolis,4673.317,797.811,5149.266,8770.59,19390.984,544.592,19935.577,6771.6
2011,31,Minas Gerais,3140506,Martinho Campos,33741.399,31726.773,60350.202,33883.08,159701.455,15150.839,174852.294,13798.32
2011,31,Minas Gerais,3140530,Martins Soares,56148.473,16766.56,25200.071,17994.716,116109.82,5123.033,121232.853,16634.58
2011,31,Minas Gerais,3140555,Mata Verde,4481.894,4083.996,9028.013,19537.942,37131.846,933.838,38065.684,4797.19
2011,31,Minas Gerais,3140605,Materlândia,5019.278,1205.234,6998.841,13164.154,26387.506,985.833,27373.34,5981.94
2011,31,Minas Gerais,3140704,Mateus Leme,20335.419,163886.687,137357.848,72873.17,394453.125,48400.583,442853.708,15736.96
2011,31,Minas Gerais,3140803,Matias Barbosa,2346.145,110694.614,203197.228,39937.442,356175.43,56495.055,412670.486,30520.71
2011,31,Minas Gerais,3140852,Matias Cardoso,35325.983,6130.968,13872.45,27627.805,82957.206,2170.262,85127.467,8441.0
2011,31,Minas Gerais,3140902,Matipó,38030.862,29471.678,81267.126,40219.12,188988.786,21612.207,210600.994,11869.53
2011,31,Minas Gerais,3141009,Mato Verde,6904.709,4651.91,32622.492,30040.859,74219.97,3785.28,78005.251,6168.37
2011,31,Minas Gerais,3141108,Matozinhos,9879.174,336393.882,206604.529,88413.488,641291.074,101671.563,742962.637,21663.88
2011,31,Minas Gerais,3141207,Matutina,12733.309,6914.009,11031.702,11178.865,41857.885,2120.167,43978.052,11708.75
2011,31,Minas Gerais,3141306,Medeiros,40522.637,3222.204,12499.985,11519.297,67764.123,1480.595,69244.718,19920.8
2011,31,Minas Gerais,3141405,Medina,15028.144,31350.26,46755.171,48523.408,141656.983,5581.802,147238.785,7018.39
2011,31,Minas Gerais,3141504,Mendes Pimentel,6267.234,1888.499,10004.819,17588.781,35749.331,1414.922,37164.254,5866.5
2011,31,Minas Gerais,3141603,Mercês,9835.748,6723.082,26153.234,23708.37,66420.434,3923.801,70344.235,6769.08
2011,31,Minas Gerais,3141702,Mesquita,2391.116,1755.157,8770.759,15716.804,28633.836,989.767,29623.603,4924.14
2011,31,Minas Gerais,3141801,Minas Novas,29796.59,8676.882,47962.543,68188.307,154624.322,5351.382,159975.704,5189.97
2011,31,Minas Gerais,3141900,Minduri,10969.735,2522.317,11040.517,11094.762,35627.332,1068.504,36695.836,9553.72
2011,31,Minas Gerais,3142007,Mirabela,4953.957,2988.276,22133.447,31429.432,61505.112,2971.9,64477.012,4929.44
2011,31,Minas Gerais,3142106,Miradouro,23434.593,11331.512,37546.374,26635.882,98948.361,6854.986,105803.347,10284.15
2011,31,Minas Gerais,3142205,Miraí,12634.288,55883.945,45673.122,33407.753,147599.108,7591.02,155190.128,11155.93
2011,31,Minas Gerais,3142254,Miravânia,2837.097,892.137,4995.215,13264.616,21989.065,799.235,22788.3,4978.87
2011,31,Minas Gerais,3142304,Moeda,2358.218,3089.938,13960.319,13280.149,32688.624,2459.396,35148.021,7468.77
2011,31,Minas Gerais,3142403,Moema,7370.42,2516.275,21750.543,18478.782,50116.021,3214.181,53330.202,7545.3
2011,31,Minas Gerais,3142502,Monjolos,6651.534,803.315,3559.566,7970.541,18984.956,418.705,19403.66,8278.01
2011,31,Minas Gerais,3142601,Monsenhor Paulo,27698.651,54782.146,37190.266,19538.973,139210.036,14885.108,154095.144,18785.22
2011,31,Minas Gerais,3142700,Montalvânia,9296.854,12875.281,32165.703,36779.628,91117.465,4609.194,95726.66,6079.81
2011,31,Minas Gerais,3142809,Monte Alegre de Minas,186271.572,17107.988,98603.969,51942.547,353926.076,16952.703,370878.779,18785.33
2011,31,Minas Gerais,3142908,Monte Azul,8073.206,6911.72,48123.933,51449.365,114558.224,6015.937,120574.161,5517.51
2011,31,Minas Gerais,3143005,Monte Belo,47773.354,31968.27,49322.405,31230.256,160294.286,13548.687,173842.973,13316.2
2011,31,Minas Gerais,3143104,Monte Carmelo,168478.969,78264.526,444872.24,110716.363,802332.097,105039.804,907371.902,19761.56
2011,31,Minas Gerais,3143153,Monte Formoso,1871.506,881.768,4090.789,11364.228,18208.292,419.422,18627.714,3984.54
2011,31,Minas Gerais,3143203,Monte Santo de Minas,65855.598,35149.738,106844.267,52305.04,260154.643,16853.05,277007.693,13044.25
2011,31,Minas Gerais,3143302,Montes Claros,154002.17,1276512.222,2629254.429,840083.753,4899852.574,561115.172,5460967.746,14915.18
2011,31,Minas Gerais,3143401,Monte Sião,29000.472,39792.234,133026.593,56197.194,258016.493,24045.24,282061.733,13159.55
2011,31,Minas Gerais,3143450,Montezuma,6000.474,1414.264,6921.032,18841.906,33177.677,746.849,33924.525,4503.45
2011,31,Minas Gerais,3143500,Morada Nova de Minas,41447.118,6840.984,29750.42,27424.17,105462.691,3971.317,109434.009,13176.88
2011,31,Minas Gerais,3143609,Morro da Garça,12492.386,1421.52,11593.895,9829.315,35337.116,2123.981,37461.097,14205.95
2011,31,Minas Gerais,3143708,Morro do Pilar,2404.095,1348.653,6123.678,10252.764,20129.189,2431.987,22561.176,6686.77
2011,31,Minas Gerais,3143807,Munhoz,4738.082,2053.851,13257.375,15380.719,35430.028,1388.47,36818.498,5912.72
2011,31,Minas Gerais,3143906,Muriaé,29266.815,215282.52,752831.993,250120.364,1247501.692,120940.329,1368442.021,13491.36
2011,31,Minas Gerais,3144003,Mutum,63778.057,27682.543,74312.643,61106.896,226880.139,13434.513,240314.652,9014.39
2011,31,Minas Gerais,3144102,Muzambinho,42184.966,29354.756,108727.684,48290.377,228557.782,18116.983,246674.765,12081.24
2011,31,Minas Gerais,3144201,Nacip Raydan,1944.418,806.869,4414.622,9594.258,16760.167,574.185,17334.352,5490.77
2011,31,Minas Gerais,3144300,Nanuque,38309.488,77280.79,194645.114,93396.14,403631.532,36745.224,440376.756,10800.43
2011,31,Minas Gerais,3144359,Naque,2399.217,2019.237,16989.89,16263.478,37671.823,2045.779,39717.602,6207.82
2011,31,Minas Gerais,3144375,Natalândia,5906.284,1125.493,6938.42,10983.246,24953.443,970.726,25924.17,7903.71
2011,31,Minas Gerais,3144409,Natércia,19837.659,3686.036,17613.584,13368.565,54505.845,2853.976,57359.821,12308.97
2011,31,Minas Gerais,3144508,Nazareno,18314.203,67003.785,25840.715,20007.983,131166.686,5601.191,136767.877,17076.77
2011,31,Minas Gerais,3144607,Nepomuceno,127213.851,17557.785,99859.476,60828.042,305459.155,14534.204,319993.359,12401.4
2011,31,Minas Gerais,3144656,Ninheira,9608.863,2813.003,10072.643,24745.685,47240.195,1325.394,48565.589,4930.02
2011,31,Minas Gerais,3144672,Nova Belém,14954.268,1590.586,5767.919,10100.792,32413.565,524.405,32937.97,8965.15
2011,31,Minas Gerais,3144706,Nova Era,4957.431,93145.163,96136.33,46591.919,240830.844,49529.201,290360.044,16581.58
2011,31,Minas Gerais,3144805,Nova Lima,126.331,4487442.279,1810589.616,308699.568,6606857.795,382952.354,6989810.148,84958.74
2011,31,Minas Gerais,3144904,Nova Módica,5442.245,1740.444,7167.592,12100.389,26450.67,857.3,27307.97,7249.26
2011,31,Minas Gerais,3145000,Nova Ponte,155767.718,266113.265,83553.741,41190.623,546625.347,20204.196,566829.543,43378.71
2011,31,Minas Gerais,3145059,Nova Porteirinha,20581.468,5109.528,16418.154,19140.711,61249.86,1741.531,62991.391,8513.5
2011,31,Minas Gerais,3145109,Nova Resende,72011.975,11190.633,67652.207,38506.726,189361.54,11241.087,200602.627,12951.3
2011,31,Minas Gerais,3145208,Nova Serrana,7506.812,477196.199,395000.814,188070.084,1067773.909,138272.767,1206046.675,15769.03
2011,31,Minas Gerais,3145307,Novo Cruzeiro,24554.272,7938.398,34110.801,63626.595,130230.065,4090.656,134320.721,4368.72
2011,31,Minas Gerais,3145356,Novo Oriente de Minas,3500.634,4830.777,12281.434,24803.12,45415.965,2121.331,47537.296,4585.0
2011,31,Minas Gerais,3145372,Novorizonte,1570.84,2347.522,6775.464,13004.921,23698.746,2112.372,25811.118,5171.53
2011,31,Minas Gerais,3145406,Olaria,1761.254,516.95,3392.575,7228.946,12899.726,421.68,13321.406,6827.99
2011,31,Minas Gerais,3145455,Olhos-d'Água,33482.32,4243.348,10234.982,16183.904,64144.554,3206.279,67350.833,12605.43
2011,31,Minas Gerais,3145505,Olímpio Noronha,7907.684,1283.931,7623.323,9070.057,25884.995,944.116,26829.112,10500.63
2011,31,Minas Gerais,3145604,Oliveira,52887.308,84626.481,219160.824,100428.23,457102.843,41631.267,498734.11,12582.54
2011,31,Minas Gerais,3145703,Oliveira Fortes,4949.242,1103.067,4577.645,7868.211,18498.166,627.831,19125.997,9013.19
2011,31,Minas Gerais,3145802,Onça de Pitangui,13299.758,1746.432,5420.489,9246.664,29713.342,796.571,30509.913,9967.3
2011,31,Minas Gerais,3145851,Oratórios,7456.609,2164.744,7217.471,13284.7,30123.523,999.627,31123.15,6910.11
2011,31,Minas Gerais,3145877,Orizânia,14128.938,2125.876,11320.964,18593.183,46168.962,1507.091,47676.053,6488.3
2011,31,Minas Gerais,3145901,Ouro Branco,4860.22,1328922.77,568450.697,114392.261,2016625.947,489988.926,2506614.873,70325.59
2011,31,Minas Gerais,3146008,Ouro Fino,55906.076,69381.861,226729.402,75508.71,427526.048,47144.772,474670.82,14957.8
2011,31,Minas Gerais,3146107,Ouro Preto,12218.305,3782453.579,1202797.542,228297.122,5225766.548,259393.415,5485159.963,77705.59
2011,31,Minas Gerais,3146206,Ouro Verde de Minas,4229.846,1898.596,6856.638,15191.855,28176.935,627.824,28804.759,4799.99
2011,31,Minas Gerais,3146255,Padre Carvalho,9183.747,1258.444,8031.474,15098.173,33571.838,1447.269,35019.107,5954.62
2011,31,Minas Gerais,3146305,Padre Paraíso,3551.288,6501.29,31521.583,43159.495,84733.656,3463.506,88197.162,4652.98
2011,31,Minas Gerais,3146404,Paineiras,9076.675,1944.844,11587.047,14591.872,37200.437,2179.849,39380.286,8540.51
2011,31,Minas Gerais,3146503,Pains,13345.491,123424.278,51099.256,23490.958,211359.983,28386.688,239746.671,29852.65
2011,31,Minas Gerais,3146552,Pai Pedro,5230.52,1149.571,4907.706,16018.849,27306.647,597.697,27904.344,4696.12
2011,31,Minas Gerais,3146602,Paiva,1122.118,503.729,3942.598,6423.797,11992.243,473.562,12465.805,8021.75
2011,31,Minas Gerais,3146701,Palma,6748.526,3485.312,14187.711,16050.795,40472.345,1710.997,42183.342,6446.11
2011,31,Minas Gerais,3146750,Palmópolis,4297.061,1345.849,6173.521,15536.857,27353.289,705.072,28058.36,4137.79
2011,31,Minas Gerais,3146909,Papagaios,26906.881,36978.145,58959.199,37857.581,160701.806,10510.427,171212.233,11967.86
2011,31,Minas Gerais,3147006,Paracatu,331411.035,733746.952,705638.638,230475.525,2001272.15,125020.039,2126292.189,24884.05
2011,31,Minas Gerais,3147105,Pará de Minas,69534.65,507708.96,716410.399,204436.696,1498090.706,226196.886,1724287.592,20267.61
2011,31,Minas Gerais,3147204,Paraguaçu,63819.533,58304.899,113276.147,49496.402,284896.98,25651.153,310548.133,15263.35
2011,31,Minas Gerais,3147303,Paraisópolis,11139.724,91881.322,109337.724,48576.501,260935.271,45658.023,306593.294,15703.41
2011,31,Minas Gerais,3147402,Paraopeba,19089.074,84847.16,121699.274,57139.252,282774.76,30380.885,313155.645,13776.59
2011,31,Minas Gerais,3147501,Passabém,1240.087,462.824,3017.675,6744.432,11465.018,520.023,11985.041,6836.87
2011,31,Minas Gerais,3147600,Passa Quatro,47151.813,59104.241,68703.965,39156.861,214116.88,18672.539,232789.418,14886.14
2011,31,Minas Gerais,3147709,Passa Tempo,15345.85,37211.196,31271.229,21188.98,105017.256,11921.099,116938.355,14302.64
2011,31,Minas Gerais,3147808,Passa Vinte,1487.787,954.079,4342.105,7482.642,14266.613,859.485,15126.098,7296.72
2011,31,Minas Gerais,3147907,Passos,132054.749,287261.354,813640.787,253115.272,1486072.162,145072.204,1631144.366,15246.19
2011,31,Minas Gerais,3147956,Patis,4975.557,1166.262,6125.977,14615.179,26882.976,743.249,27626.225,4923.58
2011,31,Minas Gerais,3148004,Patos de Minas,214819.901,390191.994,1169678.183,343883.664,2118573.742,223328.428,2341902.17,16745.93
2011,31,Minas Gerais,3148103,Patrocínio,265369.656,190497.395,756863.852,213618.327,1426349.229,154433.743,1580782.973,19002.54
2011,31,Minas Gerais,3148202,Patrocínio do Muriaé,2826.648,12248.835,16027.916,15071.957,46175.355,3989.586,50164.941,9429.5
2011,31,Minas Gerais,3148301,Paula Cândido,18346.394,7660.616,15535.631,21842.88,63385.521,2652.457,66037.978,7109.27
2011,31,Minas Gerais,3148400,Paulistas,5466.077,1479.604,6318.849,13327.896,26592.425,795.202,27387.627,5584.75
2011,31,Minas Gerais,3148509,Pavão,7878.026,3534.97,13335.259,20406.754,45155.009,2172.843,47327.852,5525.73
2011,31,Minas Gerais,3148608,Peçanha,33268.278,4403.181,32196.811,40866.579,110734.848,4675.182,115410.031,6684.24
2011,31,Minas Gerais,3148707,Pedra Azul,12914.905,38750.973,50266.79,57037.391,158970.059,6757.783,165727.842,6946.72
2011,31,Minas Gerais,3148756,Pedra Bonita,26954.219,4147.497,10202.683,18510.34,59814.739,2526.018,62340.757,9294.88
2011,31,Minas Gerais,3148806,Pedra do Anta,3262.37,1010.287,5155.413,10262.492,19690.562,719.292,20409.854,6142.0
2011,31,Minas Gerais,3148905,Pedra do Indaiá,9320.021,11651.454,11950.503,12113.819,45035.797,9669.482,54705.279,14099.3
2011,31,Minas Gerais,3149002,Pedra Dourada,7806.164,1921.689,4677.457,7720.473,22125.783,873.239,22999.022,10359.92
2011,31,Minas Gerais,3149101,Pedralva,34404.362,6129.377,30942.548,27516.862,98993.149,3132.692,102125.842,8938.02
2011,31,Minas Gerais,3149150,Pedras de Maria da Cruz,7700.401,1598.73,11332.211,25256.589,45887.93,1551.588,47439.518,4550.12
2011,31,Minas Gerais,3149200,Pedrinópolis,29160.663,4553.749,16971.043,12413.102,63098.557,1796.024,64894.581,18541.31
2011,31,Minas Gerais,3149309,Pedro Leopoldo,12049.089,648140.69,378570.196,157773.21,1196533.185,177075.705,1373608.89,23197.76
2011,31,Minas Gerais,3149408,Pedro Teixeira,2781.59,482.099,2895.561,6919.791,13079.042,403.874,13482.915,7553.45
2011,31,Minas Gerais,3149507,Pequeri,1083.641,6423.642,9426.454,10470.56,27404.297,2123.154,29527.451,9294.13
2011,31,Minas Gerais,3149606,Pequi,10747.333,1744.333,10073.969,12088.364,34653.999,1325.908,35979.907,8767.03
2011,31,Minas Gerais,3149705,Perdigão,8747.6,19971.266,27210.843,22143.899,78073.608,5806.916,83880.524,9158.26
2011,31,Minas Gerais,3149804,Perdizes,330815.783,28819.33,99218.406,41244.322,500097.84,11509.919,511607.76,35135.48
2011,31,Minas Gerais,3149903,Perdões,42865.046,68705.579,144683.054,49481.666,305735.344,28861.997,334597.341,16571.61
2011,31,Minas Gerais,3149952,Periquito,1932.513,3463.948,19681.599,20367.666,45445.726,3485.925,48931.651,6985.25
2011,31,Minas Gerais,3150000,Pescador,5358.849,1019.491,7487.265,11950.156,25815.762,1042.096,26857.858,6495.25
2011,31,Minas Gerais,3150109,Piau,7044.139,12763.568,6024.888,10076.118,35908.713,1083.223,36991.936,13075.98
2011,31,Minas Gerais,3150158,Piedade de Caratinga,15845.37,3332.161,11324.466,18473.097,48975.094,1203.802,50178.896,6925.05
2011,31,Minas Gerais,3150208,Piedade de Ponte Nova,9068.09,1998.56,10392.774,12409.865,33869.29,2884.09,36753.379,9041.42
2011,31,Minas Gerais,3150307,Piedade do Rio Grande,7795.388,16462.902,74312.11,12564.763,111135.164,20470.198,131605.362,28108.79
2011,31,Minas Gerais,3150406,Piedade dos Gerais,7627.963,2267.302,8709.566,12531.097,31135.928,1290.875,32426.803,6945.13
2011,31,Minas Gerais,3150505,Pimenta,30508.6,6355.274,38833.207,21089.756,96786.837,6679.162,103465.999,12514.03
2011,31,Minas Gerais,3150539,Pingo-d'Água,1502.351,1259.984,7007.237,13379.274,23148.847,2071.498,25220.345,5645.92
2011,31,Minas Gerais,3150570,Pintópolis,6143.541,1528.603,8306.738,18357.363,34336.244,1108.642,35444.886,4901.12
2011,31,Minas Gerais,3150604,Piracema,19310.531,4059.321,17676.853,15942.207,56988.912,2366.423,59355.335,9275.72
2011,31,Minas Gerais,3150703,Pirajuba,74760.688,54319.965,41338.356,14794.534,185213.544,14414.98,199628.524,41563.3
2011,31,Minas Gerais,3150802,Piranga,12335.394,4549.258,29030.387,39796.867,85711.906,3504.864,89216.77,5171.99
2011,31,Minas Gerais,3150901,Piranguçu,6162.945,7333.325,9075.655,13348.268,35920.193,1718.818,37639.011,7188.5
2011,31,Minas Gerais,3151008,Piranguinho,8310.314,5457.247,21754.712,19746.68,55268.954,3259.33,58528.284,7257.97
2011,31,Minas Gerais,3151107,Pirapetinga,3190.729,170772.832,83902.512,28245.661,286111.733,63765.198,349876.931,33674.39
2011,31,Minas Gerais,3151206,Pirapora,26711.472,594445.46,380419.543,143761.999,1145338.473,235144.077,1380482.55,25753.35
2011,31,Minas Gerais,3151305,Piraúba,10466.903,10370.986,31357.75,26695.007,78890.646,3763.769,82654.415,7624.24
2011,31,Minas Gerais,3151404,Pitangui,28859.634,54602.772,124520.544,57343.4,265326.351,24793.59,290119.942,11357.21
2011,31,Minas Gerais,3151503,Piumhi,117856.913,38626.774,345103.215,81811.035,583397.938,75929.372,659327.31,20526.36
2011,31,Minas Gerais,3151602,Planura,45758.304,235788.732,64658.686,29099.479,375305.201,13047.79,388352.992,36828.16
2011,31,Minas Gerais,3151701,Poço Fundo,65091.337,17044.34,72654.45,37729.211,192519.338,11466.027,203985.365,12731.58
2011,31,Minas Gerais,3151800,Poços de Caldas,39806.124,1103311.97,2027322.058,449614.404,3620054.557,632072.549,4252127.106,27660.43
2011,31,Minas Gerais,3151909,Pocrane,10110.742,2033.799,13390.936,21109.904,46645.381,2847.777,49493.158,5548.56
2011,31,Minas Gerais,3152006,Pompéu,91593.106,66116.563,149285.519,76228.949,383224.137,33133.986,416358.124,14192.25
2011,31,Minas Gerais,3152105,Ponte Nova,31463.188,269039.457,466105.157,148753.21,915361.012,101015.244,1016376.255,17660.44
2011,31,Minas Gerais,3152131,Ponto Chique,4904.266,1122.28,5889.748,11769.459,23685.754,805.051,24490.805,6136.51
2011,31,Minas Gerais,3152170,Ponto dos Volantes,3575.741,3108.822,20203.329,29440.504,56328.395,3022.645,59351.04,5202.58
2011,31,Minas Gerais,3152204,Porteirinha,22303.395,12451.767,69192.65,82641.673,186589.485,8616.019,195205.504,5190.67
2011,31,Minas Gerais,3152303,Porto Firme,12161.672,11572.846,16743.255,23136.653,63614.426,2316.888,65931.314,6285.16
2011,31,Minas Gerais,3152402,Poté,8198.505,5057.895,28444.787,39189.927,80891.114,4506.641,85397.755,5426.9
2011,31,Minas Gerais,3152501,Pouso Alegre,52426.188,829708.224,1764757.381,356071.083,3002962.876,585862.675,3588825.551,27096.72
2011,31,Minas Gerais,3152600,Pouso Alto,13882.226,27964.221,30065.935,17164.742,89077.124,8724.401,97801.525,15830.61
2011,31,Minas Gerais,3152709,Prados,9271.953,23074.837,23043.083,19901.463,75291.336,4865.143,80156.48,9492.71
2011,31,Minas Gerais,3152808,Prata,181887.205,81404.028,239509.585,66029.31,568830.129,52502.551,621332.68,23922.25
2011,31,Minas Gerais,3152907,Pratápolis,20095.936,27361.985,35530.087,22631.916,105619.924,13938.845,119558.77,13623.38
2011,31,Minas Gerais,3153004,Pratinha,31025.973,2780.34,12006.803,10886.357,56699.473,2103.464,58802.937,17846.11
2011,31,Minas Gerais,3153103,Presidente Bernardes,4500.492,1012.648,7197.102,14326.451,27036.693,808.019,27844.713,5049.82
2011,31,Minas Gerais,3153202,Presidente Juscelino,7464.565,4871.993,5963.527,11293.502,29593.586,1055.178,30648.764,7905.28
2011,31,Minas Gerais,3153301,Presidente Kubitschek,693.955,644.085,4577.104,9561.804,15476.948,578.237,16055.185,5424.05
2011,31,Minas Gerais,3153400,Presidente Olegário,143595.16,19484.446,74835.975,47893.841,285809.421,10262.088,296071.509,15884.52
2011,31,Minas Gerais,3153509,Alto Jequitibá,65968.298,7296.733,31512.872,20386.876,125164.78,4369.277,129534.058,15591.49
2011,31,Minas Gerais,3153608,Prudente de Morais,2177.716,26958.758,23424.669,24461.678,77022.821,8313.622,85336.443,8819.39
2011,31,Minas Gerais,3153707,Quartel Geral,11899.189,2981.617,6920.186,11048.928,32849.92,1145.944,33995.864,10224.32
2011,31,Minas Gerais,3153806,Queluzito,2675.054,971.923,4223.758,7446.571,15317.307,604.624,15921.931,8528.08
2011,31,Minas Gerais,3153905,Raposos,26.699,6604.169,30538.546,36711.033,73880.447,3313.084,77193.531,5005.09
2011,31,Minas Gerais,3154002,Raul Soares,40635.952,11122.268,71810.17,58096.456,181664.846,9488.515,191153.361,8037.39
2011,31,Minas Gerais,3154101,Recreio,6929.162,2489.993,22067.799,26145.988,57632.943,2465.851,60098.793,5830.31
2011,31,Minas Gerais,3154150,Reduto,26730.367,5273.06,19675.07,16979.737,68658.235,2406.093,71064.328,10736.41
2011,31,Minas Gerais,3154200,Resende Costa,12745.418,7411.557,32467.702,25622.327,78247.004,4660.997,82908.001,7565.98
2011,31,Minas Gerais,3154309,Resplendor,16575.122,37012.556,77385.096,44211.851,175184.625,14617.766,189802.39,11100.85
2011,31,Minas Gerais,3154408,Ressaquinha,11989.873,42053.466,23004.703,14481.737,91529.78,10458.86,101988.639,21594.04
2011,31,Minas Gerais,3154457,Riachinho,13044.551,2337.537,15777.83,20609.534,51769.452,2223.961,53993.413,6740.75
2011,31,Minas Gerais,3154507,Riacho dos Machados,10015.582,1726.417,7648.04,19290.852,38680.891,1109.762,39790.653,4250.68
2011,31,Minas Gerais,3154606,Ribeirão das Neves,2587.159,351860.342,794475.514,643687.831,1792610.846,223210.704,2015821.549,6725.48
2011,31,Minas Gerais,3154705,Ribeirão Vermelho,3936.615,4186.632,35321.045,10600.113,54044.404,5871.877,59916.281,15595.08
2011,31,Minas Gerais,3154804,Rio Acima,207.59,64166.611,87574.922,33892.974,185842.097,8735.79,194577.887,21149.77
2011,31,Minas Gerais,3154903,Rio Casca,13095.166,12799.625,58055.449,37650.78,121601.02,8392.654,129993.673,9206.35
