NOME_MUN,PROP_MENOS_DE_1_SM,PROP_1_A_2_SM,PROP_2_A_5_SM,PROP_5_A_10_SM,PROP_MAIS_DE_10_SM,ANO
Itamarandiba,0.4956036076833088,0.09687158005962489,0.03479376580248311,0.009245631910638137,0.0031699309407902184,2010
Itamarati de Minas,0.4148936170212766,0.2073104200763775,0.0878341516639389,0.012274959083469721,0.002182214948172395,2010
Itambacuri,0.4275419493977171,0.09105254852453842,0.04081847351533323,0.012519067908053232,0.004576297932775761,2010
Itambé do Mato Dentro,0.4945054945054945,0.10339660339660339,0.04095904095904096,0.007492507492507493,0.000999000999000999,2010
Itamogi,0.417107001321004,0.16732716864817263,0.0653896961690885,0.012109202994275649,0.0033025099075297227,2010
Itamonte,0.36045169798878995,0.20029673590504452,0.09042202439828552,0.022172766238048137,0.007088691064952192,2010
Itanhandu,0.33461005623013607,0.22263874174883871,0.09436883709559123,0.02713715263629696,0.011734984923804091,2010
Itanhomi,0.40358302982577027,0.11467664140171277,0.04537848213406832,0.011812186238803032,0.0053154838074613645,2010
Itaobim,0.4495132442834503,0.09021960606746661,0.040355444872085124,0.009508716323296355,0.0023205795788997056,2010
Itapagipe,0.26502754707672066,0.2184030918509991,0.11726009374229093,0.026807006002795824,0.009291999013239042,2010
Itapecerica,0.40797124431758114,0.18569616238503012,0.07490220953589175,0.016386510201924092,0.005920287556824189,2010
Itapeva,0.2976285638156142,0.2509992006394884,0.10511590727418066,0.019184652278177457,0.005462296829203304,2010
Itatiaiuçu,0.32905882352941174,0.20188235294117646,0.08988235294117647,0.011529411764705882,0.0032941176470588237,2010
Itaú de Minas,0.2694606190622127,0.21169169475942384,0.157447134538768,0.030263561140055163,0.0049800796812749,2010
Itaúna,0.2652305800916708,0.24028169390509535,0.1452166824796547,0.03267275132628653,0.011158178878302354,2010
Itaverava,0.42897669706180347,0.11732522796352583,0.030800405268490375,0.0034447821681864235,0.0016210739614994933,2010
Itinga,0.44376569037656904,0.07581589958158996,0.02518828451882845,0.004267782426778242,0.0010878661087866108,2010
Itueta,0.3955327139750939,0.1512156552678395,0.048823878236805694,0.011267048823878236,0.002174342755485274,2010
Ituiutaba,0.30607383416649064,0.21822854326550728,0.1297613180314018,0.03306813114600202,0.013107559435799948,2010
Itumirim,0.2971662938105891,0.16946308724832215,0.07531692766592095,0.01621923937360179,0.004660700969425802,2010
Iturama,0.2658329971762808,0.2127874142799516,0.15039666532203846,0.03217022993142396,0.01055533145085384,2010
Itutinga,0.3153756552125801,0.1473500291205591,0.07483983692486895,0.025917297612114153,0.009318578916715201,2010
Jaboticatubas,0.41713976750473103,0.15450121654501217,0.06427412814274128,0.017572316842389836,0.0062854825628548255,2010
Jacinto,0.5296075168836253,0.07262405794264461,0.03180972888323383,0.007634334931976118,0.0028384065772731723,2010
Jacuí,0.4291647438855561,0.17212736502076603,0.07183510229195508,0.019227811105983695,0.006306722042762652,2010
Jacutinga,0.2840572304547777,0.30546755237608586,0.10715380684721512,0.02621359223300971,0.007204905467552376,2010
Jaguaraçu,0.32684824902723736,0.21089494163424125,0.08249027237354085,0.015953307392996108,0.0038910505836575876,2010
Jaíba,0.4288132474701012,0.10115915363385465,0.03595216191352346,0.007286108555657774,0.0018767249310027599,2010
Jampruca,0.44386792452830187,0.10589622641509434,0.03207547169811321,0.007783018867924528,0.0014150943396226414,2010
Janaúba,0.4312987314218424,0.11304797759023677,0.056256356272414224,0.01507663211233429,0.005281281781362071,2010
Januária,0.38916474388555605,0.09292108906322104,0.04662667281956622,0.013234886940470697,0.0029533917858790954,2010
Japaraíba,0.3528347406513872,0.24909529553679133,0.09981905910735826,0.016284680337756333,0.0021109770808202654,2010
Japonvar,0.457000710732054,0.07405828002842928,0.01833688699360341,0.00255863539445629,0.0009950248756218905,2010
Jeceaba,0.3768146433831264,0.15527035556490637,0.06585314538186408,0.010519671786240269,0.0023143277929728594,2010
Jenipapo de Minas,0.3979557069846678,0.16831345826235095,0.027938671209540033,0.003747870528109029,0.0008517887563884157,2010
Jequeri,0.45131389488840895,0.09584233261339092,0.03446724262059035,0.007649388048956083,0.00206983441324694,2010
Jequitaí,0.47474452554744523,0.08978102189781022,0.03343065693430657,0.008905109489051094,0.001605839416058394,2010
Jequitibá,0.4432046418210221,0.1519750055791118,0.05021200624860522,0.0073644275831287655,0.00557911180540058,2010
Jequitinhonha,0.48195360927814435,0.07843431313737252,0.03689262147570486,0.01199760047990402,0.003149370125974805,2010
Jesuânia,0.4340567612687813,0.14762699737658003,0.06296207965657047,0.012640114476508467,0.005246839971380873,2010
Joaíma,0.45581852428138564,0.06125624436983048,0.029235934812873638,0.006879043485382033,0.0022930144951273444,2010
Joanésia,0.4107666527021366,0.11478843736908254,0.043359865940511104,0.006493506493506494,0.002304147465437788,2010
João Monlevade,0.2653204319169822,0.18210006388382494,0.14189999844185794,0.032534006450708176,0.008756758441234672,2010
João Pinheiro,0.3666631766307193,0.17202387184588,0.0780808292325411,0.016568945660140298,0.006360590514082295,2010
Joaquim Felício,0.4970108695652174,0.10135869565217391,0.03342391304347826,0.00923913043478261,0.004076086956521739,2010
Jordânia,0.5169442848937392,0.08098793796668581,0.035611717403790925,0.007696726019529006,0.0032165422171165996,2010
José Gonçalves de Minas,0.40069130550385534,0.15102366391917044,0.031906407870247275,0.0031906407870247273,0.0015953203935123637,2010
José Raydan,0.468851570964247,0.0866738894907909,0.027085590465872156,0.004875406283856988,0.001895991332611051,2010
Josenópolis,0.43758611187655,0.08569853954257371,0.02232019840176357,0.002755580049600441,0.0002755580049600441,2010
Nova União,0.4230930427493713,0.15150880134115674,0.055532271584241406,0.008172673931265717,0.002514668901927913,2010
Juatuba,0.27997861534349106,0.21999465383587277,0.08425554664528201,0.013793103448275862,0.0031007751937984496,2010
Juiz de Fora,0.2396671186410928,0.22282119803939637,0.14028320805304337,0.05509699897757241,0.026488773043016556,2010
Juramento,0.4704032027452102,0.0986559908492994,0.03174149270803546,0.002573634543894767,0.002287675150128682,2010
Juruaia,0.36329447160586686,0.251222264009026,0.0849943587814968,0.025072082236429736,0.010028832894571894,2010
Juvenília,0.3733877901977644,0.05352536543422184,0.022785898538263114,0.0025795356835769563,0.0008598452278589854,2010
Ladainha,0.421978507286913,0.061460326807007214,0.019873399087295747,0.0032386279994111584,0.001104077727071986,2010
Lagamar,0.36468301435406697,0.1819677033492823,0.08298444976076555,0.01839114832535885,0.007625598086124402,2010
Lagoa da Prata,0.30337135358837186,0.23384980316947612,0.12057131321287978,0.024351468658524274,0.007923690319975774,2010
Lagoa dos Patos,0.5391328828828829,0.0999436936936937,0.02956081081081081,0.0019707207207207205,0.0019707207207207205,2010
Lagoa Dourada,0.41943241943241943,0.13246753246753246,0.050793650793650794,0.009523809523809525,0.0026936026936026937,2010
Lagoa Formosa,0.38011344678011344,0.21207874541207875,0.08455121788455122,0.01761761761761762,0.008875542208875542,2010
Lagoa Grande,0.3969298245614035,0.1600877192982456,0.05482456140350877,0.015762061403508772,0.005482456140350877,2010
Lagoa Santa,0.26949178769591264,0.19725003868514712,0.12854521741052677,0.051992837721334305,0.024404801379401816,2010
Lajinha,0.43375603864734297,0.1403985507246377,0.06068840579710145,0.015157004830917874,0.005736714975845411,2010
Lambari,0.3778054862842893,0.16880418002612516,0.0848474052962831,0.02369077306733167,0.0076594228713929464,2010
Lamim,0.5214165261382799,0.1254637436762226,0.05463743676222597,0.005396290050590219,0.0016863406408094434,2010
Laranjal,0.4337140879196954,0.14762893734856353,0.07268951194184839,0.015922464520595363,0.007961232260297681,2010
Lassance,0.44740247735256056,0.12183398040303198,0.03919393603253836,0.007579959327047513,0.001294139397300795,2010
Lavras,0.2529754525167369,0.2139474336722043,0.1370195883957352,0.04662782048103149,0.020989337961815027,2010
Leandro Ferreira,0.4020356234096692,0.2300981461286805,0.0836059614685569,0.015630679752817157,0.0058160668847691745,2010
Leme do Prado,0.4222111055527764,0.13206603301650827,0.04202101050525263,0.0050025012506253125,0.0007503751875937969,2010
Leopoldina,0.3766786987422371,0.16931596529381432,0.08790888505257494,0.026119319328296302,0.008003945922919984,2010
Liberdade,0.4361476453118371,0.10818837505303351,0.047305897327110734,0.01591005515485787,0.005091217649554518,2010
Lima Duarte,0.43318398406941183,0.15809686366545764,0.06500248915439868,0.016570656425574284,0.00583173316264846,2010
Limeira do Oeste,0.2824887104867035,0.19936444221441713,0.1257735407258739,0.018899481518648602,0.0041813012209399565,2010
Lontra,0.4559300521788182,0.08263996615428007,0.02820476660555634,0.004794810322944577,0.0023974051614722887,2010
Luisburgo,0.4867358708189158,0.12283737024221453,0.04017685505574779,0.006343713956170703,0.0013456362937331796,2010
Luislândia,0.43672456575682383,0.06623401412483299,0.02004199274670739,0.003054017942355411,0.0011452567283832794,2010
Luminárias,0.42075916791764956,0.19622560583315463,0.061333905211237404,0.013296161269568948,0.00536135535063264,2010
Luz,0.3564732874467388,0.21481481481481482,0.09721402818747951,0.023271058669288757,0.008456243854473943,2010
Machacalis,0.48312308216842825,0.1033071939993181,0.0405727923627685,0.01039890896692806,0.002557108762359359,2010
Machado,0.3322631451417494,0.20362854373637024,0.09462078992003876,0.028592197722316453,0.008904773443179064,2010
Madre de Deus de Minas,0.415929203539823,0.12342803912435957,0.05938518863530508,0.016301816488122962,0.0037261294829995344,2010
Malacacheta,0.46923271714358067,0.09065586224360597,0.03614839199797417,0.00822993162826032,0.0018359078247657634,2010
Mamonas,0.4933429291111911,0.09517812162648434,0.016552716804605974,0.002338970852824757,0.0,2010
Manga,0.4000619770684847,0.06303067864889991,0.02838549736597459,0.007127362875735978,0.0027889680818097306,2010
Manhuaçu,0.35823342709727884,0.1723551798312249,0.08554581145925781,0.02609846718512613,0.008754644323771417,2010
Manhumirim,0.4115698829763745,0.15157871494811218,0.06430779421505851,0.019319938176197836,0.003919187458600133,2010
Mantena,0.41416309012875535,0.12824034334763948,0.05849785407725322,0.019313304721030045,0.0068669527896995704,2010
Maravilhas,0.42132982225148125,0.18910467412771562,0.06336405529953917,0.010697827518104016,0.0034562211981566822,2010
Mar de Espanha,0.4363301328678111,0.20318106876151681,0.08544273106391233,0.018426922703908447,0.004946173988943846,2010
Maria da Fé,0.3960209595546095,0.15015555919436713,0.05403635172752579,0.012280989028983134,0.0037661699688881613,2010
Mariana,0.29479594690532024,0.1738915302368608,0.11597788438784072,0.02643977368070047,0.009121614353634662,2010
Marilac,0.42260721385969896,0.10536779324055666,0.03606929849474581,0.0042601533655211585,0.0017040613462084636,2010
Mário Campos,0.29376075341845514,0.21660780584985964,0.0943584170968034,0.014398261342026623,0.005071085755682333,2010
Maripá de Minas,0.45739910313901344,0.17814920505503465,0.050958010599266204,0.01222992254382389,0.003261312678353037,2010
Marliéria,0.3891152502910361,0.16036088474970897,0.06635622817229336,0.00960419091967404,0.002328288707799767,2010
Marmelópolis,0.44401840490797545,0.10736196319018405,0.04409509202453988,0.00843558282208589,0.0019171779141104294,2010
Martinho Campos,0.35000919624793086,0.20930660290601436,0.0872723928637116,0.0170130586720618,0.005241861320581203,2010
Martins Soares,0.4654077540106952,0.1497326203208556,0.042112299465240643,0.0106951871657754,0.0030080213903743314,2010
Mata Verde,0.49742813918305595,0.06747352496217851,0.03313161875945537,0.004992435703479577,0.002118003025718608,2010
Materlândia,0.44023547478884056,0.07576145380087024,0.023035577169183516,0.0053749680061428206,0.0002559508574353724,2010
Mateus Leme,0.3193497862252889,0.22025144985818906,0.08800745036616857,0.01938788468865089,0.004995131863014858,2010
Matias Barbosa,0.31772518304103525,0.19810999489187808,0.09713945172824791,0.02639196322152222,0.0077473182359952325,2010
Matias Cardoso,0.4171515304831773,0.08095117632178092,0.023526435618517583,0.003794586390083481,0.0026562104730584366,2010
Matipó,0.44734485846132654,0.11150905709759626,0.0415317859356705,0.011364419037123768,0.004683518148632826,2010
Mato Verde,0.5473378157368708,0.08349990914046884,0.03398146465564238,0.005451571869889152,0.0016354715609667454,2010
Matozinhos,0.28850243534334913,0.21650545379707758,0.1165534746518488,0.01982575289840159,0.005247993414282774,2010
Matutina,0.36071964017991004,0.1970014992503748,0.07916041979010495,0.020089955022488757,0.00719640179910045,2010
Medeiros,0.32299393122049896,0.19824679703304113,0.09271746459878624,0.03202966958867161,0.015846257585974376,2010
Medina,0.4303588693624524,0.0794517431610078,0.03884433828129443,0.008929079224250697,0.0029005289199795256,2010
Mendes Pimentel,0.469302240845327,0.0903625432683549,0.035525596647841134,0.010748770267808344,0.0025505556567680817,2010
Mercês,0.5,0.10479770064116736,0.04045987176652664,0.010501879283661288,0.004974574397523767,2010
Mesquita,0.39346131914084775,0.13343470823037445,0.057023379585630106,0.010834442121269721,0.003231324843185706,2010
Minas Novas,0.4002903213150771,0.11856094785986111,0.03366157950488446,0.005139471929067441,0.0020400957275687553,2010
Minduri,0.34998495335540175,0.1281974119771291,0.06530243755642491,0.013842913030394222,0.0066205236232320195,2010
Mirabela,0.4697944026809166,0.0797029254596504,0.028892310479123266,0.0061588624218820755,0.0016302871116746671,2010
Miradouro,0.38786577787820586,0.1465371144503446,0.04880804428878093,0.014235679584227771,0.005197152864083155,2010
Miraí,0.4348590076144256,0.15563551167266337,0.05949292946196971,0.01497782612333696,0.005187850389088779,2010
Miravânia,0.4355663169222491,0.08716707021791767,0.01802528921172989,0.0026903416733925207,0.0010761366693570083,2010
Moeda,0.3945679012345679,0.17530864197530865,0.08222222222222222,0.017037037037037038,0.003950617283950617,2010
Moema,0.3883189940436797,0.23527465254798147,0.11250827266710788,0.023659827928524155,0.00628722700198544,2010
Monjolos,0.4927463731865933,0.10205102551275638,0.0335167583791896,0.010505252626313157,0.0030015007503751876,2010
Monsenhor Paulo,0.37225235512417926,0.2502141021981159,0.07893234370539537,0.015272623465600913,0.004282043962318013,2010
Montalvânia,0.43514896178152274,0.07545892266024677,0.034682515798976826,0.005792958170328017,0.0018055973517905506,2010
Monte Alegre de Minas,0.37397899649941657,0.2001750291715286,0.08413068844807468,0.01971995332555426,0.006126021003500583,2010
Monte Azul,0.520742130498228,0.07780904732124244,0.02954971857410882,0.007817385866166354,0.001459245361684386,2010
Monte Belo,0.36673050139275765,0.20134052924791088,0.07729805013927576,0.014188718662952645,0.004004178272980502,2010
Monte Carmelo,0.34930311385424834,0.2002377760352111,0.09242910985758733,0.0210457086484709,0.00677914653580553,2010
Monte Formoso,0.4263013698630137,0.06712328767123288,0.02219178082191781,0.0027397260273972603,0.0016438356164383563,2010
Monte Santo de Minas,0.4090321886101841,0.1995909139842825,0.06981375820863386,0.01679405748735063,0.006082463128431478,2010
Montes Claros,0.3232250222834454,0.1707770845150312,0.09172028198687303,0.029816060286848717,0.011817518839640224,2010
Monte Sião,0.31518250557580374,0.31115704727193605,0.11124408420823587,0.025675896208453463,0.007234945329924387,2010
Montezuma,0.472880805456317,0.09175056836635272,0.026144852224748296,0.0027606365703150373,0.0016239038648911985,2010
Morada Nova de Minas,0.38738232401292677,0.20036532246733174,0.07643670085710272,0.017282562877616973,0.007165940705353379,2010
Morro da Garça,0.43433895297249336,0.10248447204968944,0.029724933451641525,0.005323868677905945,0.003105590062111801,2010
Morro do Pilar,0.49153116531165314,0.127710027100271,0.03319783197831978,0.007452574525745257,0.0037262872628726286,2010
Munhoz,0.4049079754601227,0.16675962074735082,0.055400632087748654,0.008365867261572783,0.0033463469046291134,2010
Muriaé,0.3611256574303864,0.2003711208761185,0.1050294847567223,0.029279843355114864,0.009687848637326107,2010
Mutum,0.4309000396493238,0.13375038547953655,0.04643376360192079,0.01127802986915723,0.0042733160051103575,2010
Muzambinho,0.3407096954456552,0.1899972059234423,0.10477787091366303,0.030623079072366582,0.009946912545403743,2010
Nacip Raydan,0.5026315789473684,0.09285714285714286,0.04661654135338346,0.006766917293233083,0.005639097744360902,2010
Nanuque,0.40488099344601586,0.14208922616994366,0.06726457399103139,0.020323099919512477,0.007703805910083937,2010
Naque,0.35028988217692164,0.16308210211333457,0.06919768094258463,0.00878997568730129,0.0013091453151299795,2010
Natalândia,0.4225607544432354,0.1799056945955749,0.05730866884294523,0.010155966630395358,0.002176278563656148,2010
Natércia,0.4409772617319787,0.16134494436381228,0.06579583938074504,0.016690856313497822,0.005321722302854378,2010
Nazareno,0.40822877152028014,0.13291508608112051,0.05908958272541581,0.014590020426028597,0.004814706740589437,2010
Nepomuceno,0.4304316481932054,0.1501757231684239,0.056366585563665854,0.013697395692529512,0.005091466162025772,2010
Ninheira,0.4144449830344159,0.04871546291808047,0.013936015511391177,0.0016965584100824044,0.0002423654871546292,2010
Nova Belém,0.4448353054045411,0.07771026543012471,0.023984649824112567,0.003837543971858011,0.0012791813239526704,2010
Nova Era,0.3070076386582531,0.1556293590169379,0.10853537030886748,0.03062105612753238,0.00617734971770176,2010
Nova Lima,0.21027925061859315,0.2255920820077766,0.13849416755037117,0.048723930717568045,0.05449275362318841,2010
Nova Módica,0.45988805970149255,0.09483830845771145,0.0457089552238806,0.010883084577114429,0.003109452736318408,2010
Nova Ponte,0.26549902696691685,0.2285237698081735,0.13742933926420164,0.02882031322398295,0.008618293021962747,2010
Nova Porteirinha,0.49369340232858994,0.10494825355756791,0.027652005174644244,0.0038809831824062097,0.001131953428201811,2010
Nova Resende,0.40027531355154483,0.1549403487304986,0.07899969409605384,0.02317222392168859,0.005582747017436525,2010
Nova Serrana,0.23463641822046963,0.4241435827531928,0.10989403307206724,0.016130340944128005,0.0037810557746296024,2010
Novo Cruzeiro,0.4083252740167634,0.07172791747259832,0.02498388136686009,0.004795293359123146,0.0012491940683430046,2010
Novo Oriente de Minas,0.39386602098466506,0.0717168223221492,0.02398247434567047,0.003228410008071025,0.0011530035743110803,2010
Novorizonte,0.48711153938809926,0.09588051072030836,0.026017827029631416,0.0031317754757889667,0.0007227174174897615,2010
Olaria,0.4948921679909194,0.14074914869466515,0.04370034052213394,0.007945516458569807,0.0022701475595913734,2010
Olhos-d'Água,0.4572559981365013,0.11856510598648963,0.02585604472396925,0.002562310738411367,0.001397624039133473,2010
Olímpio Noronha,0.4290859972985142,0.13732552904097253,0.07023863124718595,0.010355695632597929,0.0018009905447996398,2010
Oliveira,0.39209585017593857,0.17271061738447668,0.08517753802309012,0.024747724430744175,0.008433419606246547,2010
Oliveira Fortes,0.4241119483315393,0.15016146393972013,0.05758880516684607,0.004843918191603875,0.002691065662002153,2010
Onça de Pitangui,0.426481909160893,0.16589684372594304,0.04503464203233257,0.011547344110854504,0.001924557351809084,2010
Oratórios,0.4201352757544225,0.17065556711758584,0.04656607700312175,0.005723204994797087,0.0028616024973985433,2010
Orizânia,0.4823161704227669,0.07336733015298569,0.02599111696002632,0.003454515545319954,0.0003290014805066623,2010
Ouro Branco,0.24311326310279396,0.1747039193875548,0.14499770987371588,0.04485375907871491,0.0196296538637702,2010
Ouro Fino,0.3441333525761293,0.23556790301630828,0.09629816712368307,0.02287487371915139,0.007901573098571223,2010
Ouro Preto,0.29322727496836326,0.18622117770802177,0.11282396831396782,0.028612750012325997,0.012342432658964288,2010
Ouro Verde de Minas,0.43846764589122667,0.08038904327113934,0.031758634378721715,0.004565303691941246,0.001389440254069075,2010
Padre Carvalho,0.4316749945687595,0.08298935476862916,0.022593960460569194,0.0021724961981316533,0.000651748859439496,2010
Padre Paraíso,0.40285457117140283,0.0696926835540697,0.02983155458402983,0.0054648321975054644,0.0010286742960010286,2010
Paineiras,0.394356005788712,0.19054510371442354,0.07742402315484805,0.016401350699469366,0.005065123010130246,2010
Pains,0.35763195435092726,0.21968616262482168,0.09757489300998573,0.02253922967189729,0.006562054208273894,2010
Pai Pedro,0.4459076175040519,0.053687196110210694,0.013573743922204213,0.002025931928687196,0.0002025931928687196,2010
Paiva,0.49324804548685147,0.14925373134328357,0.047619047619047616,0.008528784648187633,0.005685856432125089,2010
Palma,0.4507115584866366,0.12738632419298854,0.056751128080527596,0.017355085039916694,0.0064213814647691774,2010
Palmópolis,0.5031500085135365,0.06912991656734208,0.026732504682445087,0.0059594755661501785,0.000510812191384301,2010
Papagaios,0.41086186540731995,0.15854275594535336,0.04730983302411874,0.012143700455388767,0.0032045876201720357,2010
Paracatu,0.2910317683441102,0.18599943772842284,0.1029659825695811,0.027677818386280573,0.009938150126511105,2010
Pará de Minas,0.302083761456578,0.24409189922321317,0.11633992300631567,0.02633129204170263,0.00828846601728933,2010
Paraguaçu,0.3762314573660967,0.20456346959574226,0.08000226474917903,0.01885403691541162,0.004869210734911108,2010
Paraisópolis,0.3236167181192116,0.24240085490382332,0.08798385181667062,0.022085015435763477,0.005521253858940869,2010
Paraopeba,0.37438986395264306,0.19508775573787518,0.07472219337418216,0.01324125038944854,0.0038944854086613357,2010
Passabém,0.4868505452212957,0.13919178960872355,0.05708787684413085,0.013470173187940988,0.001924310455420141,2010
Passa Quatro,0.36120772589358396,0.18411899652186783,0.08118108488122548,0.020128764893065938,0.006660253089617405,2010
Passa Tempo,0.41175662683697295,0.1766240900975141,0.061530009614064005,0.010300782859497322,0.005631094629858536,2010
Passa Vinte,0.40340285400658615,0.16794731064763996,0.08287596048298573,0.017014270032930844,0.003293084522502744,2010
Passos,0.2629766777106477,0.23130643799129474,0.13662054180471642,0.03676996037159748,0.01409731696225557,2010
Patis,0.45897049321559336,0.07818220977816068,0.025414602627611457,0.0032306698255438293,0.0012922679302175318,2010
Patos de Minas,0.28579656247685964,0.22351305320838236,0.1242790498679458,0.037723895640154353,0.015254111781209632,2010
Patrocínio,0.2982217691697814,0.2219956960018122,0.10406048250084947,0.02739551478083588,0.010689206025597463,2010
Patrocínio do Muriaé,0.4214698950074995,0.19562888365116776,0.07242339832869081,0.01649882151274909,0.004071137775873152,2010
Paula Cândido,0.4674689732982324,0.09765576031089382,0.0378588441770089,0.011909239062304124,0.0025072082236429734,2010
Paulistas,0.48159883012429927,0.07969778211065075,0.03241530587375092,0.006336826712161832,0.0024372410431391664,2010
Pavão,0.43185256498418373,0.10081144271764544,0.030532251409709808,0.008939623160500619,0.0034383166001925457,2010
Peçanha,0.47562591533579746,0.10244786944696282,0.03856614826696422,0.011576818467117651,0.00327777390334054,2010
Pedra Azul,0.43243654050767594,0.08451132390940873,0.0392156862745098,0.011349242539393019,0.0027866443735116786,2010
Pedra Bonita,0.4546292880855773,0.08299520472150498,0.02397639247510144,0.0022132054592401327,0.0007377351530800443,2010
Pedra do Anta,0.47878787878787876,0.08047138047138047,0.03636363636363636,0.00404040404040404,0.00101010101010101,2010
Pedra do Indaiá,0.40518256772673733,0.21967020023557127,0.07567726737338044,0.009717314487632508,0.004122497055359246,2010
Pedra Dourada,0.4143468950749465,0.1183083511777302,0.05032119914346895,0.009100642398286937,0.0032119914346895075,2010
Pedralva,0.42170854271356784,0.1263316582914573,0.06050251256281407,0.013266331658291457,0.0037185929648241205,2010
Pedras de Maria da Cruz,0.4472361809045226,0.06953371508706323,0.01788009816524483,0.0033890382143274512,0.0010517704803085194,2010
Pedrinópolis,0.3022400534938148,0.22133065864259446,0.10799063858241391,0.025075225677031094,0.013373453694416584,2010
Pedro Leopoldo,0.28589653006751453,0.2220325011775789,0.12698225781127337,0.03114696184644371,0.011206625843931544,2010
Pedro Teixeira,0.3858064516129032,0.13419354838709677,0.04064516129032258,0.005161290322580645,0.0006451612903225806,2010
Pequeri,0.4115732368896926,0.1956600361663653,0.08354430379746836,0.017721518987341773,0.005786618444846293,2010
Pequi,0.3973453826602655,0.18610561988138943,0.06354137249364586,0.015532335498446766,0.005648121999435188,2010
Perdigão,0.2694547379565908,0.38565378507146636,0.11341979883536263,0.015881418740074114,0.0046320804658549495,2010
Perdizes,0.28345026826248454,0.2097399917457697,0.12678497730086669,0.028724721419727612,0.010647957078002476,2010
Perdões,0.34562133211782803,0.17856532391316735,0.08899777790439291,0.02387328357358555,0.005868611475129622,2010
Periquito,0.36295411905168,0.12229234180453692,0.04366365341975098,0.0066518847006651885,0.0010233668770254136,2010
Pescador,0.402773764807859,0.07570066454781856,0.03496099393238948,0.009534816527015313,0.002889338341519792,2010
Piau,0.4598888006354249,0.15250198570293885,0.04805401111993646,0.011914217633042097,0.005559968228752979,2010
Piedade de Caratinga,0.45827702702702705,0.11942567567567568,0.033783783783783786,0.00793918918918919,0.0032094594594594596,2010
Piedade de Ponte Nova,0.426453488372093,0.15465116279069768,0.04709302325581395,0.00872093023255814,0.0020348837209302325,2010
Piedade do Rio Grande,0.45340717553575727,0.12352516253310859,0.042379003130267275,0.010353960992053936,0.004334216229231881,2010
Piedade dos Gerais,0.4923267326732673,0.12945544554455446,0.04628712871287129,0.006930693069306931,0.0024752475247524753,2010
Pimenta,0.4090340514246004,0.19541348158443364,0.07157748436414177,0.01556636553161918,0.003613620569840167,2010
Pingo-d'Água,0.44929116684841874,0.09514721919302072,0.03544165757906216,0.0057251908396946565,0.0016357688113413304,2010
Pintópolis,0.4126956820918631,0.07741269568209186,0.019955272664717014,0.0013762257010149664,0.000860141063134354,2010
Piracema,0.4329697396199859,0.15745953553835326,0.047149894440534836,0.010731878958479943,0.0029908515130190006,2010
Pirajuba,0.2278609489977163,0.20603907637655416,0.18218726211621417,0.026135498604415122,0.007104795737122558,2010
Piranga,0.44112034891645086,0.08443505519967288,0.023919858252691835,0.006405887965108355,0.001362954886193267,2010
Piranguçu,0.4036131306455166,0.17492839832562238,0.06719541749283983,0.014540647719762063,0.006609385327164574,2010
Piranguinho,0.34932793756323166,0.18282988871224165,0.09119815002167943,0.01532013296719179,0.003902298019945079,2010
Pirapetinga,0.36160123511248343,0.20224966916629908,0.07598147331274813,0.016321129245699163,0.005734450816056462,2010
Pirapora,0.33137712570856953,0.16992330776925643,0.0893186617761476,0.02171835056129821,0.00766922307435812,2010
Piraúba,0.4600042211903757,0.1826720135078092,0.07387083157450401,0.01656817222456733,0.0029548332629801602,2010
Pitangui,0.3335649113056366,0.2103191144458339,0.09740169515075726,0.020471492751609466,0.005187346579593349,2010
Piumhi,0.3505866361425097,0.21616111031621119,0.10602375160967234,0.026291314923451138,0.009121476606095292,2010
Planura,0.26384439359267736,0.2516018306636156,0.1448512585812357,0.02917620137299771,0.008352402745995424,2010
Poço Fundo,0.3767970817538087,0.18539446391531364,0.08804806523138545,0.019383448966454473,0.00722408983620628,2010
Poços de Caldas,0.21441551934309025,0.2517555733377207,0.15800533963519972,0.04463905113037235,0.017940875131808223,2010
Pocrane,0.49619579000760844,0.10017752979964493,0.041973116916053765,0.007862033984275933,0.001394876997210246,2010
Pompéu,0.383529890199268,0.18483123220821474,0.07055713704758032,0.017893452623017485,0.0067100447336315575,2010
Ponte Nova,0.34791308175597263,0.18280043219016368,0.09366121093281043,0.028552563127776223,0.010464604425947417,2010
Ponto Chique,0.43054277828886844,0.0840233057344373,0.033731984053971174,0.003986507206378411,0.00030665440049064706,2010
Ponto dos Volantes,0.43765040472544303,0.07120980091883614,0.022642747757602274,0.0038284839203675345,0.0007656967840735069,2010
Porteirinha,0.4933751202407919,0.07800912278524219,0.026003040928414062,0.0059887671827970335,0.0018928227883451764,2010
Porto Firme,0.4864451246174027,0.10515959772627897,0.03060778312199388,0.006230870135548754,0.0019676432006996065,2010
Poté,0.46674801708358754,0.09266320927394753,0.03393837705918243,0.006711409395973154,0.0019829164124466137,2010
Pouso Alegre,0.2194774472126707,0.25453122389214766,0.150477966071884,0.043311552972007984,0.017623624803229238,2010
Pouso Alto,0.39558051077703316,0.1800398478536497,0.06991487049447564,0.015939141459880457,0.006882811084948379,2010
Prados,0.4463245492371706,0.15034674063800277,0.050208044382801666,0.013453536754507629,0.004299583911234397,2010
Prata,0.2981543472360445,0.24491088392291685,0.10436080702071836,0.027277662173165657,0.011716276124129196,2010
Pratápolis,0.3605188800410994,0.21076290778320061,0.10146416645260724,0.02132031852042127,0.006550218340611353,2010
