ANO,SIGLA_UF,COD_MUN,REMUNERACAO_DEZEMBRO,REMUNERACAO_MEDIA
2015,MG,3166600,1153.1228853754944,1131.0292805755396
2015,MG,3166709,1651.2078150406498,1610.342090492553
2015,MG,3166808,1709.4293989769815,1577.2661538461568
2015,MG,3166907,1240.8864380358532,1108.1905885100416
2015,MG,3166956,1255.1049583333343,1166.5736321839086
2015,MG,3167004,1648.9342801556427,1542.850931034483
2015,MG,3167103,1321.2374496336988,1602.5855322802188
2015,MG,3167202,2052.1519792463428,1785.888493587488
2015,MG,3167301,1526.1976833976835,1438.8298263888887
2015,MG,3167400,1466.4364937106907,1378.0173678590504
2015,MG,3167509,1510.9759198113202,1491.29970093458
2015,MG,3167608,1296.7694293732486,1305.4599593495902
2015,MG,3167707,1324.8628994082837,1308.701191626409
2015,MG,3167806,1360.0108044164037,1247.9012404580153
2015,MG,3167905,1326.9927392120067,1288.6634375000003
2015,MG,3168002,1275.8209322927635,1230.5852400925637
2015,MG,3168051,1078.3732762836182,1079.295386138614
2015,MG,3168101,2577.36761687171,2491.191212186228
2015,MG,3168200,1556.6140857142861,1458.4372052401748
2015,MG,3168309,1461.4276130198916,1496.1595605858854
2015,MG,3168408,1191.2089443535194,1220.4225450180045
2015,MG,3168507,1239.254070932923,1124.7046360153256
2015,MG,3168606,1512.0642568424273,1354.6559268875624
2015,MG,3168705,2157.9372938796164,1956.6501091342225
2015,MG,3168804,1306.7449831325298,1178.0708928571412
2015,MG,3168903,1749.0246705426352,1565.9386653252843
2015,MG,3169000,1433.4671856086045,1296.8580084646098
2015,MG,3169059,1323.4018518518517,1355.7786609686611
2015,MG,3169109,1186.5507074829927,2702.2787935656834
2015,MG,3169208,1322.6690163934436,1357.205554780181
2015,MG,3169307,1728.165363697782,1553.79747882257
2015,MG,3169356,1813.9102884773013,1633.3164384449246
2015,MG,3169406,1420.0192924920937,1332.6156219823115
2015,MG,3169505,1218.2832608695646,1077.6403648648652
2015,MG,3169604,1840.384152365009,1670.2001448863616
2015,MG,3169703,1633.9552676923088,1533.1945347786823
2015,MG,3169802,1240.4123870220162,1162.1888009991674
2015,MG,3169901,1546.279506085001,1396.0977419273447
2015,MG,3170008,1352.8026444159168,1296.8953136200723
2015,MG,3170057,1320.4807879377415,1252.7634359296483
2015,MG,3170107,2340.8078840160506,1963.495879655951
2015,MG,3170206,2282.176495734399,1888.786684781352
2015,MG,3170305,1278.9092452830196,1236.476826196473
2015,MG,3170404,1786.654644192535,1702.0930277567647
2015,MG,3170438,1757.8361319534272,1611.07754032258
2015,MG,3170479,1350.8519325842701,1308.8702564102553
2015,MG,3170503,1498.8941918665223,1414.3212686378563
2015,MG,3170529,1569.4332429245283,1389.5140292275548
2015,MG,3170578,1395.8035060449051,1291.437216624684
2015,MG,3170602,1578.885966666666,1445.9120469083157
2015,MG,3170651,1061.2393303571432,1013.0709665427513
2015,MG,3170701,1877.7965891048345,1654.163161254649
2015,MG,3170750,1628.0925042016802,1450.0424560570045
2015,MG,3170800,1565.6835887411996,1467.5838698955308
2015,MG,3170909,1328.484886922319,1338.9492041800659
2015,MG,3171006,1923.261071131446,1843.0726044647918
2015,MG,3171030,1252.4507422266815,1146.3112040374906
2015,MG,3171071,1172.3962518301619,1023.0094172297307
2015,MG,3171105,1698.605356083086,1550.5267156348368
2015,MG,3171154,1451.824444444445,1374.7002522935786
2015,MG,3171204,2273.887515022189,2170.1942353954873
2015,MG,3171303,2869.389500141471,2246.416171128602
2015,MG,3171402,1208.3123611111107,1498.1909960937496
2015,MG,3171501,2491.213365231262,2180.476187499998
2015,MG,3171600,1478.0096153846146,1425.1416817807096
2015,MG,3171709,1241.4956706281832,1170.7056883604496
2015,MG,3171808,1285.2477002827522,1250.889740973312
2015,MG,3171907,1406.6253947368423,1470.7452688172039
2015,MG,3172004,1463.4227719103228,1377.7942080605835
2015,MG,3172103,1315.5327807486628,1221.6434388646287
2015,MG,3172202,1435.9275000000002,1304.6624332344209
2016,MG,3100104,1453.4338093471756,1384.9657924026144
2016,MG,3100203,1546.497496299951,1428.1051052455737
2016,MG,3100302,1343.011704611793,1314.7432163482881
2016,MG,3100401,1364.5635238095235,1335.848223938223
2016,MG,3100500,1364.3564874551962,1368.9474386503061
2016,MG,3100609,1398.555732349844,1317.792012893981
2016,MG,3100708,2246.3981733021087,2000.2668918918912
2016,MG,3100807,1459.69692086331,1243.9726331658294
2016,MG,3100906,1589.8090649942983,1491.4277055214716
2016,MG,3101003,1360.0728453796896,1352.1108962868116
2016,MG,3101102,1627.822191950462,1613.9869321731367
2016,MG,3101201,1564.4676537585437,1473.5708163265322
2016,MG,3101300,1677.223866279069,1617.1079283887475
2016,MG,3101409,1652.0207940446664,1485.0707232704397
2016,MG,3101508,1618.1432277295162,1487.3882659954982
2016,MG,3101607,2327.1291286697315,1895.752310102065
2016,MG,3101631,1423.9888754534459,1376.5304605845881
2016,MG,3101706,1559.0457063048707,1432.777378908645
2016,MG,3101805,1415.3063895486941,1380.7540054995402
2016,MG,3101904,1645.8089090909073,1531.79842620943
2016,MG,3102001,1469.6727071473774,1289.9982507412137
2016,MG,3102050,1425.1447482014387,1412.2041616766467
2016,MG,3102100,1439.1688385598122,1446.5036601307188
2016,MG,3102209,1264.5123384615385,1301.6034793814426
2016,MG,3102308,1592.4459453952738,1561.2096098920251
2016,MG,3102407,1567.1706208425724,1611.006973913044
2016,MG,3102506,1443.713867276888,1438.6970383912237
2016,MG,3102605,1800.402166605094,1565.0973562989495
2016,MG,3102704,1273.4290476190477,1332.0524008810553
2016,MG,3102803,1477.9321551246537,1499.8795890985318
2016,MG,3102852,1442.709611398965,1363.1948057097552
2016,MG,3102902,1516.2409855951473,1453.5812253164543
2016,MG,3103009,1754.354062751408,1713.4262659698013
2016,MG,3103108,1674.0296391752581,1665.0716216216217
2016,MG,3103207,1352.3200733944957,1366.9547981366445
2016,MG,3103306,1614.820137614679,1630.6647950819684
2016,MG,3103405,1524.4214418022582,1419.9500628823907
2016,MG,3103504,1910.865943898905,1737.7578108576142
2016,MG,3103603,1439.6120843672468,1263.9990309278367
2016,MG,3103702,1442.7077148846954,1295.9185286103543
2016,MG,3103751,2711.8508732931095,2401.1429244897968
2016,MG,3103801,1744.07083076923,1637.463382949933
2016,MG,3103900,1423.8278599439786,1338.2091106870225
2016,MG,3104007,2400.5016291296392,2084.8620933275092
2016,MG,3104106,1901.791634046428,1640.9120911104087
2016,MG,3104205,2075.6682511129284,1945.217497653703
2016,MG,3104304,1553.485017321016,1418.5638285291955
2016,MG,3104403,1403.4637894736834,1336.9202536231883
2016,MG,3104452,1830.5266666666666,1770.2796575342468
2016,MG,3104502,1473.2290613718405,1440.7639546049747
2016,MG,3104601,1357.8059256390393,1252.377156827882
2016,MG,3104700,1605.456460093896,1552.7450190694105
2016,MG,3104809,1409.751252268602,1334.1816903225815
2016,MG,3104908,1466.751641291105,1387.8058456973279
2016,MG,3105004,1572.3244055944065,1521.8064300306455
2016,MG,3105103,1990.9307029117335,1810.691289105483
2016,MG,3105202,1457.8399484536092,1456.0183263598317
2016,MG,3105301,1329.7506745182022,1260.4436447876458
2016,MG,3105400,2177.536465201457,2026.1993096446681
2016,MG,3105509,1427.560392156862,1339.1773629629631
2016,MG,3105608,2012.5382952679442,1775.8594485009412
2016,MG,3105707,1458.5108834586467,1409.0688235294133
2016,MG,3105905,2279.7159778812625,2226.8101124114637
2016,MG,3106002,1921.3004623287648,1953.3857741935471
2016,MG,3106101,1477.0222526315786,1384.512558528428
2016,MG,3106200,3358.679174590759,2817.1771903125086
2016,MG,3106309,2684.2644943296523,2657.459526114363
2016,MG,3106408,1708.0365805877111,1682.675819783198
2016,MG,3106507,1786.3743485915495,1421.2620584329356
2016,MG,3106606,1312.0069113149834,1381.2541255605386
2016,MG,3106655,1253.5399999999997,1288.6790413223123
2016,MG,3106705,3080.3464526058415,2695.7227477405395
2016,MG,3106804,1455.7319879518068,1524.724060150375
2016,MG,3106903,1365.7484935437578,1244.55123677582
2016,MG,3107000,1511.5467441860476,1503.0721193415638
2016,MG,3107109,1548.1753845119663,1421.3521304232577
2016,MG,3107208,1322.5464666666671,1355.161441326532
2016,MG,3107307,1598.6580188552125,1449.1319296264949
2016,MG,3107406,1627.55762402318,1509.477532719344
2016,MG,3107505,1550.9935149572646,1466.8899439551647
2016,MG,3107604,1758.497130584191,1654.7155839822012
2016,MG,3107703,1296.2639822134392,1320.493488034809
2016,MG,3107802,1346.1218546637765,1282.2858048069927
2016,MG,3107901,1455.8583479212261,1349.8134466019408
2016,MG,3108008,1489.2753638253607,1332.875978470879
2016,MG,3108107,1434.719609120522,1425.2048488830492
2016,MG,3108206,1623.3399401794618,1530.664529855867
2016,MG,3108255,1451.5714342629487,1396.2800426742535
2016,MG,3108305,1594.4538635560239,1446.2193452866036
2016,MG,3108404,1469.653231265106,1353.310060313628
2016,MG,3108503,1442.4003944315548,1435.4800929368012
2016,MG,3108552,1722.7788650519026,1585.7621659430777
2016,MG,3108602,1531.6422417503577,1516.1134643665162
2016,MG,3108701,1379.9528059701493,1216.7834683544297
2016,MG,3108800,1682.6918817204291,1582.2419201520906
2016,MG,3108909,1537.9329443690651,1415.0515397350987
2016,MG,3109006,2221.6227813901355,2111.2520049315563
2016,MG,3109105,1533.474142997063,1455.6667921686756
2016,MG,3109204,1412.0437569676687,1424.359456244689
2016,MG,3109253,2103.8808211143687,1198.25595959596
2016,MG,3109303,1935.2766211146811,1883.5912951919543
2016,MG,3109402,1666.6220400464317,1552.2571657660785
2016,MG,3109451,1907.1107200929157,1793.6170411985006
2016,MG,3109501,1441.6951107226137,1333.0490258511982
2016,MG,3109600,1413.5270934959344,1386.1113970588235
2016,MG,3109709,1723.2739221064153,1473.5617789646672
2016,MG,3109808,2173.2723875968986,2149.113333333335
2016,MG,3109907,1490.9434877667893,1411.3239514802597
2016,MG,3110004,1774.6036804619798,1712.6288640047164
2016,MG,3110103,1437.9810098522173,1359.7705434782617
2016,MG,3110202,1437.0889635316707,1337.641957831325
2016,MG,3110301,2142.462083131946,1912.5114734121123
2016,MG,3110400,1664.6967253521118,1476.4987179487184
2016,MG,3110509,1745.7040772708533,1596.980161548538
2016,MG,3110608,1645.2903689815475,1536.3508579728223
2016,MG,3110707,1282.8125817555972,1240.6250870337492
2016,MG,3110806,1449.836414253897,1476.7875046904308
2016,MG,3110905,1449.6768383598783,1372.0794002089851
2016,MG,3111002,1448.1217725152515,1382.5586462689876
2016,MG,3111101,1744.0968738013066,1586.5416935672527
2016,MG,3111150,1304.6554313099036,1295.762197802199
2016,MG,3111200,1548.2218587396408,1468.0207261074647
2016,MG,3111309,1454.7412231620042,1516.798592524224
2016,MG,3111408,2312.3421717588785,2159.79759294266
2016,MG,3111507,1682.7694835262703,1581.2006116207942
2016,MG,3111606,1394.1590030060152,1303.7205795555587
2016,MG,3111705,1283.1093946731244,1201.497238938053
2016,MG,3111804,1736.1132299168985,1613.5240172955946
2016,MG,3111903,1427.9006574394464,1323.6028553459096
2016,MG,3112000,1465.5458145938492,1405.9649162393187
2016,MG,3112059,1333.6615450643783,1297.9256890459362
2016,MG,3112109,1536.5945697896755,1408.0714866760177
2016,MG,3112208,1415.4077122641504,1432.525605214152
2016,MG,3112307,1450.1138203837668,1360.1518128786154
2016,MG,3112406,1359.6204052936316,1294.2484820978345
2016,MG,3112505,1474.2053398058245,1347.4409036144568
2016,MG,3112604,1750.1551044176754,1843.018450985281
2016,MG,3112653,1303.1497302904559,1322.4403015075377
2016,MG,3112703,1557.0308903803134,1318.8023566407703
2016,MG,3112802,1624.9221795537098,1506.1450251256276
2016,MG,3112901,1201.839825673534,1281.0593179317918
2016,MG,3113008,1564.1394066147868,1528.1539417071474
2016,MG,3113107,1669.1695205479446,1638.7904310344836
2016,MG,3113206,1662.5821410166348,1618.893719480518
2016,MG,3113305,1507.0651781714491,1427.342871242709
2016,MG,3113404,1634.3870561333167,1495.0803210406493
2016,MG,3113503,1324.0203616813312,1301.086971659919
2016,MG,3113602,1466.5615992647058,1342.644761101743
2016,MG,3113701,1524.200506883605,1437.0351819675946
2016,MG,3113800,1612.1437308868503,1554.499432989691
2016,MG,3113909,1295.6160349978677,1226.0394175607616
2016,MG,3114006,1599.6755310150384,1451.8082290598309
2016,MG,3114105,1513.7496315062183,1346.2961459227447
2016,MG,3114204,1827.2505532333403,1612.2751148834009
2016,MG,3114303,1804.3684850097577,1653.29959560489
2016,MG,3114402,1528.7019086412556,1434.7236080548057
2016,MG,3114501,1532.4903034811055,1456.5701673829435
2016,MG,3114550,2045.6674341279797,1896.6322855879755
2016,MG,3114600,1624.071518518517,1478.8705441176467
2016,MG,3114709,1614.4048138957814,1514.967855787476
2016,MG,3114808,1632.1755069124424,1631.6884848484833
2016,MG,3114907,1644.411585365854,1469.7808901515145
2016,MG,3115003,1498.515749559083,1317.6706841216246
2016,MG,3115102,1644.2651877506382,1476.0891958302284
2016,MG,3115201,1504.87229299363,1424.2497354497355
2016,MG,3115300,1899.6862905800967,1697.2889022858647
2016,MG,3115359,1821.8425605095542,1829.4449253731352
2016,MG,3115409,1271.8179552715656,1291.043978494623
2016,MG,3115458,1250.8992738275335,1225.995809178743
2016,MG,3115474,1362.7385714285722,1412.3725252525248
2016,MG,3115508,1512.0055337318531,1442.410624061768
2016,MG,3115607,1657.334022346369,1664.2861682242985
2016,MG,3115706,1413.0726291079816,1301.9689238210374
2016,MG,3115805,1621.2567641325536,1593.764133828996
2016,MG,3115904,1882.5189408099675,1559.2462660944198
2016,MG,3116001,1344.4009456264766,1311.7837301587308
2016,MG,3116100,1376.0786155913954,1392.123062248995
2016,MG,3116159,1788.263405875953,1652.3220481927694
2016,MG,3116209,1403.5179009433969,1478.8416863406417
2016,MG,3116308,1360.8323642172531,1322.3239088729026
2016,MG,3116407,1613.3846480938412,1509.2232429614162
2016,MG,3116506,1453.0066159052446,1308.391130221132
2016,MG,3116605,1575.2804483967939,1495.8839503904458
2016,MG,3116704,1586.0224463937614,1389.4805921938103
2016,MG,3116803,1336.19829015544,1303.3132080536918
2016,MG,3116902,1518.7301883148261,1342.2630795625153
2016,MG,3117009,1572.7075271149663,1465.8168556701028
2016,MG,3117108,1521.0251234042564,1401.6388751345557
2016,MG,3117207,1635.183607843137,1438.5329084967318
2016,MG,3117306,2543.5928623629707,2176.3974959349584
2016,MG,3117405,1495.0060137457046,1508.8367195767216
2016,MG,3117504,3815.8011784511746,3346.7133689113207
2016,MG,3117603,2547.5269365079375,2349.448575174821
2016,MG,3117702,1319.768471596031,1192.6613432459649
2016,MG,3117801,1514.590644391411,1290.4445337620587
2016,MG,3117836,1468.02147826087,1486.7881818181802
2016,MG,3117876,3585.4423003966235,3062.1389278455413
2016,MG,3117900,1595.9204341736686,1500.0995781503536
2016,MG,3118007,2520.606286278383,2330.304159712802
2016,MG,3118106,1529.1024347826074,1460.2441911764702
2016,MG,3118205,2351.0959815078227,1952.8215885416712
2016,MG,3118304,1729.6550438992053,1610.5671131072509
2016,MG,3118403,1812.126182152715,1698.9262386652151
2016,MG,3118502,1889.3315032679734,1757.9777114427868
2016,MG,3118601,2344.0927041354616,2049.525608986189
2016,MG,3118700,1300.654321179211,1305.6431044629717
2016,MG,3118809,1394.7899139167894,1400.202055555559
2016,MG,3118908,1444.1739117647055,1483.551596091204
2016,MG,3119005,1343.9545472440943,1267.238155844157
2016,MG,3119104,1535.7315615086336,2327.081494105587
2016,MG,3119203,1441.8811039999991,1389.6593186813177
2016,MG,3119302,1694.893441708351,1616.3879268010185
2016,MG,3119401,1715.8660211836568,1572.625901692576
2016,MG,3119500,1332.6373862158637,1336.6114990328824
2016,MG,3119609,1483.0004398148142,1438.9451365187697
2016,MG,3119708,1527.3028018223224,1474.174374009508
2016,MG,3119807,1568.3434676006998,1387.6073611111108
2016,MG,3119906,1474.8522463768113,1557.070140056022
2016,MG,3119955,1788.4787345254485,1566.1329729729696
2016,MG,3120003,1324.749646017699,1304.8284029484016
2016,MG,3120102,1366.6002477477468,1353.8634339622633
2016,MG,3120151,1411.606150627615,1380.7367054908489
2016,MG,3120201,1205.231456034179,1142.1852938517163
2016,MG,3120300,1617.293562340966,1510.0972653061208
2016,MG,3120409,1420.1012599469493,1364.5936608863212
2016,MG,3120508,1460.1016381766399,1367.8954836956502
2016,MG,3120607,1434.3430851063827,1716.0766062176147
2016,MG,3120706,1744.5600000000002,1719.162035203521
2016,MG,3120805,1541.3390961986026,1472.172229430842
2016,MG,3120839,1353.93392857143,1307.7633164128574
2016,MG,3120870,1481.0829821073567,1387.0654815864025
2016,MG,3120904,1607.4974154880529,1500.5490473835623
2016,MG,3121001,1469.4777137546453,1443.3415654952066
2016,MG,3121100,1385.678650000001,1418.7612278978409
2016,MG,3121209,1589.8698083067097,1533.5554985754964
2016,MG,3121258,3200.2055013458958,2534.101610026516
2016,MG,3121308,1218.045356762513,1198.261983263597
2016,MG,3121407,1534.3038230088507,1687.5087243401747
2016,MG,3121506,1471.1245205479445,1571.4488470066538
2016,MG,3121605,2774.9177311118783,2310.1363735080263
2016,MG,3121704,1473.6955731225298,1391.286686746987
2016,MG,3121803,1244.8585619834735,1270.1287692307696
2016,MG,3121902,1392.1384497816607,1253.6048281249998
2016,MG,3122009,1470.2454551122207,1339.8698339317777
2016,MG,3122108,1330.9122669491521,1267.1690830449832
2016,MG,3122207,1591.435856031129,1279.2716799999998
2016,MG,3122306,1929.8646884522443,1719.0373094197469
2016,MG,3122355,1955.7051963350775,1585.4894390507018
2016,MG,3122405,1371.6505469845702,1280.2740289608157
2016,MG,3122454,1595.743844339623,1539.797087719299
2016,MG,3122470,1503.3039244186045,1474.1035491071427
2016,MG,3122504,1345.5913147410351,1332.6934575260793
2016,MG,3122603,1484.2960246913576,1547.4955279503104
2016,MG,3122702,1606.0379086294417,1433.7184848484856
2016,MG,3122801,1485.6451162790695,1308.5227392120073
2016,MG,3122900,1201.8852783725886,1125.2630041840994
2016,MG,3123007,1516.9957682528145,1466.8868533969014
2016,MG,3123106,1699.8047116736984,1634.4102004219417
2016,MG,3123205,1471.8866231951588,1354.958471045198
2016,MG,3123304,1270.9483775811213,1263.4210769230776
2016,MG,3123403,3656.661841004183,2728.087602339183
2016,MG,3123502,1550.827021276596,1479.5164553314114
2016,MG,3123528,1732.9556923076923,1553.1408345120217
2016,MG,3123601,1543.1488666666648,1417.581197332955
2016,MG,3123700,1236.0712674094714,1206.3048497409347
2016,MG,3123809,1323.716948051948,1457.788044579535
2016,MG,3123858,1168.2685611510792,1120.8440414507772
2016,MG,3123908,1512.819834474886,1432.3199144201951
2016,MG,3124005,1326.4896249413964,1287.7250981079198
2016,MG,3124104,1823.1628589282934,1715.060714364216
2016,MG,3124203,1395.2033878504662,1324.7464023760363
2016,MG,3124302,1320.7692505854832,1215.1466622621579
2016,MG,3124401,1524.912468152866,1450.6413068844797
2016,MG,3124500,1788.7107446068212,1701.1758175294715
2016,MG,3124609,1339.9410057471268,1356.3678997613358
2016,MG,3124708,1556.0104440154435,1486.4319908116381
2016,MG,3124807,1832.9834488315887,1685.4911629182664
2016,MG,3124906,1351.6620173680685,1308.4073708439905
2016,MG,3125002,1311.8078124999997,1307.7320000000004
2016,MG,3125101,2231.2762532200622,2011.486998481349
2016,MG,3125200,1699.8319926199251,1537.0685221674883
2016,MG,3125309,2553.5918131868134,1505.002781641168
2016,MG,3125408,1818.618333333334,1727.7035051546402
2016,MG,3125507,1279.9747540983599,1218.42901678657
2016,MG,3125606,1410.183480475382,1373.4493741496617
2016,MG,3125705,2024.7268090717314,1806.336398258974
2016,MG,3125804,1380.4811506849314,1263.9540042372876
2016,MG,3125903,1606.8544398340225,1759.344328722539
2016,MG,3125952,1456.1753382533832,1383.1998073555171
2016,MG,3126000,1470.7013743736584,1411.9219667590041
2016,MG,3126109,1739.0693206537615,1630.8200125613278
2016,MG,3126208,1567.3955859374998,1470.4990943396265
2016,MG,3126307,2117.723154875716,1750.1127757125166
2016,MG,3126406,1361.555582329318,1306.8519749216302
2016,MG,3126505,1554.2972853828305,1550.6578483245166
2016,MG,3126604,1292.2593707865174,1200.8065996649914
2016,MG,3126703,1398.401739130437,1384.267362817363
2016,MG,3126752,2081.240154738878,1870.5273590096283
2016,MG,3126802,1520.1541273100624,1404.8882871972328
2016,MG,3126901,1185.9919124643202,1200.0327307110417
2016,MG,3126950,1281.328818897637,1589.3009625668442
2016,MG,3127008,2432.6555561330606,2020.9076920108082
2016,MG,3127057,1295.9428930817614,1313.5022632794462
2016,MG,3127073,1306.8686350148355,1262.6613333333332
2016,MG,3127107,1990.5739136784089,1804.4468986998909
2016,MG,3127206,1412.7810533515737,1420.7807525773212
2016,MG,3127305,1315.8372655367223,6968.096988188965
2016,MG,3127339,1261.4277171215886,1274.7341346153848
2016,MG,3127354,1166.8236928104582,1203.8168489583331
2016,MG,3127370,1325.2829157175397,1256.032059925095
2016,MG,3127388,1665.7846863468621,1508.3435367545094
2016,MG,3127404,1596.5527564102574,1569.398492462313
2016,MG,3127503,1440.097772277228,1455.4997900763356
2016,MG,3127602,1461.8389144936325,1499.2453931544894
2016,MG,3127701,1907.1547068175967,1699.5923781212846
2016,MG,3127800,1486.8779301075258,1440.6432038834962
2016,MG,3127909,1264.280288461538,1429.3434075723835
2016,MG,3128006,1627.5185028936978,1534.1070106761572
2016,MG,3128105,1511.9496677585435,1377.0356492891003
2016,MG,3128204,1312.9237204058652,1240.3525000000036
2016,MG,3128253,1237.1387158469938,1278.6536647173496
2016,MG,3128303,1855.3659129122636,1591.0270002918003
2016,MG,3128402,1403.8278198713351,1297.9795196977882
2016,MG,3128501,1512.91063670412,1348.3273398328693
2016,MG,3128600,2278.017661290327,1776.9549343122105
2016,MG,3128709,1938.235562412747,1689.8532776296934
2016,MG,3128808,1436.2180270793037,1387.6378347768145
2016,MG,3128907,1584.3146895074935,1470.7819069767438
2016,MG,3129004,1390.6680261723002,1498.722985305487
2016,MG,3129103,1679.3289603283172,1616.2708832487297
2016,MG,3129202,1400.0946041055722,1254.4929496402858
2016,MG,3129301,1425.9361425576524,1440.6197145061735
2016,MG,3129400,1243.489291465377,1256.9079656538975
2016,MG,3129509,1850.7540248190346,1682.264371943367
2016,MG,3129608,1791.880967153284,1213.5125490196092
2016,MG,3129657,1449.842976744186,1509.7636286201023
2016,MG,3129707,1876.1800539568337,1625.1799140708924
2016,MG,3129806,2036.0690644840076,1883.0659173961808
2016,MG,3129905,1578.1757894736838,1484.7053514739223
2016,MG,3130002,1438.646033519554,1303.0365567010303
2016,MG,3130051,1522.247846481876,1412.446159527327
2016,MG,3130101,1664.004085932315,1571.9709826056849
2016,MG,3130200,1572.0247701736455,1492.9526140264866
2016,MG,3130309,1857.2331168831172,1717.0489229878406
2016,MG,3130408,2148.355881024098,1881.5781109022544
2016,MG,3130507,1284.0282920536645,1173.552824453553
2016,MG,3130556,1160.6959475806468,1167.509111374409
2016,MG,3130606,1374.0720670391072,1312.7256281050375
2016,MG,3130655,1356.441890660592,1172.2895744680854
2016,MG,3130705,2016.634284341979,1840.4731314623339
2016,MG,3130804,1542.5649623115578,1481.1986837606848
2016,MG,3130903,1573.7624122412226,1440.8612307197916
2016,MG,3131000,1753.538499095842,1645.9107498197534
2016,MG,3131109,1349.6414440825179,1284.8820253164552
2016,MG,3131158,1390.797327647479,1359.4252788649724
2016,MG,3131208,1409.1560943476413,1470.321016617793
2016,MG,3131307,2168.8136654970367,2007.4017478073788
2016,MG,3131406,1439.2870624048717,1420.328674846626
2016,MG,3131505,1600.7833697234353,1459.207995520715
2016,MG,3131604,1868.6905309734504,1638.9515561066323
2016,MG,3131703,2513.958918521746,2240.847100208866
2016,MG,3131802,1404.237956777996,1388.3348864526242
2016,MG,3131901,2316.99288765228,2100.3912041248004
2016,MG,3132008,1662.2551020408157,1501.0598917322825
2016,MG,3132107,1490.7168434217142,1386.2437694704045
2016,MG,3132206,1489.5349514200307,1414.2512751495353
2016,MG,3132305,1580.145718654433,1566.8737813211865
2016,MG,3132404,2593.9497507029905,2162.774295238098
2016,MG,3132503,1372.4405491084099,1303.5826323784709
2016,MG,3132602,1537.5331288343555,1434.1743672839505
2016,MG,3132701,1517.8954545454558,1399.2833386889454
2016,MG,3132800,1399.1337916666669,1387.2333227848092
2016,MG,3132909,1456.2256432360737,1372.4960871478904
2016,MG,3133006,2311.6489072301088,1854.4764272412879
2016,MG,3133105,1594.1162382075486,1504.7284218343787
2016,MG,3133204,1329.4890681003596,1276.9260724234018
2016,MG,3133303,1501.7184775086507,1433.3903517422716
2016,MG,3133402,2169.828910821294,2013.65284084585
2016,MG,3133501,1694.3570671378102,1492.1704896907208
2016,MG,3133600,1750.7894059405949,1640.7801996879869
2016,MG,3133709,2835.4993954248334,2807.502867285636
2016,MG,3133758,2115.06876301673,2098.195494938133
2016,MG,3133808,2037.1825988700612,1903.394304210994
2016,MG,3133907,1343.6609480812633,1405.8632500000015
2016,MG,3134004,1812.520817610064,1583.3027105666142
2016,MG,3134103,1515.5773206751066,1438.615603305786
2016,MG,3134202,1939.181053178839,1793.9569837361648
2016,MG,3134301,1500.1196162528206,1489.108313659359
2016,MG,3134400,2427.2008662489825,2216.721204167757
2016,MG,3134509,1589.2872972972984,1529.5185645161282
2016,MG,3134608,1681.2825750242002,1589.628685410331
2016,MG,3134707,1525.7064369158898,1373.339940476191
2016,MG,3134806,1501.2821840242668,1309.888180169286
2016,MG,3134905,1571.2948370170168,1473.5048584465403
2016,MG,3135001,1545.3610909090917,1417.0885323110629
2016,MG,3135050,1688.1722869538266,1506.4430995734022
2016,MG,3135076,1459.658177339901,1435.3163967611313
2016,MG,3135100,1530.2165419073983,1449.4325417631974
2016,MG,3135209,1642.1683261318801,1527.5211050724602
2016,MG,3135308,1483.2939925834366,1410.0363440860197
2016,MG,3135357,1329.8686842105271,1384.6064275256247
2016,MG,3135407,4695.674330137339,3874.2499691426037
2016,MG,3135456,1380.2607547169832,1420.9788514851496
2016,MG,3135506,1553.4282951070334,1389.4785848563968
2016,MG,3135605,1579.817061994609,1485.1619664902996
2016,MG,3135704,1435.8979898989899,1397.8323809523808
2016,MG,3135803,1511.3364005876592,1428.477922028766
2016,MG,3135902,1266.3967692307697,1170.2014585519428
2016,MG,3136009,1369.0359256055349,1357.7737937743177
2016,MG,3136108,1408.878093645484,1441.4992054794513
2016,MG,3136207,1970.117586206893,1891.7848162281616
2016,MG,3136306,2234.3319001919504,1687.5686003521096
2016,MG,3136405,1467.443275862069,1516.76853097345
2016,MG,3136504,1222.0756823821346,1179.4209300265723
2016,MG,3136520,1611.7356250000003,1392.9238228438232
2016,MG,3136553,1324.7351473136923,1181.7483122362855
2016,MG,3136579,1663.902608695652,1545.5764705882343
2016,MG,3136603,1442.2828976377937,1399.3176616915414
2016,MG,3136652,2328.7805624238194,2092.9931839139376
2016,MG,3136702,2312.6088790945323,1984.977125547272
2016,MG,3136801,1074.7611737089203,1370.606847014924
2016,MG,3136900,1302.9485848214265,1234.077454764775
2016,MG,3136959,1257.4462650602413,1340.1634205607486
2016,MG,3137007,1608.5427404921707,1482.603258928571
2016,MG,3137106,1864.2892260692495,1691.544867762689
2016,MG,3137205,1990.2087049059141,1807.435239732111
2016,MG,3137304,1473.7114357682613,1548.5007448789568
2016,MG,3137403,1407.34317180617,1386.1216022668727
2016,MG,3137502,1629.3480383241322,1582.6060489510498
2016,MG,3137536,1449.2109427880755,1334.5773591923487
2016,MG,3137601,2472.16807002618,2174.842711614607
2016,MG,3137700,1680.0743761814738,1532.2076050700468
2016,MG,3137809,1560.1086439474623,1496.807596859965
2016,MG,3137908,1863.2753846153844,1582.1115433403818
2016,MG,3138005,1490.2576092544996,1555.6607425265195
