NOME_MUN,ANO,POP,POP_RURAL,PROPORCAO_DA_POP_RURAL,COD_MUN
Cristais,2010,,2441.0,0.21515138160504166,3120201.0
Cristais,2011,11422.0,,,3120201.0
Cristais,2012,11553.0,,,3120201.0
Cristais,2013,12046.0,,,3120201.0
Cristais,2014,12185.0,,,3120201.0
Cristais,2015,12317.0,,,3120201.0
Cristais,2016,12444.0,,,3120201.0
Cristais,2017,12564.0,,,3120201.0
Cristais,2018,12660.0,,,3120201.0
Cristais,2019,12798.0,,,3120201.0
Cristais,2020,12931.0,,,3120201.0
Cristais,2021,13060.0,,,3120201.0
Cristiano Otoni,2002,5050.0,,,3120409.0
Cristiano Otoni,2003,5118.0,,,3120409.0
Cristiano Otoni,2004,5260.0,,,3120409.0
Cristiano Otoni,2005,5338.0,,,3120409.0
Cristiano Otoni,2006,5416.0,,,3120409.0
Cristiano Otoni,2008,5031.0,,,3120409.0
Cristiano Otoni,2009,5039.0,,,3120409.0
Cristiano Otoni,2010,,851.0,0.16928585637557192,3120409.0
Cristiano Otoni,2011,5015.0,,,3120409.0
Cristiano Otoni,2012,5023.0,,,3120409.0
Cristiano Otoni,2013,5182.0,,,3120409.0
Cristiano Otoni,2014,5193.0,,,3120409.0
Cristiano Otoni,2015,5204.0,,,3120409.0
Cristiano Otoni,2016,5215.0,,,3120409.0
Cristiano Otoni,2017,5225.0,,,3120409.0
Cristiano Otoni,2018,5145.0,,,3120409.0
Cristiano Otoni,2019,5150.0,,,3120409.0
Cristiano Otoni,2020,5156.0,,,3120409.0
Cristiano Otoni,2021,5161.0,,,3120409.0
Cristina,2002,10411.0,,,3120508.0
Cristina,2003,10444.0,,,3120508.0
Cristina,2004,10514.0,,,3120508.0
Cristina,2005,10553.0,,,3120508.0
Cristina,2006,10592.0,,,3120508.0
Cristina,2008,11381.0,,,3120508.0
Cristina,2009,11478.0,,,3120508.0
Cristina,2010,,4255.0,0.3925457816319941,3120508.0
Cristina,2011,10201.0,,,3120508.0
Cristina,2012,10191.0,,,3120508.0
Cristina,2013,10486.0,,,3120508.0
Cristina,2014,10485.0,,,3120508.0
Cristina,2015,10484.0,,,3120508.0
Cristina,2016,10483.0,,,3120508.0
Cristina,2017,10482.0,,,3120508.0
Cristina,2018,10258.0,,,3120508.0
Cristina,2019,10242.0,,,3120508.0
Cristina,2020,10226.0,,,3120508.0
Cristina,2021,10211.0,,,3120508.0
Cristália,2002,5705.0,,,3120300.0
Cristália,2003,5762.0,,,3120300.0
Cristália,2004,5881.0,,,3120300.0
Cristália,2005,5946.0,,,3120300.0
Cristália,2006,6012.0,,,3120300.0
Cristália,2008,5930.0,,,3120300.0
Cristália,2009,5961.0,,,3120300.0
Cristália,2010,,2707.0,0.4613549211759693,3120300.0
Cristália,2011,5774.0,,,3120300.0
Cristália,2012,5787.0,,,3120300.0
Cristália,2013,5976.0,,,3120300.0
Cristália,2014,5993.0,,,3120300.0
Cristália,2015,6010.0,,,3120300.0
Cristália,2016,6026.0,,,3120300.0
Cristália,2017,6042.0,,,3120300.0
Cristália,2018,5960.0,,,3120300.0
Cristália,2019,5971.0,,,3120300.0
Cristália,2020,5982.0,,,3120300.0
Cristália,2021,5992.0,,,3120300.0
Crisólita,2002,5338.0,,,3120151.0
Crisólita,2003,5356.0,,,3120151.0
Crisólita,2004,5395.0,,,3120151.0
Crisólita,2005,5416.0,,,3120151.0
Crisólita,2006,5438.0,,,3120151.0
Crisólita,2008,5885.0,,,3120151.0
Crisólita,2009,5941.0,,,3120151.0
Crisólita,2010,,2558.0,0.4247052963639382,3120151.0
Crisólita,2011,6105.0,,,3120151.0
Crisólita,2012,6161.0,,,3120151.0
Crisólita,2013,6408.0,,,3120151.0
Crisólita,2014,6467.0,,,3120151.0
Crisólita,2015,6525.0,,,3120151.0
Crisólita,2016,6579.0,,,3120151.0
Crisólita,2017,6631.0,,,3120151.0
Crisólita,2018,6646.0,,,3120151.0
Crisólita,2019,6704.0,,,3120151.0
Crisólita,2020,6760.0,,,3120151.0
Crisólita,2021,6814.0,,,3120151.0
Crucilândia,2002,4456.0,,,3120607.0
Crucilândia,2003,4446.0,,,3120607.0
Crucilândia,2004,4425.0,,,3120607.0
Crucilândia,2005,4413.0,,,3120607.0
Crucilândia,2006,4402.0,,,3120607.0
Crucilândia,2008,4752.0,,,3120607.0
Crucilândia,2009,4776.0,,,3120607.0
Crucilândia,2010,,1778.0,0.37216117216117217,3120607.0
Crucilândia,2011,4779.0,,,3120607.0
Crucilândia,2012,4800.0,,,3120607.0
Crucilândia,2013,4966.0,,,3120607.0
Crucilândia,2014,4991.0,,,3120607.0
Crucilândia,2015,5014.0,,,3120607.0
Crucilândia,2016,5036.0,,,3120607.0
Crucilândia,2017,5057.0,,,3120607.0
Crucilândia,2018,5014.0,,,3120607.0
Crucilândia,2019,5034.0,,,3120607.0
Crucilândia,2020,5054.0,,,3120607.0
Crucilândia,2021,5072.0,,,3120607.0
Cruzeiro da Fortaleza,2002,3857.0,,,3120706.0
Cruzeiro da Fortaleza,2003,3921.0,,,3120706.0
Cruzeiro da Fortaleza,2004,4055.0,,,3120706.0
Cruzeiro da Fortaleza,2005,4128.0,,,3120706.0
Cruzeiro da Fortaleza,2006,4202.0,,,3120706.0
Cruzeiro da Fortaleza,2008,3884.0,,,3120706.0
Cruzeiro da Fortaleza,2009,3897.0,,,3120706.0
Cruzeiro da Fortaleza,2010,,573.0,0.14602446483180428,3120706.0
Cruzeiro da Fortaleza,2011,3951.0,,,3120706.0
Cruzeiro da Fortaleza,2012,3967.0,,,3120706.0
Cruzeiro da Fortaleza,2013,4103.0,,,3120706.0
Cruzeiro da Fortaleza,2014,4122.0,,,3120706.0
Cruzeiro da Fortaleza,2015,4140.0,,,3120706.0
Cruzeiro da Fortaleza,2016,4158.0,,,3120706.0
Cruzeiro da Fortaleza,2017,4174.0,,,3120706.0
Cruzeiro da Fortaleza,2018,4134.0,,,3120706.0
Cruzeiro da Fortaleza,2019,3626.0,,,3120706.0
Cruzeiro da Fortaleza,2020,3639.0,,,3120706.0
Cruzeiro da Fortaleza,2021,3651.0,,,3120706.0
Cruzília,2002,14205.0,,,3120805.0
Cruzília,2003,14409.0,,,3120805.0
Cruzília,2004,14838.0,,,3120805.0
Cruzília,2005,15075.0,,,3120805.0
Cruzília,2006,15310.0,,,3120805.0
Cruzília,2008,15236.0,,,3120805.0
Cruzília,2009,15373.0,,,3120805.0
Cruzília,2010,,1305.0,0.0869188757159984,3120805.0
Cruzília,2011,14655.0,,,3120805.0
Cruzília,2012,14716.0,,,3120805.0
Cruzília,2013,15227.0,,,3120805.0
Cruzília,2014,15299.0,,,3120805.0
Cruzília,2015,15369.0,,,3120805.0
Cruzília,2016,15435.0,,,3120805.0
Cruzília,2017,15497.0,,,3120805.0
Cruzília,2018,15358.0,,,3120805.0
Cruzília,2019,15417.0,,,3120805.0
Cruzília,2020,15474.0,,,3120805.0
Cruzília,2021,15529.0,,,3120805.0
Cuparaque,2002,4353.0,,,3120839.0
Cuparaque,2003,4346.0,,,3120839.0
Cuparaque,2004,4333.0,,,3120839.0
Cuparaque,2005,4325.0,,,3120839.0
Cuparaque,2006,4317.0,,,3120839.0
Cuparaque,2008,4547.0,,,3120839.0
Cuparaque,2009,4561.0,,,3120839.0
Cuparaque,2010,,795.0,0.17159507878264624,3120839.0
Cuparaque,2011,4705.0,,,3120839.0
Cuparaque,2012,4728.0,,,3120839.0
Cuparaque,2013,4895.0,,,3120839.0
Cuparaque,2014,4922.0,,,3120839.0
Cuparaque,2015,4947.0,,,3120839.0
Cuparaque,2016,4972.0,,,3120839.0
Cuparaque,2017,4995.0,,,3120839.0
Cuparaque,2018,4960.0,,,3120839.0
Cuparaque,2019,4982.0,,,3120839.0
Cuparaque,2020,5005.0,,,3120839.0
Cuparaque,2021,5026.0,,,3120839.0
Curral de Dentro,2002,6207.0,,,3120870.0
Curral de Dentro,2003,6315.0,,,3120870.0
Curral de Dentro,2004,6543.0,,,3120870.0
Curral de Dentro,2005,6669.0,,,3120870.0
Curral de Dentro,2006,6794.0,,,3120870.0
Curral de Dentro,2008,7251.0,,,3120870.0
Curral de Dentro,2009,7376.0,,,3120870.0
Curral de Dentro,2010,,1076.0,0.14983985517337417,3120870.0
Curral de Dentro,2011,6986.0,,,3120870.0
Curral de Dentro,2012,7055.0,,,3120870.0
Curral de Dentro,2013,7345.0,,,3120870.0
Curral de Dentro,2014,7420.0,,,3120870.0
Curral de Dentro,2015,7491.0,,,3120870.0
Curral de Dentro,2016,7559.0,,,3120870.0
Curral de Dentro,2017,7623.0,,,3120870.0
Curral de Dentro,2018,7656.0,,,3120870.0
Curral de Dentro,2019,7729.0,,,3120870.0
Curral de Dentro,2020,7799.0,,,3120870.0
Curral de Dentro,2021,7867.0,,,3120870.0
Curvelo,2002,69300.0,,,3120904.0
Curvelo,2003,70130.0,,,3120904.0
Curvelo,2004,71871.0,,,3120904.0
Curvelo,2005,72835.0,,,3120904.0
Curvelo,2006,73792.0,,,3120904.0
Curvelo,2008,74409.0,,,3120904.0
Curvelo,2009,75051.0,,,3120904.0
Curvelo,2010,,6837.0,0.09129085021864673,3120904.0
Curvelo,2011,74734.0,,,3120904.0
Curvelo,2012,75014.0,,,3120904.0
Curvelo,2013,77824.0,,,3120904.0
Curvelo,2014,78373.0,,,3120904.0
Curvelo,2015,78900.0,,,3120904.0
Curvelo,2016,79401.0,,,3120904.0
Curvelo,2017,79878.0,,,3120904.0
Curvelo,2018,79625.0,,,3120904.0
Curvelo,2019,80129.0,,,3120904.0
Curvelo,2020,80616.0,,,3120904.0
Curvelo,2021,81085.0,,,3120904.0
Cássia,2002,17585.0,,,3115102.0
Cássia,2003,17728.0,,,3115102.0
Cássia,2004,18027.0,,,3115102.0
Cássia,2005,18193.0,,,3115102.0
Cássia,2006,18357.0,,,3115102.0
Cássia,2008,17572.0,,,3115102.0
Cássia,2009,17587.0,,,3115102.0
Cássia,2010,,3191.0,0.182290774064553,3115102.0
Cássia,2011,17423.0,,,3115102.0
Cássia,2012,17433.0,,,3115102.0
Cássia,2013,17967.0,,,3115102.0
Cássia,2014,17991.0,,,3115102.0
Cássia,2015,18014.0,,,3115102.0
Cássia,2016,18036.0,,,3115102.0
Cássia,2017,18057.0,,,3115102.0
Cássia,2018,17739.0,,,3115102.0
Cássia,2019,17740.0,,,3115102.0
Cássia,2020,17740.0,,,3115102.0
Cássia,2021,17741.0,,,3115102.0
Córrego Danta,2002,3528.0,,,3119807.0
Córrego Danta,2003,3460.0,,,3119807.0
Córrego Danta,2004,3318.0,,,3119807.0
Córrego Danta,2005,3239.0,,,3119807.0
Córrego Danta,2006,3161.0,,,3119807.0
Córrego Danta,2008,3496.0,,,3119807.0
Córrego Danta,2009,3475.0,,,3119807.0
Córrego Danta,2010,,1303.0,0.38071585098612126,3119807.0
Córrego Danta,2011,3370.0,,,3119807.0
Córrego Danta,2012,3349.0,,,3119807.0
Córrego Danta,2013,3426.0,,,3119807.0
Córrego Danta,2014,3408.0,,,3119807.0
Córrego Danta,2015,3391.0,,,3119807.0
Córrego Danta,2016,3374.0,,,3119807.0
Córrego Danta,2017,3359.0,,,3119807.0
Córrego Danta,2018,3241.0,,,3119807.0
Córrego Danta,2019,3215.0,,,3119807.0
Córrego Danta,2020,3191.0,,,3119807.0
Córrego Danta,2021,3168.0,,,3119807.0
Córrego Fundo,2002,5296.0,,,3119955.0
Córrego Fundo,2003,5351.0,,,3119955.0
Córrego Fundo,2004,5465.0,,,3119955.0
Córrego Fundo,2005,5529.0,,,3119955.0
Córrego Fundo,2006,5591.0,,,3119955.0
Córrego Fundo,2008,5873.0,,,3119955.0
Córrego Fundo,2009,5939.0,,,3119955.0
Córrego Fundo,2010,,1360.0,0.23097826086956522,3119955.0
Córrego Fundo,2011,5837.0,,,3119955.0
Córrego Fundo,2012,5883.0,,,3119955.0
Córrego Fundo,2013,6110.0,,,3119955.0
Córrego Fundo,2014,6159.0,,,3119955.0
Córrego Fundo,2015,6207.0,,,3119955.0
Córrego Fundo,2016,6252.0,,,3119955.0
Córrego Fundo,2017,6295.0,,,3119955.0
Córrego Fundo,2018,6290.0,,,3119955.0
Córrego Fundo,2019,6337.0,,,3119955.0
Córrego Fundo,2020,6382.0,,,3119955.0
Córrego Fundo,2021,6425.0,,,3119955.0
Córrego Novo,2002,3586.0,,,3120003.0
Córrego Novo,2003,3563.0,,,3120003.0
Córrego Novo,2004,3512.0,,,3120003.0
Córrego Novo,2005,3485.0,,,3120003.0
Córrego Novo,2006,3457.0,,,3120003.0
Córrego Novo,2008,3188.0,,,3120003.0
Córrego Novo,2009,3138.0,,,3120003.0
Córrego Novo,2010,,1089.0,0.3498233215547703,3120003.0
Córrego Novo,2011,3088.0,,,3120003.0
Córrego Novo,2012,3050.0,,,3120003.0
Córrego Novo,2013,3100.0,,,3120003.0
Córrego Novo,2014,3065.0,,,3120003.0
Córrego Novo,2015,3032.0,,,3120003.0
Córrego Novo,2016,3000.0,,,3120003.0
Córrego Novo,2017,2970.0,,,3120003.0
Córrego Novo,2018,2814.0,,,3120003.0
Córrego Novo,2019,2771.0,,,3120003.0
Córrego Novo,2020,2728.0,,,3120003.0
Córrego Novo,2021,2688.0,,,3120003.0
Córrego do Bom Jesus,2002,3806.0,,,3119906.0
Córrego do Bom Jesus,2003,3796.0,,,3119906.0
Córrego do Bom Jesus,2004,3775.0,,,3119906.0
Córrego do Bom Jesus,2005,3763.0,,,3119906.0
Córrego do Bom Jesus,2006,3752.0,,,3119906.0
Córrego do Bom Jesus,2008,3827.0,,,3119906.0
Córrego do Bom Jesus,2009,3824.0,,,3119906.0
Córrego do Bom Jesus,2010,,1681.0,0.44547502318802173,3119906.0
Córrego do Bom Jesus,2011,3723.0,,,3119906.0
Córrego do Bom Jesus,2012,3716.0,,,3119906.0
Córrego do Bom Jesus,2013,3819.0,,,3119906.0
Córrego do Bom Jesus,2014,3815.0,,,3119906.0
Córrego do Bom Jesus,2015,3811.0,,,3119906.0
Córrego do Bom Jesus,2016,3807.0,,,3119906.0
Córrego do Bom Jesus,2017,3804.0,,,3119906.0
Córrego do Bom Jesus,2018,3714.0,,,3119906.0
Córrego do Bom Jesus,2019,3704.0,,,3119906.0
Córrego do Bom Jesus,2020,3694.0,,,3119906.0
Córrego do Bom Jesus,2021,3685.0,,,3119906.0
Cônego Marinho,2002,6448.0,,,3117836.0
Cônego Marinho,2003,6434.0,,,3117836.0
Cônego Marinho,2004,6405.0,,,3117836.0
Cônego Marinho,2005,6389.0,,,3117836.0
Cônego Marinho,2006,6374.0,,,3117836.0
Cônego Marinho,2008,6449.0,,,3117836.0
Cônego Marinho,2009,6440.0,,,3117836.0
Cônego Marinho,2010,,5186.0,0.7632644050334829,3117836.0
Cônego Marinho,2011,7149.0,,,3117836.0
Cônego Marinho,2012,7196.0,,,3117836.0
Cônego Marinho,2013,7464.0,,,3117836.0
Cônego Marinho,2014,7515.0,,,3117836.0
Cônego Marinho,2015,7564.0,,,3117836.0
Cônego Marinho,2016,7611.0,,,3117836.0
Cônego Marinho,2017,7624.0,,,3117836.0
Cônego Marinho,2018,7595.0,,,3117836.0
Cônego Marinho,2019,7642.0,,,3117836.0
Cônego Marinho,2020,7686.0,,,3117836.0
Cônego Marinho,2021,7730.0,,,3117836.0
Datas,2002,5111.0,,,3121001.0
Datas,2003,5144.0,,,3121001.0
Datas,2004,5213.0,,,3121001.0
Datas,2005,5252.0,,,3121001.0
Datas,2006,5290.0,,,3121001.0
Datas,2008,5639.0,,,3121001.0
Datas,2009,5696.0,,,3121001.0
Datas,2010,,2123.0,0.3887922351433019,3121001.0
Datas,2011,5225.0,,,3121001.0
Datas,2012,5237.0,,,3121001.0
Datas,2013,5409.0,,,3121001.0
Datas,2014,5425.0,,,3121001.0
Datas,2015,5441.0,,,3121001.0
Datas,2016,5457.0,,,3121001.0
Datas,2017,5471.0,,,3121001.0
Datas,2018,5399.0,,,3121001.0
Datas,2019,5410.0,,,3121001.0
Datas,2020,5421.0,,,3121001.0
Datas,2021,5431.0,,,3121001.0
Delfim Moreira,2002,8068.0,,,3121100.0
Delfim Moreira,2003,8085.0,,,3121100.0
Delfim Moreira,2004,8120.0,,,3121100.0
Delfim Moreira,2005,8140.0,,,3121100.0
Delfim Moreira,2006,8159.0,,,3121100.0
Delfim Moreira,2008,8052.0,,,3121100.0
Delfim Moreira,2009,8047.0,,,3121100.0
Delfim Moreira,2010,,4946.0,0.6177095041838392,3121100.0
Delfim Moreira,2011,7967.0,,,3121100.0
Delfim Moreira,2012,7962.0,,,3121100.0
Delfim Moreira,2013,8197.0,,,3121100.0
Delfim Moreira,2014,8199.0,,,3121100.0
Delfim Moreira,2015,8201.0,,,3121100.0
Delfim Moreira,2016,8203.0,,,3121100.0
Delfim Moreira,2017,8205.0,,,3121100.0
Delfim Moreira,2018,8035.0,,,3121100.0
Delfim Moreira,2019,8025.0,,,3121100.0
Delfim Moreira,2020,8016.0,,,3121100.0
Delfim Moreira,2021,8007.0,,,3121100.0
Delfinópolis,2002,6552.0,,,3121209.0
Delfinópolis,2003,6540.0,,,3121209.0
Delfinópolis,2004,6515.0,,,3121209.0
Delfinópolis,2005,6501.0,,,3121209.0
Delfinópolis,2006,6488.0,,,3121209.0
Delfinópolis,2008,6924.0,,,3121209.0
Delfinópolis,2009,6954.0,,,3121209.0
Delfinópolis,2010,,1984.0,0.28745291219936253,3121209.0
Delfinópolis,2011,6850.0,,,3121209.0
Delfinópolis,2012,6869.0,,,3121209.0
Delfinópolis,2013,7096.0,,,3121209.0
Delfinópolis,2014,7120.0,,,3121209.0
Delfinópolis,2015,7143.0,,,3121209.0
Delfinópolis,2016,7165.0,,,3121209.0
Delfinópolis,2017,7186.0,,,3121209.0
Delfinópolis,2018,7098.0,,,3121209.0
Delfinópolis,2019,7114.0,,,3121209.0
Delfinópolis,2020,7131.0,,,3121209.0
Delfinópolis,2021,7146.0,,,3121209.0
Delta,2002,5188.0,,,3121258.0
Delta,2003,5246.0,,,3121258.0
Delta,2004,5366.0,,,3121258.0
Delta,2005,5432.0,,,3121258.0
Delta,2006,5498.0,,,3121258.0
Delta,2008,7016.0,,,3121258.0
Delta,2009,7210.0,,,3121258.0
Delta,2010,,505.0,0.06502704094772084,3121258.0
Delta,2011,8322.0,,,3121258.0
Delta,2012,8546.0,,,3121258.0
Delta,2013,9053.0,,,3121258.0
Delta,2014,9280.0,,,3121258.0
Delta,2015,9499.0,,,3121258.0
Delta,2016,9707.0,,,3121258.0
Delta,2017,9904.0,,,3121258.0
Delta,2018,10291.0,,,3121258.0
Delta,2019,10533.0,,,3121258.0
Delta,2020,10768.0,,,3121258.0
Delta,2021,10994.0,,,3121258.0
Descoberto,2002,4625.0,,,3121308.0
Descoberto,2003,4669.0,,,3121308.0
Descoberto,2004,4761.0,,,3121308.0
Descoberto,2005,4812.0,,,3121308.0
Descoberto,2006,4862.0,,,3121308.0
Descoberto,2008,5075.0,,,3121308.0
Descoberto,2009,5126.0,,,3121308.0
Descoberto,2010,,699.0,0.14102693432865934,3121308.0
Descoberto,2011,4787.0,,,3121308.0
Descoberto,2012,4804.0,,,3121308.0
Descoberto,2013,4968.0,,,3121308.0
Descoberto,2014,4989.0,,,3121308.0
Descoberto,2015,5010.0,,,3121308.0
Descoberto,2016,5029.0,,,3121308.0
Descoberto,2017,5047.0,,,3121308.0
Descoberto,2018,4996.0,,,3121308.0
Descoberto,2019,5013.0,,,3121308.0
Descoberto,2020,5029.0,,,3121308.0
Descoberto,2021,5044.0,,,3121308.0
Desterro de Entre Rios,2002,6803.0,,,3121407.0
Desterro de Entre Rios,2003,6801.0,,,3121407.0
Desterro de Entre Rios,2004,6798.0,,,3121407.0
Desterro de Entre Rios,2005,6796.0,,,3121407.0
Desterro de Entre Rios,2006,6794.0,,,3121407.0
Desterro de Entre Rios,2008,7145.0,,,3121407.0
Desterro de Entre Rios,2009,7173.0,,,3121407.0
Desterro de Entre Rios,2010,,3406.0,0.48005637773079635,3121407.0
Desterro de Entre Rios,2011,7017.0,,,3121407.0
Desterro de Entre Rios,2012,7032.0,,,3121407.0
Desterro de Entre Rios,2013,7259.0,,,3121407.0
Desterro de Entre Rios,2014,7279.0,,,3121407.0
Desterro de Entre Rios,2015,7298.0,,,3121407.0
Desterro de Entre Rios,2016,7317.0,,,3121407.0
Desterro de Entre Rios,2017,7334.0,,,3121407.0
Desterro de Entre Rios,2018,7232.0,,,3121407.0
Desterro de Entre Rios,2019,7243.0,,,3121407.0
Desterro de Entre Rios,2020,7255.0,,,3121407.0
Desterro de Entre Rios,2021,7266.0,,,3121407.0
Desterro do Melo,2002,3145.0,,,3121506.0
Desterro do Melo,2003,3114.0,,,3121506.0
Desterro do Melo,2004,3050.0,,,3121506.0
Desterro do Melo,2005,3014.0,,,3121506.0
Desterro do Melo,2006,2979.0,,,3121506.0
Desterro do Melo,2008,3296.0,,,3121506.0
Desterro do Melo,2009,3302.0,,,3121506.0
Desterro do Melo,2010,,1625.0,0.5157092986353539,3121506.0
Desterro do Melo,2011,3000.0,,,3121506.0
Desterro do Melo,2012,2986.0,,,3121506.0
Desterro do Melo,2013,3060.0,,,3121506.0
Desterro do Melo,2014,3048.0,,,3121506.0
Desterro do Melo,2015,3036.0,,,3121506.0
Desterro do Melo,2016,3026.0,,,3121506.0
Desterro do Melo,2017,3015.0,,,3121506.0
Desterro do Melo,2018,2919.0,,,3121506.0
Desterro do Melo,2019,2901.0,,,3121506.0
Desterro do Melo,2020,2884.0,,,3121506.0
Desterro do Melo,2021,2867.0,,,3121506.0
Diamantina,2002,44251.0,,,3121605.0
Diamantina,2003,44247.0,,,3121605.0
Diamantina,2004,44238.0,,,3121605.0
Diamantina,2005,44234.0,,,3121605.0
Diamantina,2006,44229.0,,,3121605.0
Diamantina,2008,46212.0,,,3121605.0
Diamantina,2009,46372.0,,,3121605.0
Diamantina,2010,,5816.0,0.12591878930902714,3121605.0
Diamantina,2011,46005.0,,,3121605.0
Diamantina,2012,46125.0,,,3121605.0
Diamantina,2013,47647.0,,,3121605.0
Diamantina,2014,47803.0,,,3121605.0
Diamantina,2015,47952.0,,,3121605.0
Diamantina,2016,48095.0,,,3121605.0
Diamantina,2017,48230.0,,,3121605.0
Diamantina,2018,47617.0,,,3121605.0
Diamantina,2019,47723.0,,,3121605.0
Diamantina,2020,47825.0,,,3121605.0
Diamantina,2021,47924.0,,,3121605.0
Diogo de Vasconcelos,2002,3932.0,,,3121704.0
Diogo de Vasconcelos,2003,3914.0,,,3121704.0
Diogo de Vasconcelos,2004,3875.0,,,3121704.0
Diogo de Vasconcelos,2005,3854.0,,,3121704.0
Diogo de Vasconcelos,2006,3832.0,,,3121704.0
Diogo de Vasconcelos,2008,4060.0,,,3121704.0
Diogo de Vasconcelos,2009,4066.0,,,3121704.0
Diogo de Vasconcelos,2010,,2749.0,0.6955091714104997,3121704.0
Diogo de Vasconcelos,2011,3839.0,,,3121704.0
Diogo de Vasconcelos,2012,3830.0,,,3121704.0
Diogo de Vasconcelos,2013,3935.0,,,3121704.0
Diogo de Vasconcelos,2014,3929.0,,,3121704.0
Diogo de Vasconcelos,2015,3923.0,,,3121704.0
Diogo de Vasconcelos,2016,3918.0,,,3121704.0
Diogo de Vasconcelos,2017,3913.0,,,3121704.0
Diogo de Vasconcelos,2018,3814.0,,,3121704.0
Diogo de Vasconcelos,2019,3802.0,,,3121704.0
Diogo de Vasconcelos,2020,3790.0,,,3121704.0
Diogo de Vasconcelos,2021,3779.0,,,3121704.0
Dionísio,2002,10200.0,,,3121803.0
Dionísio,2003,10204.0,,,3121803.0
Dionísio,2004,10212.0,,,3121803.0
Dionísio,2005,10217.0,,,3121803.0
Dionísio,2006,10221.0,,,3121803.0
Dionísio,2008,10560.0,,,3121803.0
Dionísio,2009,10589.0,,,3121803.0
Dionísio,2010,,1574.0,0.16381329031586617,3121803.0
Dionísio,2011,8628.0,,,3121803.0
Dionísio,2012,8520.0,,,3121803.0
Dionísio,2013,8657.0,,,3121803.0
Dionísio,2014,8558.0,,,3121803.0
Dionísio,2015,8463.0,,,3121803.0
Dionísio,2016,8373.0,,,3121803.0
Dionísio,2017,8287.0,,,3121803.0
Dionísio,2018,7852.0,,,3121803.0
Dionísio,2019,7729.0,,,3121803.0
Dionísio,2020,7609.0,,,3121803.0
Dionísio,2021,7493.0,,,3121803.0
Divino,2002,18848.0,,,3122009.0
Divino,2003,19046.0,,,3122009.0
Divino,2004,19463.0,,,3122009.0
Divino,2005,19693.0,,,3122009.0
Divino,2006,19922.0,,,3122009.0
Divino,2008,19959.0,,,3122009.0
Divino,2009,20099.0,,,3122009.0
Divino,2010,,8337.0,0.4244152009570596,3122009.0
Divino,2011,19188.0,,,3122009.0
Divino,2012,19241.0,,,3122009.0
Divino,2013,19879.0,,,3122009.0
Divino,2014,19947.0,,,3122009.0
Divino,2015,20012.0,,,3122009.0
Divino,2016,20074.0,,,3122009.0
Divino,2017,20133.0,,,3122009.0
Divino,2018,19884.0,,,3122009.0
Divino,2019,19931.0,,,3122009.0
Divino,2020,19976.0,,,3122009.0
Divino,2021,20020.0,,,3122009.0
Divino das Laranjeiras,2002,4899.0,,,3122108.0
Divino das Laranjeiras,2003,4868.0,,,3122108.0
Divino das Laranjeiras,2004,4803.0,,,3122108.0
Divino das Laranjeiras,2005,4767.0,,,3122108.0
Divino das Laranjeiras,2006,4731.0,,,3122108.0
Divino das Laranjeiras,2008,5084.0,,,3122108.0
Divino das Laranjeiras,2009,5092.0,,,3122108.0
Divino das Laranjeiras,2010,,829.0,0.16535354542734618,3122108.0
Divino das Laranjeiras,2011,4935.0,,,3122108.0
Divino das Laranjeiras,2012,4933.0,,,3122108.0
Divino das Laranjeiras,2013,5078.0,,,3122108.0
Divino das Laranjeiras,2014,5080.0,,,3122108.0
Divino das Laranjeiras,2015,5082.0,,,3122108.0
Divino das Laranjeiras,2016,5084.0,,,3122108.0
Divino das Laranjeiras,2017,5086.0,,,3122108.0
Divino das Laranjeiras,2018,4984.0,,,3122108.0
Divino das Laranjeiras,2019,4979.0,,,3122108.0
Divino das Laranjeiras,2020,4974.0,,,3122108.0
Divino das Laranjeiras,2021,4969.0,,,3122108.0
Divinolândia de Minas,2002,6570.0,,,3122207.0
Divinolândia de Minas,2003,6632.0,,,3122207.0
Divinolândia de Minas,2004,6764.0,,,3122207.0
Divinolândia de Minas,2005,6837.0,,,3122207.0
Divinolândia de Minas,2006,6910.0,,,3122207.0
Divinolândia de Minas,2008,6973.0,,,3122207.0
Divinolândia de Minas,2009,7023.0,,,3122207.0
Divinolândia de Minas,2010,,1264.0,0.17937983396012205,3122207.0
Divinolândia de Minas,2011,7070.0,,,3122207.0
Divinolândia de Minas,2012,7114.0,,,3122207.0
Divinolândia de Minas,2013,7376.0,,,3122207.0
Divinolândia de Minas,2014,7425.0,,,3122207.0
Divinolândia de Minas,2015,7472.0,,,3122207.0
Divinolândia de Minas,2016,7517.0,,,3122207.0
Divinolândia de Minas,2017,7559.0,,,3122207.0
Divinolândia de Minas,2018,7527.0,,,3122207.0
Divinolândia de Minas,2019,7571.0,,,3122207.0
Divinolândia de Minas,2020,7614.0,,,3122207.0
Divinolândia de Minas,2021,7655.0,,,3122207.0
Divinésia,2002,3226.0,,,3121902.0
Divinésia,2003,3243.0,,,3121902.0
Divinésia,2004,3280.0,,,3121902.0
Divinésia,2005,3300.0,,,3121902.0
Divinésia,2006,3320.0,,,3121902.0
Divinésia,2008,3391.0,,,3121902.0
Divinésia,2009,3409.0,,,3121902.0
Divinésia,2010,,1118.0,0.33318432424377886,3121902.0
Divinésia,2011,3302.0,,,3121902.0
Divinésia,2012,3309.0,,,3121902.0
