ANO,SIGLA_UF,COD_MUN,REMUNERACAO_DEZEMBRO,REMUNERACAO_MEDIA,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
2014,MG,3110004,1544.8230334691016,1477.32311320754,5671.0,4750.0,921.0,1595.0
2014,MG,3110103,1156.0614315352684,1151.777777777778,477.0,132.0,345.0,166.0
2014,MG,3110202,1257.100830258303,1165.8663687150845,524.0,294.0,230.0,101.0
2014,MG,3110301,1851.5354608868936,1598.6225742928732,1951.0,1651.0,300.0,704.0
2014,MG,3110400,1521.7209293680296,1430.6863961038964,271.0,61.0,210.0,79.0
2014,MG,3110509,1516.3810950586262,1395.6965879888332,4684.0,4083.0,601.0,1382.0
2014,MG,3110608,1421.5419685739707,1278.7282987761753,6651.0,5866.0,785.0,1541.0
2014,MG,3110707,1143.2752076677325,1067.699982822787,1878.0,1437.0,441.0,626.0
2014,MG,3110806,1071.0827253218888,1064.770528301887,471.0,195.0,276.0,141.0
2014,MG,3110905,1212.1811897498465,1117.915054435485,3101.0,2737.0,364.0,872.0
2014,MG,3111002,1231.7298225923234,1155.9008940322194,2655.0,2044.0,611.0,967.0
2014,MG,3111101,1376.1864877402245,1275.091855521162,2947.0,2889.0,58.0,1122.0
2014,MG,3111150,1171.3488817891389,1173.548372093023,254.0,18.0,236.0,72.0
2014,MG,3111200,1254.3519002864302,1168.1648075030737,10808.0,9558.0,1250.0,3162.0
2014,MG,3111309,1189.887241606321,1162.306602849509,1506.0,951.0,555.0,375.0
2014,MG,3111408,2125.5455260361337,1918.699347659244,2734.0,2329.0,405.0,362.0
2014,MG,3111507,1465.4642769665584,1463.3490921919065,2037.0,1458.0,579.0,740.0
2014,MG,3111606,1163.940402862445,1117.038729903538,3731.0,2798.0,933.0,1384.0
2014,MG,3111705,1107.531679790026,1052.494942307692,387.0,161.0,226.0,121.0
2014,MG,3111804,1359.0195314861478,1399.488158936652,2084.0,1741.0,343.0,459.0
2014,MG,3111903,1282.970636833045,1133.446403823179,577.0,317.0,260.0,158.0
2014,MG,3112000,1209.618917729876,1134.1146509372973,2300.0,1732.0,568.0,721.0
2014,MG,3112059,1075.3819126819128,1067.5590730837794,483.0,174.0,309.0,111.0
2014,MG,3112109,1384.4099999999994,1315.8087154471548,450.0,186.0,264.0,200.0
2014,MG,3112208,1354.827392344498,1316.105650000001,421.0,250.0,171.0,124.0
2014,MG,3112307,1228.7665153578384,1204.9795020615254,6376.0,5509.0,867.0,1522.0
2014,MG,3112406,1281.1742410303584,1192.449215033303,1031.0,817.0,214.0,463.0
2014,MG,3112505,1112.4062765957444,1142.1576476145483,971.0,626.0,345.0,339.0
2014,MG,3112604,1551.254605263155,1591.3070841564634,2706.0,2187.0,519.0,748.0
2014,MG,3112653,1116.9993801652895,1116.6792809364551,438.0,132.0,306.0,126.0
2014,MG,3112703,1248.1248524305574,1170.9058868648142,2120.0,1641.0,479.0,457.0
2014,MG,3112802,1444.1819441571854,1341.3607312614247,1910.0,1906.0,4.0,576.0
2014,MG,3112901,1025.514080370942,970.215750551876,672.0,420.0,252.0,245.0
2014,MG,3113008,1290.183904682272,1293.787495580437,1022.0,359.0,663.0,202.0
2014,MG,3113107,1317.4324548736456,1412.9075862068962,297.0,93.0,204.0,49.0
2014,MG,3113206,1421.6629792089225,1376.390456621004,4053.0,3252.0,801.0,1034.0
2014,MG,3113305,1270.0173710355343,1193.3233187134551,5100.0,4244.0,856.0,1818.0
2014,MG,3113404,1372.2958635155064,1230.7226154674452,17136.0,14935.0,2201.0,4351.0
2014,MG,3113503,1365.66233291299,1138.73568170791,1545.0,1289.0,256.0,305.0
2014,MG,3113602,1206.067291159773,1089.0740358974358,1208.0,923.0,285.0,393.0
2014,MG,3113701,1238.3215298053542,1145.8545683373825,3252.0,2689.0,563.0,951.0
2014,MG,3113800,1564.452916666666,1411.4156265984657,334.0,109.0,225.0,93.0
2014,MG,3113909,1105.761653079708,1043.4450692588107,2152.0,1681.0,471.0,478.0
2014,MG,3114006,1428.2842706502636,1356.286837769327,2236.0,1961.0,275.0,513.0
2014,MG,3114105,1194.8863119927853,1052.6783907103843,2197.0,1812.0,385.0,623.0
2014,MG,3114204,1524.5358297132937,1350.150481089261,4448.0,3795.0,653.0,964.0
2014,MG,3114303,1470.860712634818,1401.4523340143005,5109.0,4020.0,1089.0,1786.0
2014,MG,3114402,1263.633943661972,1203.0756646257166,3476.0,2889.0,587.0,1339.0
2014,MG,3114501,1305.148590308372,1215.0451769199851,3530.0,2974.0,556.0,862.0
2014,MG,3114550,1780.9891684322038,1640.189638928067,1753.0,1686.0,67.0,643.0
2014,MG,3114600,1287.0319864176568,1238.0405698005695,587.0,372.0,215.0,170.0
2014,MG,3114709,1273.241464530893,1194.8530164533818,430.0,218.0,212.0,132.0
2014,MG,3114808,1445.5948416289598,1302.224821731746,458.0,235.0,223.0,178.0
2014,MG,3114907,1145.7280662983428,1132.5082783018872,367.0,151.0,216.0,69.0
2014,MG,3115003,1235.501793400287,1058.3505479452058,500.0,378.0,122.0,163.0
2014,MG,3115102,1360.1731512605036,1218.4570420420412,2873.0,2828.0,45.0,1130.0
2014,MG,3115201,1287.455014084508,1174.8536080178178,356.0,154.0,202.0,103.0
2014,MG,3115300,1588.6182321834794,1426.7011416856403,16809.0,16164.0,645.0,3566.0
2014,MG,3115359,1735.7265631691653,1774.4124328594,921.0,577.0,344.0,183.0
2014,MG,3115409,1108.1208450704223,1053.110204081633,71.0,64.0,7.0,90.0
2014,MG,3115458,1435.5798401420966,1049.437246175243,476.0,184.0,292.0,115.0
2014,MG,3115474,1103.3714159292033,1106.7486294416246,273.0,34.0,239.0,103.0
2014,MG,3115508,1275.9339159709132,1203.1153737604857,3741.0,3006.0,735.0,1215.0
2014,MG,3115607,1462.215187165775,1483.0716260162603,173.0,33.0,140.0,46.0
2014,MG,3115706,1145.5244533762047,1116.1861082474218,627.0,292.0,335.0,301.0
2014,MG,3115805,1429.5970950226267,1386.723291966034,953.0,555.0,398.0,424.0
2014,MG,3115904,1262.0984709480124,1234.5875395033856,338.0,151.0,187.0,129.0
2014,MG,3116001,1151.7201809954754,1078.970873786408,428.0,162.0,266.0,138.0
2014,MG,3116100,1249.3240520043337,1149.0965687121875,914.0,559.0,355.0,185.0
2014,MG,3116159,1451.8928881650386,1321.658473227208,779.0,438.0,341.0,262.0
2014,MG,3116209,1324.8175739644964,1302.3334615384629,327.0,247.0,80.0,82.0
2014,MG,3116308,1238.9211295681064,1217.1082637362647,269.0,84.0,185.0,140.0
2014,MG,3116407,1306.8959779179804,1234.0414316939905,637.0,427.0,210.0,197.0
2014,MG,3116506,1102.5283016105418,1079.8241391941394,667.0,410.0,257.0,217.0
2014,MG,3116605,1428.78934987068,1284.0004561375583,8356.0,7912.0,444.0,1346.0
2014,MG,3116704,1245.5771547619042,1160.1377716098327,820.0,734.0,86.0,275.0
2014,MG,3116803,1110.6911971830991,1139.0321059972114,518.0,264.0,254.0,221.0
2014,MG,3116902,1561.4910223953264,1252.0474331180824,1960.0,1809.0,151.0,169.0
2014,MG,3117009,1291.26831372549,1349.7695061728402,450.0,138.0,312.0,115.0
2014,MG,3117108,1209.595012406946,1177.229170061101,1174.0,829.0,345.0,449.0
2014,MG,3117207,1256.6439622641503,1291.6188349514568,271.0,90.0,181.0,107.0
2014,MG,3117306,2366.630571691175,1924.2151619812587,5381.0,4349.0,1032.0,972.0
2014,MG,3117405,1375.8593790849677,1299.8702197802206,279.0,270.0,9.0,101.0
2014,MG,3117504,3410.351925527688,3129.4422680538555,4765.0,4138.0,627.0,649.0
2014,MG,3117603,2162.508890153671,1989.6947290640376,1711.0,1428.0,283.0,273.0
2014,MG,3117702,1068.732382404181,993.9665557163528,2258.0,1817.0,441.0,612.0
2014,MG,3117801,1210.3410475352125,1072.8829569728412,2163.0,2016.0,147.0,682.0
2014,MG,3117836,1052.568788659794,1071.7165895953754,267.0,39.0,228.0,73.0
2014,MG,3117876,2921.368966450216,2426.975046301873,5478.0,4946.0,532.0,362.0
2014,MG,3117900,1391.2274909877422,1269.8651432880824,1401.0,996.0,405.0,421.0
2014,MG,3118007,2295.090326191865,2019.5638111919925,15596.0,13067.0,2529.0,1967.0
2014,MG,3118106,1223.8712316715564,1208.406675062972,297.0,73.0,224.0,70.0
2014,MG,3118205,2105.0646258907364,1735.190853709075,1546.0,1271.0,275.0,460.0
2014,MG,3118304,1515.2030825305922,1386.710018009268,22775.0,20720.0,2055.0,5006.0
2014,MG,3118403,1420.344519145145,1325.9915841248314,2049.0,1487.0,562.0,804.0
2014,MG,3118502,1634.3151479289932,1536.8160606060608,170.0,57.0,113.0,53.0
2014,MG,3118601,2057.179046117229,1754.5275440560545,209001.0,193014.0,15987.0,24889.0
2014,MG,3118700,1150.051770045386,1004.92622675737,1227.0,994.0,233.0,503.0
2014,MG,3118809,1255.8244848484849,1096.1578281750262,1500.0,1114.0,386.0,593.0
2014,MG,3118908,1164.7841514726504,1214.486182019977,685.0,433.0,252.0,305.0
2014,MG,3119005,1171.0721928166342,1038.000232018562,566.0,325.0,241.0,160.0
2014,MG,3119104,1191.8576559920778,1626.053243678158,3028.0,2177.0,851.0,944.0
2014,MG,3119203,1239.3436303191486,1250.592179072276,563.0,198.0,365.0,321.0
2014,MG,3119302,1442.2069851301117,1332.66721233957,5296.0,4483.0,813.0,1809.0
2014,MG,3119401,1425.358423433241,1287.6710191152397,18196.0,15646.0,2550.0,4196.0
2014,MG,3119500,1114.9374126778778,1072.0014567669184,642.0,278.0,364.0,192.0
2014,MG,3119609,1352.164585152838,1327.05049612403,437.0,298.0,139.0,115.0
2014,MG,3119708,1409.061155555556,1260.3969141914183,442.0,289.0,153.0,185.0
2014,MG,3119807,1274.0212413793104,1153.021125628141,529.0,348.0,181.0,156.0
2014,MG,3119906,1532.523388157896,1402.299915492957,297.0,273.0,24.0,69.0
2014,MG,3119955,1422.332047244095,1327.00059882747,1624.0,1321.0,303.0,422.0
2014,MG,3120003,1081.9045103857566,1083.788916876574,358.0,85.0,273.0,91.0
2014,MG,3120102,1185.9128603603594,1119.4235714285708,443.0,194.0,249.0,183.0
2014,MG,3120151,1179.8041983122353,1143.545895627645,377.0,153.0,224.0,153.0
2014,MG,3120201,999.4070624593368,938.2139512093406,3001.0,2591.0,410.0,662.0
2014,MG,3120300,1301.1999214145378,1238.9438390501314,387.0,140.0,247.0,129.0
2014,MG,3120409,1231.7253637660494,1143.727293625915,688.0,416.0,272.0,176.0
2014,MG,3120508,1205.9085752508354,1099.703788480637,1472.0,1127.0,345.0,464.0
2014,MG,3120607,1245.102985074627,1389.8387137891068,602.0,327.0,275.0,176.0
2014,MG,3120706,1406.5735749588123,1460.1589976133637,595.0,370.0,225.0,213.0
2014,MG,3120805,1265.1091036632895,1168.7993432750195,2555.0,2056.0,499.0,689.0
2014,MG,3120839,1117.01463592233,1149.1616693418937,428.0,148.0,280.0,137.0
2014,MG,3120870,1210.151135902636,1112.6139513677815,377.0,162.0,215.0,167.0
2014,MG,3120904,1363.8931877120688,1270.171521311469,16252.0,14665.0,1587.0,3831.0
2014,MG,3121001,1377.1446825396822,1312.3547429519083,477.0,181.0,296.0,112.0
2014,MG,3121100,1226.2803904555308,1196.9870462633446,914.0,645.0,269.0,297.0
2014,MG,3121209,1364.4271843971635,1285.5965165309058,1412.0,1375.0,37.0,409.0
2014,MG,3121258,3046.1497269822858,2271.065402124429,3508.0,3233.0,275.0,411.0
2014,MG,3121308,1012.624708737864,981.6038026124814,1062.0,778.0,284.0,304.0
2014,MG,3121407,1228.0005020080328,1216.31411764706,502.0,265.0,237.0,175.0
2014,MG,3121506,1255.0429700272482,1470.385407925408,363.0,124.0,239.0,164.0
2014,MG,3121605,2363.653185072164,1911.2957294872988,8520.0,6118.0,2402.0,1902.0
2014,MG,3121704,1420.5725724637682,1199.9868539325848,179.0,69.0,110.0,51.0
2014,MG,3121803,1001.495398230089,1033.4178749999992,674.0,416.0,258.0,373.0
2014,MG,3121902,1240.4407999999994,1040.1190237797243,507.0,264.0,243.0,188.0
2014,MG,3122009,1230.342195796461,1140.475629327903,1718.0,1227.0,491.0,566.0
2014,MG,3122108,1078.2713024282564,1141.1426895306852,338.0,111.0,227.0,107.0
2014,MG,3122207,1037.0233861386146,1060.8611754966898,370.0,168.0,202.0,162.0
2014,MG,3122306,1717.4229289370992,1466.7918127226153,59668.0,55089.0,4579.0,12870.0
2014,MG,3122355,1602.7803931203923,1290.425582255083,928.0,607.0,321.0,125.0
2014,MG,3122405,1104.132055702918,1076.9793192868713,751.0,463.0,288.0,187.0
2014,MG,3122454,1209.9793788819857,1116.4668672839491,472.0,205.0,267.0,139.0
2014,MG,3122470,1511.7431464174456,1330.4617955112212,314.0,140.0,174.0,140.0
2014,MG,3122504,1165.1013736263728,1204.295815602836,528.0,270.0,258.0,244.0
2014,MG,3122603,1444.1079729729713,1370.2975033557043,488.0,193.0,295.0,133.0
2014,MG,3122702,1383.055479041915,1298.2894512195123,1002.0,783.0,219.0,227.0
2014,MG,3122801,1174.6138010204074,1088.167050781251,386.0,191.0,195.0,98.0
2014,MG,3122900,987.3568513119524,935.5876341807912,1079.0,754.0,325.0,249.0
2014,MG,3123007,1380.0012041708724,1156.5418845144357,2895.0,2685.0,210.0,543.0
2014,MG,3123106,1356.8932295081954,1192.161763907735,586.0,349.0,237.0,131.0
2014,MG,3123205,1170.2499533305029,1068.1789048991343,2306.0,1774.0,532.0,1087.0
2014,MG,3123304,1096.1768681318683,1074.7215955056176,347.0,159.0,188.0,154.0
2014,MG,3123403,2420.5059999999985,2068.158956043955,310.0,149.0,161.0,90.0
2014,MG,3123502,1299.1801173020526,1315.108762886597,347.0,80.0,267.0,90.0
2014,MG,3123528,1517.2571515151512,1324.6144294294295,472.0,193.0,279.0,203.0
2014,MG,3123601,1347.8254907161806,1219.8460971500767,4820.0,4165.0,655.0,1321.0
2014,MG,3123700,1044.327785800242,1000.7566365979378,1442.0,1134.0,308.0,482.0
2014,MG,3123809,1116.404011627906,1133.392595936794,554.0,337.0,217.0,181.0
2014,MG,3123858,1228.9904883720933,1210.6389413988657,374.0,165.0,209.0,122.0
2014,MG,3123908,1235.3869209508,1224.3716215106729,1731.0,1482.0,249.0,742.0
2014,MG,3124005,1107.824369936995,1072.107650622686,2190.0,1550.0,640.0,547.0
2014,MG,3124104,1477.458678235727,1409.0402944954103,6946.0,5341.0,1605.0,1963.0
2014,MG,3124203,1220.7619702865231,1134.785275878905,2640.0,2084.0,556.0,1545.0
2014,MG,3124302,1044.7251856763903,1038.313884422109,2903.0,2172.0,731.0,982.0
2014,MG,3124401,1281.2552388797365,1131.7373645058442,614.0,411.0,203.0,117.0
2014,MG,3124500,1413.529099162012,1313.9130961038943,1412.0,1400.0,12.0,358.0
2014,MG,3124609,1169.9888664987393,1144.0163729508183,407.0,158.0,249.0,93.0
2014,MG,3124708,1270.996167883212,1295.1174484536086,459.0,251.0,208.0,255.0
2014,MG,3124807,1395.7439788997765,1319.4563874570413,1330.0,1052.0,278.0,312.0
2014,MG,3124906,1106.6924984306338,1027.175319438151,1610.0,1191.0,419.0,495.0
2014,MG,3125002,1195.699726775956,1200.665770750989,412.0,183.0,229.0,155.0
2014,MG,3125101,1983.7466078659843,1651.6626497076395,16700.0,15678.0,1022.0,1734.0
2014,MG,3125200,1361.1459595959593,1245.9095000000011,297.0,130.0,167.0,120.0
2014,MG,3125309,1282.5119024390242,1124.4895897435904,603.0,391.0,212.0,135.0
2014,MG,3125408,1355.4893421052625,1310.412480314961,336.0,123.0,213.0,108.0
2014,MG,3125507,1050.7864809384162,1058.8464691943122,350.0,82.0,268.0,108.0
2014,MG,3125606,1237.7286828422873,1139.782382864792,599.0,224.0,375.0,164.0
2014,MG,3125705,1526.2708026440057,1443.3757800000014,2094.0,1466.0,628.0,582.0
2014,MG,3125804,1118.9149086161876,1086.3518393234676,358.0,148.0,210.0,106.0
2014,MG,3125903,1185.642235410486,1204.847547892718,984.0,612.0,372.0,456.0
2014,MG,3125952,1222.7988927335637,1167.2193083807967,770.0,553.0,217.0,208.0
2014,MG,3126000,1277.2343749999984,1192.7559023136253,1324.0,1038.0,286.0,362.0
2014,MG,3126109,1440.046027194478,1340.6307759830245,17969.0,16246.0,1723.0,4058.0
2014,MG,3126208,1315.449379947229,1306.2711590038311,693.0,395.0,298.0,217.0
2014,MG,3126307,1793.7776573426572,1902.6726245551588,593.0,328.0,265.0,220.0
2014,MG,3126406,1225.9613469387762,1209.1680629139062,445.0,260.0,185.0,158.0
2014,MG,3126505,1218.3649126213595,1290.846720000001,490.0,294.0,196.0,133.0
2014,MG,3126604,979.418280701755,1261.031184056272,497.0,285.0,212.0,163.0
2014,MG,3126703,1157.2400034566217,1163.477411846051,2801.0,2023.0,778.0,1241.0
2014,MG,3126752,1472.59357429719,1436.3591025641022,500.0,210.0,290.0,116.0
2014,MG,3126802,1257.4864108910888,1240.3008668076109,418.0,194.0,224.0,147.0
2014,MG,3126901,1125.7921743388831,1042.4886766917311,856.0,670.0,186.0,295.0
2014,MG,3126950,1073.9647916666672,1143.9590384615387,178.0,14.0,164.0,36.0
2014,MG,3127008,2064.40123658661,1757.597208213256,1670.0,1123.0,547.0,541.0
2014,MG,3127057,1094.1007627118645,1039.8080047505937,336.0,39.0,297.0,74.0
2014,MG,3127073,1216.2920186335416,1170.6308114558483,296.0,42.0,254.0,80.0
2014,MG,3127107,1790.9310301023886,1521.022124760172,12821.0,11855.0,966.0,3099.0
2014,MG,3127206,1222.567518248177,1178.600176348545,560.0,448.0,112.0,211.0
2014,MG,3127305,1163.5865690376595,1116.0573380726694,940.0,501.0,439.0,286.0
2014,MG,3127339,1054.9713894736842,1029.0039307049,351.0,62.0,289.0,88.0
2014,MG,3127354,1045.223793103448,1064.9202320185611,322.0,71.0,251.0,71.0
2014,MG,3127370,1206.4201173020535,1157.3063043478269,297.0,85.0,212.0,124.0
2014,MG,3127388,1340.7657029702984,1218.0786616541363,469.0,312.0,157.0,241.0
2014,MG,3127404,1366.920877796901,1320.295794270834,566.0,391.0,175.0,235.0
2014,MG,3127503,1444.536570796461,1420.160033112583,238.0,106.0,132.0,96.0
2014,MG,3127602,1200.4633016228297,1107.306375321337,1742.0,1345.0,397.0,423.0
2014,MG,3127701,1595.5059069964404,1362.668022984357,64207.0,54493.0,9714.0,11692.0
2014,MG,3127800,1245.9507022900766,1166.0861959999982,1928.0,1161.0,767.0,421.0
2014,MG,3127909,1037.0642857142864,1011.9944976076556,336.0,65.0,271.0,76.0
2014,MG,3128006,1382.2681044153585,1329.8807484905255,6803.0,5730.0,1073.0,1740.0
2014,MG,3128105,1259.469913043477,1154.9066772793042,2178.0,1624.0,554.0,559.0
2014,MG,3128204,1159.1546826923088,1101.318330924856,988.0,615.0,373.0,229.0
2014,MG,3128253,919.926307692308,923.2835714285716,377.0,93.0,284.0,133.0
2014,MG,3128303,1611.2735040378116,1477.2057350371322,4898.0,4367.0,531.0,1025.0
2014,MG,3128402,1152.6448921832878,1060.265149758453,1440.0,1122.0,318.0,526.0
2014,MG,3128501,1288.8648116438364,1153.256641975309,601.0,369.0,232.0,197.0
2014,MG,3128600,1517.0266690595845,1417.1864911504445,1334.0,948.0,386.0,435.0
2014,MG,3128709,1646.4383978923377,1417.8018958697353,13781.0,12930.0,851.0,3593.0
2014,MG,3128808,1276.916780523257,1187.1732095096586,1358.0,1077.0,281.0,296.0
2014,MG,3128907,1317.8547785547782,1240.126741889986,836.0,581.0,255.0,311.0
2014,MG,3129004,1196.6695527156546,1134.7937528779746,869.0,684.0,185.0,322.0
2014,MG,3129103,1504.0665988372098,1388.184883955601,632.0,422.0,210.0,312.0
2014,MG,3129202,1132.2793388429752,1038.7931879606874,1001.0,843.0,158.0,326.0
2014,MG,3129301,1249.2109399224792,1219.273044444444,784.0,642.0,142.0,432.0
2014,MG,3129400,1044.2102090032165,1039.8624294478534,609.0,346.0,263.0,199.0
2014,MG,3129509,1580.187704313899,1500.505763540925,4513.0,3653.0,860.0,1248.0
2014,MG,3129608,984.7725699745544,957.0606153846148,722.0,223.0,499.0,138.0
2014,MG,3129657,1129.211084070797,1108.4275189393925,307.0,31.0,276.0,84.0
2014,MG,3129707,1564.7413070342216,1329.097135523611,1987.0,1672.0,315.0,692.0
2014,MG,3129806,1804.8156765119447,1613.008502141406,17692.0,11986.0,5706.0,2549.0
2014,MG,3129905,1442.5025495750697,1353.1493621867892,354.0,170.0,184.0,113.0
2014,MG,3130002,1283.9673056994816,1151.495204778157,395.0,182.0,213.0,125.0
2014,MG,3130051,937.5572775800708,932.3452761627912,267.0,64.0,203.0,115.0
2014,MG,3130101,1490.0401720930236,1480.5780901039632,6247.0,5112.0,1135.0,1172.0
2014,MG,3130200,1300.6729332042594,1202.6705693559056,3103.0,2748.0,355.0,523.0
2014,MG,3130309,1662.1703478260854,1450.4868290100603,1368.0,1060.0,308.0,425.0
2014,MG,3130408,1651.9409387966782,1535.0015925266905,1931.0,1528.0,403.0,337.0
2014,MG,3130507,1048.1476930364722,1002.2624224806196,2130.0,1658.0,472.0,494.0
2014,MG,3130556,988.2282484725052,1020.7305284552843,430.0,172.0,258.0,104.0
2014,MG,3130606,1132.8515775401056,1083.9338235294117,1069.0,863.0,206.0,406.0
2014,MG,3130655,1104.7497623400377,1053.6720945945935,508.0,213.0,295.0,144.0
2014,MG,3130705,1765.2400886917967,1508.3732685810814,1320.0,863.0,457.0,236.0
2014,MG,3130804,1392.0595867768589,1280.376663628078,599.0,451.0,148.0,144.0
2014,MG,3130903,1256.0250520833345,1236.441641468688,2177.0,1640.0,537.0,938.0
2014,MG,3131000,1385.913183779118,1340.9890722968646,1154.0,808.0,346.0,279.0
2014,MG,3131109,1187.0276067527295,1155.4286708420332,1000.0,660.0,340.0,223.0
2014,MG,3131158,1240.620571010249,1202.088595890411,1175.0,873.0,302.0,370.0
2014,MG,3131208,1163.2951341312407,1147.8550464489083,2312.0,1727.0,585.0,857.0
2014,MG,3131307,1952.011191745598,1811.4188033623736,72602.0,66622.0,5980.0,11067.0
2014,MG,3131406,1196.119691358026,1197.3786951364189,535.0,327.0,208.0,227.0
2014,MG,3131505,1407.300114854516,1199.629936745256,1281.0,905.0,376.0,411.0
2014,MG,3131604,1537.5533965844395,1412.732788059704,1055.0,634.0,421.0,429.0
2014,MG,3131703,2276.564057385871,1925.4617342730871,40967.0,37716.0,3251.0,4916.0
2014,MG,3131802,1232.031918552036,1171.4261929307804,1048.0,671.0,377.0,422.0
2014,MG,3131901,2309.2635186852726,2023.5149948177016,17163.0,13865.0,3298.0,3071.0
2014,MG,3132008,1226.9675582685918,1163.1992541196887,681.0,536.0,145.0,97.0
2014,MG,3132107,1197.828411838267,1177.7442501481914,2004.0,1284.0,720.0,748.0
2014,MG,3132206,1284.808339892667,1199.940523952101,2716.0,2345.0,371.0,791.0
2014,MG,3132305,1340.189433427761,1346.7161379310326,651.0,229.0,422.0,149.0
2014,MG,3132404,2287.1039945652046,1834.9182916522705,26357.0,23734.0,2623.0,5184.0
2014,MG,3132503,1138.550323968615,1090.19053442197,3962.0,2732.0,1230.0,1229.0
2014,MG,3132602,1243.8178738738732,1272.9498179453835,599.0,340.0,259.0,182.0
2014,MG,3132701,1236.8797463337276,1196.176763224176,2412.0,1596.0,816.0,725.0
2014,MG,3132800,1291.1230111524153,1537.1005333333326,264.0,94.0,170.0,74.0
2014,MG,3132909,1222.9752383826185,1158.7544710031343,1689.0,1196.0,493.0,444.0
2014,MG,3133006,1582.4249624829488,1469.4330059755782,2860.0,2399.0,461.0,636.0
2014,MG,3133105,1366.2801016489757,1328.81627398632,4411.0,3923.0,488.0,766.0
2014,MG,3133204,1106.5493433895297,1093.0608038147122,1079.0,602.0,477.0,347.0
2014,MG,3133303,1246.7846663954397,1249.7221508379878,2203.0,1746.0,457.0,774.0
2014,MG,3133402,1918.6062560620733,1751.991011207972,3153.0,2737.0,416.0,560.0
2014,MG,3133501,1376.211983805671,1234.3699147314956,3926.0,3434.0,492.0,1111.0
2014,MG,3133600,1542.4976673228336,1411.2785929971058,1976.0,1762.0,214.0,484.0
2014,MG,3133709,3124.116549148485,2552.864236421727,3141.0,2839.0,302.0,435.0
2014,MG,3133758,1846.253939761964,1752.787185174587,3835.0,3161.0,674.0,916.0
2014,MG,3133808,1773.2070938197717,1573.405506272744,25965.0,23496.0,2469.0,4920.0
2014,MG,3133907,1187.2617570498908,1167.4961592920358,441.0,179.0,262.0,101.0
2014,MG,3134004,1426.4550956696885,1333.593966565347,971.0,567.0,404.0,216.0
2014,MG,3134103,1291.038808080808,1198.547876506024,465.0,190.0,275.0,157.0
2014,MG,3134202,1675.4560048997732,1510.0726796907038,22280.0,20479.0,1801.0,4892.0
2014,MG,3134301,1228.788144989339,1162.1190598290598,457.0,205.0,252.0,196.0
2014,MG,3134400,2226.510197319425,1881.0802402267043,10169.0,8687.0,1482.0,2322.0
2014,MG,3134509,1437.1071888111874,1270.4373799126624,654.0,380.0,274.0,139.0
2014,MG,3134608,1368.891051149696,1289.1917960164851,2078.0,1562.0,516.0,669.0
2014,MG,3134707,1270.0874942791772,1203.646590257879,684.0,312.0,372.0,366.0
2014,MG,3134806,1306.9638771399814,1118.3474821002385,1028.0,811.0,217.0,507.0
2014,MG,3134905,1302.021505690556,1409.4984869597986,6565.0,6078.0,487.0,2046.0
2014,MG,3135001,1175.9410080000002,1141.2175336787566,635.0,395.0,240.0,123.0
2014,MG,3135050,1271.6563556810145,1231.9880292752596,7065.0,6333.0,732.0,1353.0
2014,MG,3135076,1291.5793333333334,1271.757553571428,352.0,158.0,194.0,117.0
2014,MG,3135100,1248.7974609008447,1189.652129418949,12812.0,11244.0,1568.0,2843.0
2014,MG,3135209,1340.6324772999835,1277.3492606598004,5842.0,3843.0,1999.0,1706.0
2014,MG,3135308,1211.5637104622876,1198.462446319017,820.0,630.0,190.0,158.0
2014,MG,3135357,1002.3582751937992,1014.4311480362536,553.0,143.0,410.0,131.0
2014,MG,3135407,4487.164155948556,3521.367057013954,3714.0,3468.0,246.0,253.0
2014,MG,3135456,1293.1682391304355,1268.3086740331505,426.0,114.0,312.0,92.0
2014,MG,3135506,1252.8770551724135,1156.2289829633478,1428.0,963.0,465.0,319.0
2014,MG,3135605,1333.2639837398374,1380.349272588056,851.0,473.0,378.0,222.0
2014,MG,3135704,1214.7747383177546,1165.291317289426,931.0,762.0,169.0,356.0
2014,MG,3135803,1260.7449852652262,1179.104186134142,1800.0,1351.0,449.0,707.0
2014,MG,3135902,1069.6851215559152,1011.4652568697736,628.0,363.0,265.0,216.0
2014,MG,3136009,1247.5005021276618,1116.2709331651968,951.0,571.0,380.0,295.0
2014,MG,3136108,1376.8431680440774,1311.6083914728683,360.0,128.0,232.0,69.0
2014,MG,3136207,1785.3211775156742,1649.4629803267671,19162.0,18844.0,318.0,3810.0
2014,MG,3136306,1647.8883878634206,1468.7971460654417,12066.0,10855.0,1211.0,3578.0
2014,MG,3136405,1266.3451966873722,1152.881503067486,412.0,226.0,186.0,146.0
2014,MG,3136504,1004.7650183150188,1010.620054495913,761.0,357.0,404.0,301.0
2014,MG,3136520,1328.2132014388487,1157.9548780487796,279.0,50.0,229.0,66.0
2014,MG,3136553,1048.0495289855094,1105.2354646324548,473.0,265.0,208.0,78.0
2014,MG,3136579,1426.8102147239265,1253.6185819070904,282.0,36.0,246.0,129.0
2014,MG,3136603,1194.4365896980464,1187.2327425614485,555.0,297.0,258.0,160.0
2014,MG,3136652,1905.8787439613443,1691.5552983959367,6451.0,5491.0,960.0,718.0
2014,MG,3136702,1966.5124747443792,1676.1229691181709,151936.0,140295.0,11641.0,30224.0
